Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
THE FLORAVALE,222 Westwood Avenue  #05-09 ,1,131,Strata,567276,-,4330,402,05-JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,22,64,648355,West Region,Jurong West
THE FLORAVALE,236 Westwood Avenue  #09-40 ,1,120,Strata,477076,-,3976,369,05-JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648362,West Region,Jurong West
THE FLORAVALE,242 Westwood Avenue  #07-49 ,1,120,Strata,479208,-,3993,371,05-JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648365,West Region,Jurong West
THE FLORIDA,72 Hougang Avenue 7  #16-11 ,1,185,Strata,778000,-,4205,391,05-JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,538805,North East Region,Hougang
WOODSVALE,17 Woodlands Drive 72  #10-45 ,1,122,Strata,522600,-,4284,398,05-JUL-1999,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738097,North Region,Woodlands
THE FLORAVALE,242 Westwood Avenue  #08-49 ,1,120,Strata,488123,-,4068,378,05-JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648365,West Region,Jurong West
THE FLORAVALE,240 Westwood Avenue  #03-46 ,1,116,Strata,467236,-,4028,374,05-JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,Uncompleted,New Sale,HDB,22,64,648364,West Region,Jurong West
YEW MEI GREEN,50 Choa Chu Kang North 6  #12-11 ,1,105,Strata,461932,-,4399,409,05-JUL-1999,Executive Condominium,99 Yrs From 01/12/1997,2000,New Sale,HDB,23,68,689574,West Region,Choa Chu Kang
THE FLORAVALE,224 Westwood Avenue  #06-16 ,1,131,Strata,544644,-,4158,386,05-JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648356,West Region,Jurong West
THE RIVERVALE,1 Rivervale Link  #03-01 ,1,122,Strata,592800,-,4859,451,05-JUL-1999,Executive Condominium,99 Yrs From 18/12/1997,2000,New Sale,HDB,19,54,545118,North East Region,Sengkang
THE FLORAVALE,242 Westwood Avenue  #04-51 ,1,116,Strata,474698,-,4092,380,05-JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648365,West Region,Jurong West
THE FLORAVALE,244 Westwood Avenue  #09-53 ,1,124,Strata,516177,-,4163,387,05-JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648366,West Region,Jurong West
THE FLORAVALE,238 Westwood Avenue  #03-04 ,1,114,Strata,457068,-,4009,372,03-JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648363,West Region,Jurong West
WOODSVALE,11 Woodlands Drive 72  #08-34 ,1,126,Strata,521600,-,4140,385,02-JUL-1999,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738094,North Region,Woodlands
NORTHOAKS,32 Woodlands Crescent  #14-08 ,1,116,Strata,503000,-,4336,403,02-JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738087,North Region,Woodlands
THE FLORAVALE,220 Westwood Avenue  #02-05 ,1,173,Strata,611802,-,3536,329,02-JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648352,West Region,Jurong West
THE FLORAVALE,232 Westwood Avenue  #08-30 ,1,116,Strata,489868,-,4223,392,02-JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648360,West Region,Jurong West
THE RIVERVALE,1 Rivervale Link  #01-04 ,1,161,Strata,623100,-,3870,360,02-JUL-1999,Executive Condominium,99 Yrs From 18/12/1997,2000,New Sale,HDB,19,54,545118,North East Region,Sengkang
NORTHOAKS,20 Woodlands Crescent  #13-41 ,1,116,Strata,493700,-,4256,395,02-JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738081,North Region,Woodlands
SUMMERDALE,10 Boon Lay Drive  #08-31 ,1,111,Strata,438715,-,3952,367,02-JUL-1999,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,22,64,649929,West Region,Jurong West
WOODSVALE,17 Woodlands Drive 72  #06-45 ,1,122,Strata,504100,-,4132,384,02-JUL-1999,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738097,North Region,Woodlands
NORTHOAKS,20 Woodlands Crescent  #12-47 ,1,115,Strata,488200,-,4245,394,02-JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,25,73,738081,North Region,Woodlands
SUMMERDALE,2 Boon Lay Drive  #13-08 ,1,190,Strata,583648,-,3072,285,02-JUL-1999,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,Private,22,64,649925,West Region,Jurong West
SUMMERDALE,6 Boon Lay Drive  #03-11 ,1,118,Strata,467077,-,3958,368,02-JUL-1999,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,22,64,649927,West Region,Jurong West
THE FLORIDA,76 Hougang Avenue 7  #04-24 ,1,122,Strata,557000,-,4566,424,JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,N.A,19,53,538807,North East Region,Hougang
THE RIVERVALE,1 Rivervale Link  #05-11 ,1,117,Strata,550300,-,4703,437,01-JUL-1999,Executive Condominium,99 Yrs From 18/12/1997,2000,New Sale,Private,19,54,545118,North East Region,Sengkang
NORTHOAKS,30 Woodlands Crescent  #14-15 ,1,115,Strata,509000,-,4426,411,JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,Uncompleted,New Sale,HDB,25,73,738086,North Region,Woodlands
WOODSVALE,9 Woodlands Drive 72  #12-23 ,1,126,Strata,532100,-,4223,392,01-JUL-1999,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738093,North Region,Woodlands
THE FLORAVALE,220 Westwood Avenue  #05-08 ,1,122,Strata,472156,-,3870,360,JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,Uncompleted,New Sale,HDB,22,64,648352,West Region,Jurong West
NORTHOAKS,30 Woodlands Crescent  #02-09 ,1,116,Strata,473700,-,4084,379,JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,Uncompleted,New Sale,HDB,25,73,738086,North Region,Woodlands
WOODSVALE,7 Woodlands Drive 72  #01-14 ,1,132,Strata,502400,-,3806,354,JUL-1999,Executive Condominium,99 Yrs From 22/09/1997,Uncompleted,New Sale,HDB,25,73,738092,North Region,Woodlands
YEW MEI GREEN,52 Choa Chu Kang North 6  #06-17 ,1,120,Strata,505530,-,4213,391,JUL-1999,Executive Condominium,99 Yrs From 01/12/1997,Uncompleted,New Sale,Private,23,68,689575,West Region,Choa Chu Kang
THE RIVERVALE,1 Rivervale Link  #09-11 ,1,117,Strata,563800,-,4819,448,JUL-1999,Executive Condominium,99 Yrs From 18/12/1997,Uncompleted,New Sale,HDB,19,54,545118,North East Region,Sengkang
NORTHOAKS,30 Woodlands Crescent  #06-11 ,1,120,Strata,499800,-,4165,387,JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,Uncompleted,New Sale,HDB,25,73,738086,North Region,Woodlands
THE FLORAVALE,232 Westwood Avenue  #05-30 ,1,116,Strata,480766,-,4145,385,01-JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648360,West Region,Jurong West
YEW MEI GREEN,50 Choa Chu Kang North 6  #14-05 ,1,105,Strata,472972,-,4504,418,JUL-1999,Executive Condominium,99 Yrs From 01/12/1997,Uncompleted,New Sale,HDB,23,68,689574,West Region,Choa Chu Kang
YEW MEI GREEN,56 Choa Chu Kang North 6  #04-33 ,1,124,Strata,487620,-,3932,365,JUL-1999,Executive Condominium,99 Yrs From 01/12/1997,Uncompleted,New Sale,HDB,23,68,689577,West Region,Choa Chu Kang
NORTHOAKS,32 Woodlands Crescent  #13-08 ,1,116,Strata,500500,-,4315,401,JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,Uncompleted,New Sale,Private,25,73,738087,North Region,Woodlands
THE FLORAVALE,238 Westwood Avenue  #12-44 ,1,114,Strata,480640,-,4216,392,01-JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648363,West Region,Jurong West
SUMMERDALE,6 Boon Lay Drive  #10-16 ,1,113,Strata,466180,-,4125,383,01-JUL-1999,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,22,64,649927,West Region,Jurong West
THE FLORAVALE,236 Westwood Avenue  #11-39 ,1,123,Strata,493520,-,4012,373,01-JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648362,West Region,Jurong West
THE RIVERVALE,3 Rivervale Link  #12-22 ,1,117,Strata,593700,-,5074,471,01-JUL-1999,Executive Condominium,99 Yrs From 18/12/1997,2000,New Sale,Private,19,54,545119,North East Region,Sengkang
THE FLORAVALE,224 Westwood Avenue  #10-16 ,1,131,Strata,559732,-,4273,397,JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,Uncompleted,New Sale,Private,22,64,648356,West Region,Jurong West
SUMMERDALE,6 Boon Lay Drive  #01-14 ,1,156,Strata,503507,-,3228,300,JUL-1999,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,22,64,649927,West Region,Jurong West
YEW MEI GREEN,56 Choa Chu Kang North 6  #15-33 ,1,124,Strata,545400,-,4398,409,JUL-1999,Executive Condominium,99 Yrs From 01/12/1997,Uncompleted,New Sale,HDB,23,68,689577,West Region,Choa Chu Kang
THE FLORAVALE,222 Westwood Avenue  #07-10 ,1,129,Strata,564898,-,4379,407,JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648355,West Region,Jurong West
SUMMERDALE,10 Boon Lay Drive  #09-31 ,1,111,Strata,441975,-,3982,370,01-JUL-1999,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,22,64,649929,West Region,Jurong West
THE RIVERVALE,3 Rivervale Link  #03-20 ,1,121,Strata,602200,-,4977,462,01-JUL-1999,Executive Condominium,99 Yrs From 18/12/1997,2000,New Sale,Private,19,54,545119,North East Region,Sengkang
THE FLORAVALE,224 Westwood Avenue  #11-16 ,1,131,Strata,563750,-,4303,400,JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,Uncompleted,New Sale,HDB,22,64,648356,West Region,Jurong West
SUMMERDALE,2 Boon Lay Drive  #05-08 ,1,113,Strata,433743,-,3838,357,01-JUL-1999,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,22,64,649925,West Region,Jurong West
THE FLORAVALE,244 Westwood Avenue  #06-55 ,1,122,Strata,481504,-,3947,367,JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,Uncompleted,New Sale,HDB,22,64,648366,West Region,Jurong West
THE FLORAVALE,232 Westwood Avenue  #07-30 ,1,116,Strata,486834,-,4197,390,01-JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648360,West Region,Jurong West
SUMMERDALE,8 Boon Lay Drive  #04-17 ,1,113,Strata,449065,-,3974,369,01-JUL-1999,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,Private,22,64,649928,West Region,Jurong West
THE FLORAVALE,238 Westwood Avenue  #14-42 ,1,214,Strata,623528,-,2914,271,01-JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648363,West Region,Jurong West
THE FLORAVALE,222 Westwood Avenue  #09-09 ,1,131,Strata,581380,-,4438,412,01-JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,22,64,648355,West Region,Jurong West
THE RIVERVALE,1 Rivervale Link  #02-13 ,1,160,Strata,674500,-,4216,392,01-JUL-1999,Executive Condominium,99 Yrs From 18/12/1997,2000,New Sale,HDB,19,54,545118,North East Region,Sengkang
THE FLORAVALE,236 Westwood Avenue  #09-39 ,1,123,Strata,497822,-,4047,376,JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,Uncompleted,New Sale,HDB,22,64,648362,West Region,Jurong West
THE FLORAVALE,226 Westwood Avenue  #13-19 ,1,254,Strata,735458,-,2896,269,JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,Uncompleted,New Sale,HDB,22,64,648357,West Region,Jurong West
THE RIVERVALE,3 Rivervale Link  #11-22 ,1,117,Strata,589200,-,5036,468,01-JUL-1999,Executive Condominium,99 Yrs From 18/12/1997,2000,New Sale,HDB,19,54,545119,North East Region,Sengkang
THE FLORAVALE,218 Westwood Avenue  #02-03 ,1,131,Strata,522832,-,3991,371,01-JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,22,64,648351,West Region,Jurong West
NORTHOAKS,30 Woodlands Crescent  #05-15 ,1,115,Strata,486500,-,4230,393,JUL-1999,Executive Condominium,99 Yrs From 16/12/1997,Uncompleted,New Sale,HDB,25,73,738086,North Region,Woodlands
THE RIVERVALE,7 Rivervale Link  #05-42 ,1,127,Strata,605800,-,4770,443,JUL-1999,Executive Condominium,99 Yrs From 18/12/1997,Uncompleted,New Sale,HDB,19,54,545125,North East Region,Sengkang
THE FLORAVALE,220 Westwood Avenue  #07-07 ,1,123,Strata,489048,-,3976,369,30-JUN-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648352,West Region,Jurong West
THE FLORAVALE,226 Westwood Avenue  #13-18 ,1,214,Strata,634598,-,2965,275,30-JUN-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648357,West Region,Jurong West
THE FLORAVALE,226 Westwood Avenue  #11-19 ,1,116,Strata,496264,-,4278,397,30-JUN-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648357,West Region,Jurong West
THE FLORAVALE,222 Westwood Avenue  #07-09 ,1,131,Strata,573344,-,4377,407,30-JUN-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648355,West Region,Jurong West
THE FLORAVALE,232 Westwood Avenue  #06-30 ,1,116,Strata,483800,-,4171,387,30-JUN-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648360,West Region,Jurong West
THE FLORAVALE,244 Westwood Avenue  #05-55 ,1,122,Strata,478470,-,3922,364,30-JUN-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648366,West Region,Jurong West
NORTHOAKS,32 Woodlands Crescent  #14-01 ,1,116,Strata,503000,-,4336,403,30-JUN-1999,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738087,North Region,Woodlands
