Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
THE FLORAVALE,248 Westwood Avenue  #04-64 ,1,115,Strata,459000,-,3991,371,12-DEC-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648353,West Region,Jurong West
LILYDALE,550 Yishun Avenue 6  #12-04 ,1,111,Strata,437260,-,3939,366,11-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,27,76,768961,North Region,Yishun
LILYDALE,550 Yishun Avenue 6  #01-02 ,1,122,Strata,432854,-,3548,330,11-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,27,76,768961,North Region,Yishun
LILYDALE,556 Yishun Avenue 6  #10-12 ,1,114,Strata,503342,-,4415,410,11-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,27,76,768964,North Region,Yishun
LILYDALE,556 Yishun Avenue 6  #12-13 ,1,114,Strata,504223,-,4423,411,11-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,27,76,768964,North Region,Yishun
LILYDALE,560 Yishun Avenue 6  #13-22 ,1,237,Strata,671038,-,2831,263,11-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,27,76,768966,North Region,Yishun
NUOVO,23 Ang Mo Kio Avenue 9  #11-12 ,1,129,Strata,580998,-,4504,418,11-DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,HDB,20,56,569787,North East Region,Ang Mo Kio
LILYDALE,550 Yishun Avenue 6  #10-03 ,1,111,Strata,442547,-,3987,370,11-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,27,76,768961,North Region,Yishun
LILYDALE,550 Yishun Avenue 6  #09-03 ,1,111,Strata,431092,-,3884,361,11-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,27,76,768961,North Region,Yishun
LILYDALE,550 Yishun Avenue 6  #07-03 ,1,111,Strata,424924,-,3828,356,11-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,27,76,768961,North Region,Yishun
LILYDALE,550 Yishun Avenue 6  #10-01 ,1,111,Strata,468979,-,4225,393,11-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,27,76,768961,North Region,Yishun
LILYDALE,550 Yishun Avenue 6  #09-04 ,1,111,Strata,428449,-,3860,359,11-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,Private,27,76,768961,North Region,Yishun
NUOVO,21 Ang Mo Kio Avenue 9  #13-06 ,1,129,Strata,588750,-,4564,424,11-DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,Private,20,56,569786,North East Region,Ang Mo Kio
NUOVO,21 Ang Mo Kio Avenue 9  #08-06 ,1,129,Strata,572383,-,4437,412,11-DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,Private,20,56,569786,North East Region,Ang Mo Kio
LILYDALE,552 Yishun Avenue 6  #01-05 ,1,126,Strata,454001,-,3603,335,11-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,27,76,768962,North Region,Yishun
NUOVO,21 Ang Mo Kio Avenue 9  #12-06 ,1,129,Strata,586167,-,4544,422,11-DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,HDB,20,56,569786,North East Region,Ang Mo Kio
LILYDALE,552 Yishun Avenue 6  #03-08 ,1,111,Strata,408184,-,3677,342,11-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,27,76,768962,North Region,Yishun
LILYDALE,550 Yishun Avenue 6  #13-03 ,1,200,Strata,561746,-,2809,261,11-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,27,76,768961,North Region,Yishun
LILYDALE,550 Yishun Avenue 6  #06-01 ,1,111,Strata,456644,-,4114,382,11-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,27,76,768961,North Region,Yishun
LILYDALE,550 Yishun Avenue 6  #01-01 ,1,126,Strata,459287,-,3645,339,11-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,27,76,768961,North Region,Yishun
LILYDALE,550 Yishun Avenue 6  #07-01 ,1,111,Strata,459287,-,4138,384,11-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,27,76,768961,North Region,Yishun
LILYDALE,550 Yishun Avenue 6  #11-03 ,1,111,Strata,446071,-,4019,373,10-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,27,76,768961,North Region,Yishun
LILYDALE,558 Yishun Avenue 6  #01-16 ,1,130,Strata,439903,-,3384,314,10-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,27,76,768965,North Region,Yishun
LILYDALE,550 Yishun Avenue 6  #01-03 ,1,123,Strata,418757,-,3405,316,07-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,Private,27,76,768961,North Region,Yishun
LILYDALE,556 Yishun Avenue 6  #01-13 ,1,132,Strata,487840,-,3696,343,07-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,Private,27,76,768964,North Region,Yishun
LILYDALE,556 Yishun Avenue 6  #01-11 ,1,134,Strata,513034,-,3829,356,05-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,27,76,768964,North Region,Yishun
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #03-06 ,1,90,Strata,360000,-,4000,372,04-DEC-2001,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529865,East Region,Tampines
LILYDALE,552 Yishun Avenue 6  #08-06 ,1,111,Strata,469861,-,4233,393,03-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,27,76,768962,North Region,Yishun
LILYDALE,556 Yishun Avenue 6  #08-12 ,1,114,Strata,498937,-,4377,407,03-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,27,76,768964,North Region,Yishun
LILYDALE,550 Yishun Avenue 6  #13-02 ,1,237,Strata,660465,-,2787,259,02-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,27,76,768961,North Region,Yishun
LILYDALE,556 Yishun Avenue 6  #07-12 ,1,114,Strata,493650,-,4330,402,02-DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,27,76,768964,North Region,Yishun
NUOVO,25 Ang Mo Kio Avenue 9  #12-14 ,1,132,Strata,585306,-,4434,412,DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,Private,20,56,569788,North East Region,Ang Mo Kio
NUOVO,25 Ang Mo Kio Avenue 9  #17-16 ,1,202,Strata,711949,-,3525,327,DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,HDB,20,56,569788,North East Region,Ang Mo Kio
NUOVO,25 Ang Mo Kio Avenue 9  #03-16 ,1,104,Strata,447463,-,4303,400,DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,HDB,20,56,569788,North East Region,Ang Mo Kio
LILYDALE,558 Yishun Avenue 6  #12-19 ,1,112,Strata,448714,-,4006,372,DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,N.A,27,76,768965,North Region,Yishun
NUOVO,25 Ang Mo Kio Avenue 9  #10-14 ,1,132,Strata,577552,-,4375,406,DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,HDB,20,56,569788,North East Region,Ang Mo Kio
NUOVO,25 Ang Mo Kio Avenue 9  #08-17 ,1,132,Strata,560321,-,4245,394,DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,HDB,20,56,569788,North East Region,Ang Mo Kio
NUOVO,21 Ang Mo Kio Avenue 9  #17-01 ,1,241,Strata,804994,-,3340,310,DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,HDB,20,56,569786,North East Region,Ang Mo Kio
NUOVO,25 Ang Mo Kio Avenue 9  #05-16 ,1,104,Strata,456078,-,4385,407,DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,HDB,20,56,569788,North East Region,Ang Mo Kio
NUOVO,23 Ang Mo Kio Avenue 9  #16-12 ,1,129,Strata,597366,-,4631,430,DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,HDB,20,56,569787,North East Region,Ang Mo Kio
NUOVO,23 Ang Mo Kio Avenue 9  #05-09 ,1,119,Strata,489676,-,4115,382,DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,HDB,20,56,569787,North East Region,Ang Mo Kio
NUOVO,23 Ang Mo Kio Avenue 9  #01-08 ,1,185,Strata,631826,-,3415,317,DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,HDB,20,56,569787,North East Region,Ang Mo Kio
NUOVO,25 Ang Mo Kio Avenue 9  #03-15 ,1,104,Strata,431955,-,4153,386,DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,HDB,20,56,569788,North East Region,Ang Mo Kio
LILYDALE,552 Yishun Avenue 6  #01-06 ,1,122,Strata,447833,-,3671,341,DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,Private,27,76,768962,North Region,Yishun
NUOVO,25 Ang Mo Kio Avenue 9  #09-13 ,1,129,Strata,583440,-,4523,420,DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,HDB,20,56,569788,North East Region,Ang Mo Kio
NUOVO,23 Ang Mo Kio Avenue 9  #11-09 ,1,119,Strata,507769,-,4267,396,DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,HDB,20,56,569787,North East Region,Ang Mo Kio
LILYDALE,556 Yishun Avenue 6  #13-11 ,1,244,Strata,713331,-,2923,272,DEC-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,N.A,27,76,768964,North Region,Yishun
NUOVO,25 Ang Mo Kio Avenue 9  #15-17 ,1,132,Strata,582721,-,4415,410,DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,HDB,20,56,569788,North East Region,Ang Mo Kio
NUOVO,23 Ang Mo Kio Avenue 9  #12-08 ,1,144,Strata,617181,-,4286,398,DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,Private,20,56,569787,North East Region,Ang Mo Kio
NUOVO,25 Ang Mo Kio Avenue 9  #08-13 ,1,129,Strata,572383,-,4437,412,DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,HDB,20,56,569788,North East Region,Ang Mo Kio
NUOVO,23 Ang Mo Kio Avenue 9  #04-07 ,1,129,Strata,553428,-,4290,399,DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,HDB,20,56,569787,North East Region,Ang Mo Kio
NUOVO,21 Ang Mo Kio Avenue 9  #15-01 ,1,129,Strata,584443,-,4531,421,DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,Private,20,56,569786,North East Region,Ang Mo Kio
NUOVO,25 Ang Mo Kio Avenue 9  #08-15 ,1,104,Strata,453493,-,4361,405,DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,HDB,20,56,569788,North East Region,Ang Mo Kio
NUOVO,23 Ang Mo Kio Avenue 9  #15-09 ,1,119,Strata,521553,-,4383,407,DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,HDB,20,56,569787,North East Region,Ang Mo Kio
NUOVO,25 Ang Mo Kio Avenue 9  #16-16 ,1,104,Strata,490539,-,4717,438,DEC-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,HDB,20,56,569788,North East Region,Ang Mo Kio
THE FLORAVALE,228 Westwood Avenue  #09-24 ,1,121,Strata,437500,-,3616,336,30-NOV-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648358,West Region,Jurong West
THE FLORAVALE,236 Westwood Avenue  #04-39 ,1,123,Strata,459600,-,3737,347,28-NOV-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,22,64,648362,West Region,Jurong West
NUOVO,21 Ang Mo Kio Avenue 9  #10-04 ,1,119,Strata,516384,-,4339,403,28-NOV-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,HDB,20,56,569786,North East Region,Ang Mo Kio
BISHAN LOFT,33 Bishan Street 11  #19-07 ,1,130,Strata,575176,-,4424,411,20-NOV-2001,Executive Condominium,99 Yrs From 13/12/2000,2003,New Sale,HDB,20,57,579820,Central Region,Bishan
WOODSVALE,11 Woodlands Drive 72  #04-31 ,1,120,Strata,472500,-,3938,366,15-NOV-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,Private,25,73,738094,North Region,Woodlands
BISHAN LOFT,31 Bishan Street 11  #03-06 ,1,110,Strata,449133,-,4083,379,15-NOV-2001,Executive Condominium,99 Yrs From 13/12/2000,2003,New Sale,HDB,20,57,579819,Central Region,Bishan
NUOVO,25 Ang Mo Kio Avenue 9  #05-17 ,1,132,Strata,550845,-,4173,388,12-NOV-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,HDB,20,56,569788,North East Region,Ang Mo Kio
NUOVO,23 Ang Mo Kio Avenue 9  #05-11 ,1,144,Strata,618042,-,4292,399,12-NOV-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,HDB,20,56,569787,North East Region,Ang Mo Kio
NUOVO,23 Ang Mo Kio Avenue 9  #05-08 ,1,144,Strata,594782,-,4130,384,12-NOV-2001,Executive Condominium,99 Yrs From 02/05/2001,2004,New Sale,Private,20,56,569787,North East Region,Ang Mo Kio
BISHAN LOFT,33 Bishan Street 11  #31-07 ,1,106,Strata,524241,-,4946,459,06-NOV-2001,Executive Condominium,99 Yrs From 13/12/2000,2003,New Sale,Private,20,57,579820,Central Region,Bishan
WOODSVALE,1 Woodlands Drive 72  #03-01 ,1,120,Strata,458600,-,3822,355,06-NOV-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738089,North Region,Woodlands
BISHAN LOFT,33 Bishan Street 11  #12-08 ,1,130,Strata,557044,-,4285,398,05-NOV-2001,Executive Condominium,99 Yrs From 13/12/2000,2003,New Sale,HDB,20,57,579820,Central Region,Bishan
WOODSVALE,11 Woodlands Drive 72  #03-35 ,1,126,Strata,469300,-,3725,346,05-NOV-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738094,North Region,Woodlands
BISHAN LOFT,31 Bishan Street 11  #14-06 ,1,130,Strata,552729,-,4252,395,02-NOV-2001,Executive Condominium,99 Yrs From 13/12/2000,2003,New Sale,HDB,20,57,579819,Central Region,Bishan
NORTHOAKS,20 Woodlands Crescent  #02-42 ,1,115,Strata,485000,-,4217,392,01-NOV-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738081,North Region,Woodlands
THE FLORAVALE,224 Westwood Avenue  #02-14 ,1,128,Strata,433000,-,3383,314,01-NOV-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648356,West Region,Jurong West
WOODSVALE,7 Woodlands Drive 72  #05-16 ,1,120,Strata,451500,-,3763,350,30-OCT-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738092,North Region,Woodlands
THE FLORAVALE,238 Westwood Avenue  #11-41 ,1,120,Strata,440400,-,3670,341,30-OCT-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648363,West Region,Jurong West
WOODSVALE,11 Woodlands Drive 72  #04-35 ,1,126,Strata,468300,-,3717,345,29-OCT-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738094,North Region,Woodlands
WOODSVALE,1 Woodlands Drive 72  #07-04 ,1,120,Strata,451800,-,3765,350,26-OCT-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738089,North Region,Woodlands
THE FLORAVALE,240 Westwood Avenue  #13-47 ,1,123,Strata,460900,-,3747,348,26-OCT-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,22,64,648364,West Region,Jurong West
THE FLORAVALE,240 Westwood Avenue  #10-47 ,1,123,Strata,451700,-,3672,341,25-OCT-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,22,64,648364,West Region,Jurong West
BISHAN LOFT,33 Bishan Street 11  #24-08 ,1,130,Strata,588124,-,4524,420,24-OCT-2001,Executive Condominium,99 Yrs From 13/12/2000,2003,New Sale,HDB,20,57,579820,Central Region,Bishan
WOODSVALE,5 Woodlands Drive 72  #04-09 ,1,120,Strata,452500,-,3771,350,24-OCT-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738091,North Region,Woodlands
THE EDEN AT TAMPINES,33 Tampines Street 34  #10-35 ,1,236,Strata,835000,-,3538,329,18-OCT-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,Private,18,52,529238,East Region,Tampines
BISHAN LOFT,33 Bishan Street 11  #11-12 ,1,128,Strata,559636,-,4372,406,18-OCT-2001,Executive Condominium,99 Yrs From 13/12/2000,2003,New Sale,Private,20,57,579820,Central Region,Bishan
THE DEW,32 Bukit Batok Street 21  #02-11 ,1,112,Strata,449000,-,4009,372,17-OCT-2001,Executive Condominium,99 Yrs From 13/12/2000,2003,New Sale,HDB,23,65,659637,West Region,Bukit Batok
THE FLORAVALE,234 Westwood Avenue  #03-34 ,1,123,Strata,441500,-,3589,333,16-OCT-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,22,64,648361,West Region,Jurong West
WOODSVALE,9 Woodlands Drive 72  #02-19 ,1,120,Strata,460000,-,3833,356,16-OCT-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,Private,25,73,738093,North Region,Woodlands
THE FLORAVALE,226 Westwood Avenue  #05-18 ,1,123,Strata,472300,-,3840,357,12-OCT-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,22,64,648357,West Region,Jurong West
THE FLORAVALE,228 Westwood Avenue  #02-21 ,1,123,Strata,451200,-,3668,341,11-OCT-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,22,64,648358,West Region,Jurong West
WOODSVALE,15 Woodlands Drive 72  #03-44 ,1,122,Strata,478300,-,3920,364,11-OCT-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738096,North Region,Woodlands
THE FLORAVALE,236 Westwood Avenue  #13-40 ,1,120,Strata,463800,-,3865,359,11-OCT-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,22,64,648362,West Region,Jurong West
THE FLORAVALE,240 Westwood Avenue  #09-47 ,1,123,Strata,448700,-,3648,339,11-OCT-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648364,West Region,Jurong West
THE FLORAVALE,240 Westwood Avenue  #08-47 ,1,123,Strata,445600,-,3623,337,10-OCT-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648364,West Region,Jurong West
NORTHOAKS,28 Woodlands Crescent  #03-23 ,1,115,Strata,430000,-,3739,347,08-OCT-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738085,North Region,Woodlands
THE FLORAVALE,228 Westwood Avenue  #11-24 ,1,121,Strata,458600,-,3790,352,03-OCT-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,22,64,648358,West Region,Jurong West
SUMMERDALE,6 Boon Lay Drive  #10-16 ,1,113,Strata,428000,-,3788,352,03-OCT-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,22,64,649927,West Region,Jurong West
THE FLORAVALE,240 Westwood Avenue  #06-47 ,1,123,Strata,439500,-,3573,332,02-OCT-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648364,West Region,Jurong West
THE FLORAVALE,238 Westwood Avenue  #12-41 ,1,120,Strata,443400,-,3695,343,OCT-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,22,64,648363,West Region,Jurong West
CHESTERVALE,35 Bangkit Road  #17-02 ,1,121,Strata,470000,-,3884,361,OCT-2001,Executive Condominium,99 Yrs From 17/03/1997,1999,New Sale,HDB,23,67,679975,West Region,Bukit Panjang
THE FLORAVALE,232 Westwood Avenue  #05-31 ,1,123,Strata,448600,-,3647,339,28-SEP-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648360,West Region,Jurong West
BISHAN LOFT,31 Bishan Street 11  #15-06 ,1,130,Strata,555318,-,4272,397,27-SEP-2001,Executive Condominium,99 Yrs From 13/12/2000,2003,New Sale,HDB,20,57,579819,Central Region,Bishan
THE FLORAVALE,228 Westwood Avenue  #02-24 ,1,130,Strata,451400,-,3472,323,27-SEP-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648358,West Region,Jurong West
THE FLORAVALE,228 Westwood Avenue  #04-21 ,1,123,Strata,470700,-,3827,356,27-SEP-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648358,West Region,Jurong West
THE FLORAVALE,240 Westwood Avenue  #07-47 ,1,123,Strata,442500,-,3598,334,26-SEP-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648364,West Region,Jurong West
