Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
SEA HORIZON,5 Pasir Ris Rise  #09-11 ,1,99,Strata,828000,-,8364,777,11-NOV-2013,Executive Condominium,99 Yrs From 25/02/2013,Uncompleted,New Sale,HDB,18,51,518082,East Region,Pasir Ris
ECOPOLITAN,128 Punggol Walk  #12-12 ,1,116,Strata,1018000,-,8776,815,11-NOV-2013,Executive Condominium,99 Yrs From 04/12/2012,Uncompleted,New Sale,HDB,19,82,828775,North East Region,Punggol
LUSH ACRES,7 Fernvale Close  #07-16 ,1,140,Strata,1178400,-,8417,782,11-NOV-2013,Executive Condominium,99 Yrs From 13/02/2013,Uncompleted,New Sale,HDB,28,79,797488,North East Region,Sengkang
ECOPOLITAN,130 Punggol Walk  #08-16 ,1,111,Strata,935100,-,8424,783,11-NOV-2013,Executive Condominium,99 Yrs From 04/12/2012,Uncompleted,New Sale,HDB,19,82,828776,North East Region,Punggol
ECOPOLITAN,126 Punggol Walk  #07-06 ,1,127,Strata,1086200,-,8553,795,11-NOV-2013,Executive Condominium,99 Yrs From 04/12/2012,Uncompleted,New Sale,HDB,19,82,828774,North East Region,Punggol
SEA HORIZON,3 Pasir Ris Rise  #11-05 ,1,156,Strata,1500000,-,9615,893,11-NOV-2013,Executive Condominium,99 Yrs From 25/02/2013,Uncompleted,New Sale,Private,18,51,518081,East Region,Pasir Ris
LUSH ACRES,1 Fernvale Close  #13-01 ,1,115,Strata,987390,-,8586,798,11-NOV-2013,Executive Condominium,99 Yrs From 13/02/2013,Uncompleted,New Sale,HDB,28,79,797485,North East Region,Sengkang
LUSH ACRES,7 Fernvale Close  #24-14 ,1,125,Strata,1056000,-,8448,785,11-NOV-2013,Executive Condominium,99 Yrs From 13/02/2013,Uncompleted,New Sale,Private,28,79,797488,North East Region,Sengkang
FORESTVILLE,46 Woodlands Drive 16  #12-49 ,1,99,Strata,768550,-,7763,721,11-NOV-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737777,North Region,Woodlands
THE QUINTET,42 Choa Chu Kang Street 64  #08-15 ,1,117,Strata,1070000,-,9145,850,11-NOV-2013,Executive Condominium,99 Yrs From 22/01/2003,2006,Resale,HDB,23,68,689104,West Region,Choa Chu Kang
FORESTVILLE,22 Woodlands Drive 16  #10-08 ,1,101,Strata,798720,-,7908,735,11-NOV-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737880,North Region,Woodlands
SEA HORIZON,19 Pasir Ris Rise  #13-37 ,1,156,Strata,1513000,-,9699,901,11-NOV-2013,Executive Condominium,99 Yrs From 25/02/2013,Uncompleted,New Sale,HDB,18,51,518089,East Region,Pasir Ris
LUSH ACRES,3 Fernvale Close  #22-08 ,1,115,Strata,1007200,-,8758,814,11-NOV-2013,Executive Condominium,99 Yrs From 13/02/2013,Uncompleted,New Sale,Private,28,79,797486,North East Region,Sengkang
LUSH ACRES,7 Fernvale Close  #07-15 ,1,125,Strata,1064800,-,8518,791,11-NOV-2013,Executive Condominium,99 Yrs From 13/02/2013,Uncompleted,New Sale,HDB,28,79,797488,North East Region,Sengkang
LUSH ACRES,5 Fernvale Close  #15-11 ,1,86,Strata,763830,-,8882,825,11-NOV-2013,Executive Condominium,99 Yrs From 13/02/2013,Uncompleted,New Sale,HDB,28,79,797487,North East Region,Sengkang
ECOPOLITAN,126 Punggol Walk  #02-05 ,1,106,Strata,861600,-,8128,755,08-NOV-2013,Executive Condominium,99 Yrs From 04/12/2012,Uncompleted,New Sale,HDB,19,82,828774,North East Region,Punggol
FORESTVILLE,28 Woodlands Drive 16  #04-17 ,1,130,Strata,1093475,-,8411,781,08-NOV-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737768,North Region,Woodlands
SEA HORIZON,7 Pasir Ris Rise  #02-14 ,1,100,Strata,820000,-,8200,762,08-NOV-2013,Executive Condominium,99 Yrs From 25/02/2013,Uncompleted,New Sale,HDB,18,51,518083,East Region,Pasir Ris
THE EDEN AT TAMPINES,23 Tampines Street 34  #04-10 ,1,94,Strata,890000,-,9468,880,08-NOV-2013,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529233,East Region,Tampines
CITYLIFE@TAMPINES,59 Tampines Central 7  #08-19 ,1,133,Strata,1180300,-,8874,824,08-NOV-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528594,East Region,Tampines
SEA HORIZON,15 Pasir Ris Rise  #08-30 ,1,105,Strata,925000,-,8810,818,08-NOV-2013,Executive Condominium,99 Yrs From 25/02/2013,Uncompleted,New Sale,HDB,18,51,518087,East Region,Pasir Ris
FORESTVILLE,42 Woodlands Drive 16  #09-45 ,1,96,Strata,740160,-,7710,716,08-NOV-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737775,North Region,Woodlands
LA CASA,54 Woodlands Drive 16  #04-09 ,1,110,Strata,900000,-,8182,760,08-NOV-2013,Executive Condominium,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737899,North Region,Woodlands
LA CASA,60 Woodlands Drive 16  #06-22 ,1,106,Strata,900000,-,8491,789,08-NOV-2013,Executive Condominium,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737896,North Region,Woodlands
LA CASA,54 Woodlands Drive 16  #02-10 ,1,106,Strata,875000,-,8255,767,08-NOV-2013,Executive Condominium,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737899,North Region,Woodlands
SEA HORIZON,7 Pasir Ris Rise  #04-16 ,1,119,Strata,1058000,-,8891,826,08-NOV-2013,Executive Condominium,99 Yrs From 25/02/2013,Uncompleted,New Sale,HDB,18,51,518083,East Region,Pasir Ris
LUSH ACRES,1 Fernvale Close  #12-03 ,1,85,Strata,747355,-,8792,817,08-NOV-2013,Executive Condominium,99 Yrs From 13/02/2013,Uncompleted,New Sale,HDB,28,79,797485,North East Region,Sengkang
LUSH ACRES,5 Fernvale Close  #10-10 ,1,86,Strata,760800,-,8847,822,08-NOV-2013,Executive Condominium,99 Yrs From 13/02/2013,Uncompleted,New Sale,HDB,28,79,797487,North East Region,Sengkang
SEA HORIZON,17 Pasir Ris Rise  #11-33 ,1,119,Strata,1114000,-,9361,870,08-NOV-2013,Executive Condominium,99 Yrs From 25/02/2013,Uncompleted,New Sale,HDB,18,51,518088,East Region,Pasir Ris
SEA HORIZON,13 Pasir Ris Rise  #09-26 ,1,124,Strata,1093000,-,8815,819,08-NOV-2013,Executive Condominium,99 Yrs From 25/02/2013,Uncompleted,New Sale,Private,18,51,518086,East Region,Pasir Ris
LUSH ACRES,1 Fernvale Close  #16-04 ,1,98,Strata,835200,-,8522,792,08-NOV-2013,Executive Condominium,99 Yrs From 13/02/2013,Uncompleted,New Sale,HDB,28,79,797485,North East Region,Sengkang
SEA HORIZON,15 Pasir Ris Rise  #13-30 ,1,147,Strata,1401000,-,9531,885,08-NOV-2013,Executive Condominium,99 Yrs From 25/02/2013,Uncompleted,New Sale,Private,18,51,518087,East Region,Pasir Ris
FORESTVILLE,40 Woodlands Drive 16  #05-42 ,1,136,Strata,1069600,-,7865,731,08-NOV-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737774,North Region,Woodlands
ECOPOLITAN,126 Punggol Walk  #05-08 ,1,102,Strata,867900,-,8509,790,08-NOV-2013,Executive Condominium,99 Yrs From 04/12/2012,Uncompleted,New Sale,HDB,19,82,828774,North East Region,Punggol
SEA HORIZON,23 Pasir Ris Rise  #11-45 ,1,116,Strata,1073000,-,9250,859,08-NOV-2013,Executive Condominium,99 Yrs From 25/02/2013,Uncompleted,New Sale,HDB,18,51,518091,East Region,Pasir Ris
TWIN FOUNTAINS,15A Woodlands Avenue 6  #06-16 ,1,104,Strata,817180,-,7858,730,08-NOV-2013,Executive Condominium,99 Yrs From 19/12/2012,Uncompleted,New Sale,HDB,25,73,738996,North Region,Woodlands
LUSH ACRES,5 Fernvale Close  #09-11 ,1,86,Strata,758100,-,8815,819,07-NOV-2013,Executive Condominium,99 Yrs From 13/02/2013,Uncompleted,New Sale,HDB,28,79,797487,North East Region,Sengkang
SEA HORIZON,11 Pasir Ris Rise  #02-21 ,1,139,Strata,1177000,-,8468,787,07-NOV-2013,Executive Condominium,99 Yrs From 25/02/2013,Uncompleted,New Sale,HDB,18,51,518085,East Region,Pasir Ris
SEA HORIZON,3 Pasir Ris Rise  #10-05 ,1,140,Strata,1288000,-,9200,855,07-NOV-2013,Executive Condominium,99 Yrs From 25/02/2013,Uncompleted,New Sale,HDB,18,51,518081,East Region,Pasir Ris
SEA HORIZON,17 Pasir Ris Rise  #04-33 ,1,119,Strata,1032000,-,8672,806,07-NOV-2013,Executive Condominium,99 Yrs From 25/02/2013,Uncompleted,New Sale,Private,18,51,518088,East Region,Pasir Ris
SEA HORIZON,3 Pasir Ris Rise  #05-05 ,1,140,Strata,1246000,-,8900,827,07-NOV-2013,Executive Condominium,99 Yrs From 25/02/2013,Uncompleted,New Sale,HDB,18,51,518081,East Region,Pasir Ris
LUSH ACRES,1 Fernvale Close  #21-01 ,1,115,Strata,1017935,-,8852,822,07-NOV-2013,Executive Condominium,99 Yrs From 13/02/2013,Uncompleted,New Sale,HDB,28,79,797485,North East Region,Sengkang
THE RIVERVALE,3 Rivervale Link  #03-24 ,1,116,Strata,980000,-,8448,785,07-NOV-2013,Executive Condominium,99 Yrs From 18/12/1997,2000,Resale,HDB,19,54,545119,North East Region,Sengkang
1 CANBERRA,23 Canberra Drive  #06-47 ,1,98,Strata,770312,-,7860,730,07-NOV-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768077,North Region,Yishun
FORESTVILLE,42 Woodlands Drive 16  #07-45 ,1,96,Strata,732480,-,7630,709,07-NOV-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737775,North Region,Woodlands
ECOPOLITAN,136 Punggol Walk  #13-28 ,1,98,Strata,864000,-,8816,819,07-NOV-2013,Executive Condominium,99 Yrs From 04/12/2012,Uncompleted,New Sale,Private,19,82,828699,North East Region,Punggol
SEA HORIZON,3 Pasir Ris Rise  #09-08 ,1,119,Strata,1097000,-,9218,856,06-NOV-2013,Executive Condominium,99 Yrs From 25/02/2013,Uncompleted,New Sale,HDB,18,51,518081,East Region,Pasir Ris
ECOPOLITAN,128 Punggol Walk  #11-12 ,1,116,Strata,1003000,-,8647,803,06-NOV-2013,Executive Condominium,99 Yrs From 04/12/2012,Uncompleted,New Sale,HDB,19,82,828775,North East Region,Punggol
SEA HORIZON,3 Pasir Ris Rise  #09-05 ,1,149,Strata,1357000,-,9107,846,06-NOV-2013,Executive Condominium,99 Yrs From 25/02/2013,Uncompleted,New Sale,HDB,18,51,518081,East Region,Pasir Ris
LUSH ACRES,1 Fernvale Close  #07-03 ,1,86,Strata,719200,-,8363,777,06-NOV-2013,Executive Condominium,99 Yrs From 13/02/2013,Uncompleted,New Sale,HDB,28,79,797485,North East Region,Sengkang
SEA HORIZON,15 Pasir Ris Rise  #03-29 ,1,121,Strata,1011000,-,8355,776,06-NOV-2013,Executive Condominium,99 Yrs From 25/02/2013,Uncompleted,New Sale,HDB,18,51,518087,East Region,Pasir Ris
FORESTVILLE,42 Woodlands Drive 16  #08-47 ,1,111,Strata,984300,-,8868,824,06-NOV-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737775,North Region,Woodlands
LUSH ACRES,1 Fernvale Close  #06-03 ,1,85,Strata,716000,-,8424,783,05-NOV-2013,Executive Condominium,99 Yrs From 13/02/2013,Uncompleted,New Sale,HDB,28,79,797485,North East Region,Sengkang
LUSH ACRES,7 Fernvale Close  #02-13 ,1,99,Strata,823965,-,8323,773,05-NOV-2013,Executive Condominium,99 Yrs From 13/02/2013,Uncompleted,New Sale,HDB,28,79,797488,North East Region,Sengkang
LUSH ACRES,3 Fernvale Close  #03-05 ,1,98,Strata,796000,-,8122,755,05-NOV-2013,Executive Condominium,99 Yrs From 13/02/2013,Uncompleted,New Sale,HDB,28,79,797486,North East Region,Sengkang
THE QUINTET,40 Choa Chu Kang Street 64  #02-10 ,1,118,Strata,1020000,-,8644,803,05-NOV-2013,Executive Condominium,99 Yrs From 22/01/2003,2006,Resale,Private,23,68,689103,West Region,Choa Chu Kang
LUSH ACRES,3 Fernvale Close  #23-07 ,1,105,Strata,964710,-,9188,854,05-NOV-2013,Executive Condominium,99 Yrs From 13/02/2013,Uncompleted,New Sale,Private,28,79,797486,North East Region,Sengkang
1 CANBERRA,3 Canberra Drive  #11-07 ,1,88,Strata,695112,-,7899,734,04-NOV-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768102,North Region,Yishun
FORESTVILLE,28 Woodlands Drive 16  #11-18 ,1,124,Strata,983650,-,7933,737,04-NOV-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,Private,25,73,737768,North Region,Woodlands
FORESTVILLE,22 Woodlands Drive 16  #09-05 ,1,120,Strata,951490,-,7929,737,04-NOV-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737880,North Region,Woodlands
ECOPOLITAN,124 Punggol Walk  #05-04 ,1,102,Strata,858300,-,8415,782,04-NOV-2013,Executive Condominium,99 Yrs From 04/12/2012,Uncompleted,New Sale,HDB,19,82,828773,North East Region,Punggol
THE RIVERVALE,3 Rivervale Link  #14-22 ,1,117,Strata,990000,-,8462,786,04-NOV-2013,Executive Condominium,99 Yrs From 18/12/1997,2000,Resale,HDB,19,54,545119,North East Region,Sengkang
SEA HORIZON,3 Pasir Ris Rise  #01-06 ,1,97,Strata,782000,-,8062,749,04-NOV-2013,Executive Condominium,99 Yrs From 25/02/2013,Uncompleted,New Sale,HDB,18,51,518081,East Region,Pasir Ris
SEA HORIZON,15 Pasir Ris Rise  #06-29 ,1,127,Strata,1110000,-,8740,812,04-NOV-2013,Executive Condominium,99 Yrs From 25/02/2013,2016,New Sale,Private,18,51,518087,East Region,Pasir Ris
LUSH ACRES,7 Fernvale Close  #11-13 ,1,98,Strata,836000,-,8531,793,04-NOV-2013,Executive Condominium,99 Yrs From 13/02/2013,Uncompleted,New Sale,HDB,28,79,797488,North East Region,Sengkang
FORESTVILLE,28 Woodlands Drive 16  #01-17 ,1,160,Strata,1205210,-,7533,700,04-NOV-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737768,North Region,Woodlands
LUSH ACRES,5 Fernvale Close  #15-09 ,1,127,Strata,1088000,-,8567,796,04-NOV-2013,Executive Condominium,99 Yrs From 13/02/2013,Uncompleted,New Sale,HDB,28,79,797487,North East Region,Sengkang
LA CASA,62 Woodlands Drive 16  #02-25 ,1,106,Strata,895000,-,8443,784,04-NOV-2013,Executive Condominium,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737895,North Region,Woodlands
ECOPOLITAN,136 Punggol Walk  #13-27 ,1,113,Strata,1030500,-,9119,847,01-NOV-2013,Executive Condominium,99 Yrs From 04/12/2012,Uncompleted,New Sale,HDB,19,82,828699,North East Region,Punggol
ECOPOLITAN,126 Punggol Walk  #13-07 ,1,127,Strata,1122400,-,8838,821,01-NOV-2013,Executive Condominium,99 Yrs From 04/12/2012,Uncompleted,New Sale,HDB,19,82,828774,North East Region,Punggol
1 CANBERRA,5 Canberra Drive  #03-12 ,1,88,Strata,672900,-,7647,710,01-NOV-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768103,North Region,Yishun
ECOPOLITAN,128 Punggol Walk  #12-09 ,1,83,Strata,737000,-,8880,825,01-NOV-2013,Executive Condominium,99 Yrs From 04/12/2012,Uncompleted,New Sale,Private,19,82,828775,North East Region,Punggol
CHESTERVALE,37 Bangkit Road  #09-03 ,1,131,Strata,1060000,-,8092,752,01-NOV-2013,Executive Condominium,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679976,West Region,Bukit Panjang
ECOPOLITAN,130 Punggol Walk  #09-15 ,1,141,Strata,1175600,-,8338,775,01-NOV-2013,Executive Condominium,99 Yrs From 04/12/2012,Uncompleted,New Sale,Private,19,82,828776,North East Region,Punggol
SEA HORIZON,23 Pasir Ris Rise  #04-46 ,1,103,Strata,853000,-,8282,769,01-NOV-2013,Executive Condominium,99 Yrs From 25/02/2013,Uncompleted,New Sale,HDB,18,51,518091,East Region,Pasir Ris
FORESTVILLE,36 Woodlands Drive 16  #11-33 ,1,117,Strata,950225,-,8122,755,01-NOV-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737772,North Region,Woodlands
SEA HORIZON,11 Pasir Ris Rise  #07-24 ,1,123,Strata,1092000,-,8878,825,01-NOV-2013,Executive Condominium,99 Yrs From 25/02/2013,Uncompleted,New Sale,Private,18,51,518085,East Region,Pasir Ris
ECOPOLITAN,126 Punggol Walk  #12-08 ,1,102,Strata,867600,-,8506,790,01-NOV-2013,Executive Condominium,99 Yrs From 04/12/2012,Uncompleted,New Sale,Private,19,82,828774,North East Region,Punggol
LUSH ACRES,7 Fernvale Close  #25-14 ,1,150,Strata,1088800,-,7259,674,01-NOV-2013,Executive Condominium,99 Yrs From 13/02/2013,Uncompleted,New Sale,HDB,28,79,797488,North East Region,Sengkang
WOODSVALE,7 Woodlands Drive 72  #13-15 ,1,119,Strata,930000,-,7815,726,01-NOV-2013,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738092,North Region,Woodlands
SEA HORIZON,3 Pasir Ris Rise  #07-08 ,1,123,Strata,1147000,-,9325,866,01-NOV-2013,Executive Condominium,99 Yrs From 25/02/2013,Uncompleted,New Sale,HDB,18,51,518081,East Region,Pasir Ris
LUSH ACRES,7 Fernvale Close  #10-14 ,1,125,Strata,1013600,-,8109,753,01-NOV-2013,Executive Condominium,99 Yrs From 13/02/2013,2016,New Sale,Private,28,79,797488,North East Region,Sengkang
SEA HORIZON,7 Pasir Ris Rise  #02-16 ,1,165,Strata,1376000,-,8339,775,01-NOV-2013,Executive Condominium,99 Yrs From 25/02/2013,Uncompleted,New Sale,HDB,18,51,518083,East Region,Pasir Ris
ECOPOLITAN,134 Punggol Walk  #05-23 ,1,113,Strata,969400,-,8579,797,01-NOV-2013,Executive Condominium,99 Yrs From 04/12/2012,Uncompleted,New Sale,HDB,19,82,828778,North East Region,Punggol
THE TOPIARY,15 Fernvale Lane  #01-15 ,1,152,Strata,1188000,-,7816,726,01-NOV-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797497,North East Region,Sengkang
LUSH ACRES,1 Fernvale Close  #17-01 ,1,115,Strata,1005710,-,8745,812,01-NOV-2013,Executive Condominium,99 Yrs From 13/02/2013,Uncompleted,New Sale,HDB,28,79,797485,North East Region,Sengkang
FORESTVILLE,24 Woodlands Drive 16  #11-09 ,1,116,Strata,986060,-,8501,790,01-NOV-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737881,North Region,Woodlands
ARC AT TAMPINES,19 Tampines Avenue 8  #01-29 ,1,136,Strata,908600,-,6681,621,01-NOV-2013,Executive Condominium,99 Yrs From 22/02/2011,Uncompleted,New Sale,HDB,18,52,529603,East Region,Tampines
