Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
NORTHOAKS,20 Woodlands Crescent  #15-43 ,1,231,Strata,1100000,-,4762,442,31-JAN-2019,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738081,North Region,Woodlands
PRIVE,35 Punggol Field  #10-25 ,1,72,Strata,788000,-,10944,1017,30-JAN-2019,Executive Condominium,99 Yrs From 14/09/2010,2013,Resale,HDB,19,82,828818,North East Region,Punggol
THE CANOPY,79 Yishun Avenue 11  #08-19 ,1,81,Strata,740000,-,9136,849,30-JAN-2019,Executive Condominium,99 Yrs From 14/06/2010,2014,Resale,HDB,27,76,768862,North Region,Yishun
THE CANOPY,77 Yishun Avenue 11  #03-14 ,1,131,Strata,1150000,-,8779,816,28-JAN-2019,Executive Condominium,99 Yrs From 14/06/2010,2014,Resale,Private,27,76,768861,North Region,Yishun
ARC AT TAMPINES,9 Tampines Avenue 8  #04-16 ,1,75,Strata,728000,-,9707,902,28-JAN-2019,Executive Condominium,99 Yrs From 22/02/2011,2014,Resale,HDB,18,52,529598,East Region,Tampines
WOODSVALE,9 Woodlands Drive 72  #12-28 ,1,114,Strata,800000,-,7018,652,28-JAN-2019,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738093,North Region,Woodlands
PRIVE,37 Punggol Field  #11-36 ,1,77,Strata,850000,-,11039,1026,25-JAN-2019,Executive Condominium,99 Yrs From 14/09/2010,2013,Resale,HDB,19,82,828809,North East Region,Punggol
THE CANOPY,85 Yishun Avenue 11  #05-32 ,1,111,Strata,880000,-,7928,737,25-JAN-2019,Executive Condominium,99 Yrs From 14/06/2010,2014,Resale,HDB,27,76,768865,North Region,Yishun
THE FLORIDA,72 Hougang Avenue 7  #13-16 ,1,120,Strata,948000,-,7900,734,25-JAN-2019,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538805,North East Region,Hougang
THE VALES,71 Anchorvale Crescent  #11-02 ,1,96,Strata,970000,-,10104,939,25-JAN-2019,Executive Condominium,99 Yrs From 19/05/2014,2017,Resale,Private,19,54,544660,North East Region,Sengkang
YEW MEI GREEN,56 Choa Chu Kang North 6  #16-36 ,1,120,Strata,910000,-,7583,705,25-JAN-2019,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689577,West Region,Choa Chu Kang
WINDERMERE,28 Choa Chu Kang Street 64  #09-04 ,1,135,Strata,930000,-,6889,640,25-JAN-2019,Executive Condominium,99 Yrs From 03/03/1997,1999,Resale,HDB,23,68,689097,West Region,Choa Chu Kang
NORTHWAVE,111 Woodlands View  #01-22 ,1,105,Strata,977000,-,9305,864,24-JAN-2019,Executive Condominium,99 Yrs From 25/05/2015,2019,New Sale,HDB,25,73,737703,North Region,Woodlands
YEW MEI GREEN,56 Choa Chu Kang North 6  #05-33 ,1,124,Strata,910000,-,7339,682,23-JAN-2019,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689577,West Region,Choa Chu Kang
ESPARINA RESIDENCES,123 Compassvale Bow  #04-26 ,1,99,Strata,1150000,-,11616,1079,23-JAN-2019,Executive Condominium,99 Yrs From 02/06/2010,2013,Resale,HDB,19,54,544819,North East Region,Sengkang
THE CANOPY,77 Yishun Avenue 11  #11-16 ,1,81,Strata,746000,-,9210,856,23-JAN-2019,Executive Condominium,99 Yrs From 14/06/2010,2014,Resale,HDB,27,76,768861,North Region,Yishun
WHITEWATER,21 Pasir Ris Street 72  #12-03 ,1,89,Strata,700000,-,7865,731,23-JAN-2019,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518764,East Region,Pasir Ris
RIVERPARC RESIDENCE,94 Punggol Drive  #06-11 ,1,114,Strata,1050000,-,9211,856,23-JAN-2019,Executive Condominium,99 Yrs From 27/12/2010,2014,Resale,HDB,19,82,828796,North East Region,Punggol
ESPARINA RESIDENCES,119 Compassvale Bow  #04-19 ,1,93,Strata,1100000,-,11828,1099,22-JAN-2019,Executive Condominium,99 Yrs From 02/06/2010,2013,Resale,Private,19,54,544817,North East Region,Sengkang
THE EDEN AT TAMPINES,25 Tampines Street 34  #09-16 ,1,116,Strata,1030000,-,8879,825,21-JAN-2019,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529234,East Region,Tampines
SUMMERDALE,8 Boon Lay Drive  #12-17 ,1,113,Strata,888000,-,7858,730,21-JAN-2019,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649928,West Region,Jurong West
THE CANOPY,75 Yishun Avenue 11  #07-11 ,1,112,Strata,1050000,-,9375,871,18-JAN-2019,Executive Condominium,99 Yrs From 14/06/2010,2014,Resale,HDB,27,76,768860,North Region,Yishun
WOODSVALE,15 Woodlands Drive 72  #09-43 ,1,119,Strata,831833,-,6990,649,18-JAN-2019,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738096,North Region,Woodlands
ESPARINA RESIDENCES,119 Compassvale Bow  #12-18 ,1,93,Strata,1120000,-,12043,1119,18-JAN-2019,Executive Condominium,99 Yrs From 02/06/2010,2013,Resale,HDB,19,54,544817,North East Region,Sengkang
THE FLORIDA,70 Hougang Avenue 7  #16-03 ,1,185,Strata,1360000,-,7351,683,17-JAN-2019,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538804,North East Region,Hougang
ESPARINA RESIDENCES,111 Compassvale Bow  #02-04 ,1,98,Strata,1125000,-,11480,1066,14-JAN-2019,Executive Condominium,99 Yrs From 02/06/2010,2013,Resale,Private,19,54,544998,North East Region,Sengkang
ESPARINA RESIDENCES,127 Compassvale Bow  #18-34 ,1,87,Strata,975000,-,11207,1041,11-JAN-2019,Executive Condominium,99 Yrs From 02/06/2010,2013,Resale,Private,19,54,544821,North East Region,Sengkang
THE QUINTET,44 Choa Chu Kang Street 64  #10-18 ,1,117,Strata,922000,-,7880,732,09-JAN-2019,Executive Condominium,99 Yrs From 22/01/2003,2006,Resale,HDB,23,68,689105,West Region,Choa Chu Kang
PRIVE,37 Punggol Field  #17-39 ,1,76,Strata,810000,-,10658,990,07-JAN-2019,Executive Condominium,99 Yrs From 14/09/2010,2013,Resale,HDB,19,82,828809,North East Region,Punggol
ESPARINA RESIDENCES,111 Compassvale Bow  #08-04 ,1,77,Strata,920000,-,11948,1110,04-JAN-2019,Executive Condominium,99 Yrs From 02/06/2010,2013,Resale,Private,19,54,544998,North East Region,Sengkang
PRIVE,33 Punggol Field  #16-18 ,1,98,Strata,1065000,-,10867,1010,04-JAN-2019,Executive Condominium,99 Yrs From 14/09/2010,2013,Resale,HDB,19,82,828817,North East Region,Punggol
ESPARINA RESIDENCES,111 Compassvale Bow  #03-04 ,1,77,Strata,870000,-,11299,1050,03-JAN-2019,Executive Condominium,99 Yrs From 02/06/2010,2013,Resale,HDB,19,54,544998,North East Region,Sengkang
PRIVE,35 Punggol Field  #02-25 ,1,72,Strata,738000,-,10250,952,02-JAN-2019,Executive Condominium,99 Yrs From 14/09/2010,2013,Resale,HDB,19,82,828818,North East Region,Punggol
THE ESPARIS,9A Pasir Ris Drive 4  #09-17 ,1,110,Strata,908000,-,8255,767,02-JAN-2019,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,HDB,18,51,519463,East Region,Pasir Ris
THE FLORAVALE,242 Westwood Avenue  #09-50 ,1,123,Strata,850000,-,6911,642,02-JAN-2019,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648365,West Region,Jurong West
ESPARINA RESIDENCES,117 Compassvale Bow  #14-13 ,1,108,Strata,1330000,-,12315,1144,28-DEC-2018,Executive Condominium,99 Yrs From 02/06/2010,2013,Resale,HDB,19,54,544816,North East Region,Sengkang
WHITEWATER,25 Pasir Ris Street 72  #09-11 ,1,111,Strata,860000,-,7748,720,28-DEC-2018,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518766,East Region,Pasir Ris
WATERBAY,45B Edgefield Plains  #04-08 ,1,125,Strata,1145000,-,9160,851,28-DEC-2018,Executive Condominium,99 Yrs From 02/07/2012,2016,Resale,HDB,19,82,828712,North East Region,Punggol
NORTHWAVE,103 Woodlands View  #14-07 ,1,104,Strata,1047000,-,10067,935,28-DEC-2018,Executive Condominium,99 Yrs From 25/05/2015,2019,New Sale,HDB,25,73,737709,North Region,Woodlands
PINEVALE,8 Tampines Street 73  #12-04 ,1,119,Strata,970000,-,8151,757,28-DEC-2018,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,Private,18,52,528826,East Region,Tampines
PRIVE,33 Punggol Field  #01-17 ,1,149,Strata,1248000,-,8376,778,27-DEC-2018,Executive Condominium,99 Yrs From 14/09/2010,2013,Resale,HDB,19,82,828817,North East Region,Punggol
LILYDALE,560 Yishun Avenue 6  #08-24 ,1,111,Strata,750000,-,6757,628,26-DEC-2018,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,27,76,768966,North Region,Yishun
THE VISIONAIRE,186 Canberra Drive  #02-36 ,1,91,Strata,955000,-,10495,975,24-DEC-2018,Executive Condominium,99 Yrs From 09/01/2015,2018,New Sale,Private,27,76,767955,North Region,Sembawang
PRIVE,37 Punggol Field  #09-29 ,1,134,Strata,1370000,-,10224,950,24-DEC-2018,Executive Condominium,99 Yrs From 14/09/2010,2013,Resale,HDB,19,82,828809,North East Region,Punggol
THE VISIONAIRE,174 Canberra Drive  #04-11 ,1,106,Strata,1090000,-,10283,955,23-DEC-2018,Executive Condominium,99 Yrs From 09/01/2015,2018,New Sale,N.A,27,76,767949,North Region,Sembawang
THE VISIONAIRE,192 Canberra Drive  #03-46 ,1,106,Strata,1107000,-,10443,970,22-DEC-2018,Executive Condominium,99 Yrs From 09/01/2015,2018,New Sale,Private,27,76,767958,North Region,Sembawang
INZ RESIDENCE,64 Choa Chu Kang Avenue 5  #14-12 ,1,92,Strata,965000,-,10489,974,22-DEC-2018,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688193,West Region,Choa Chu Kang
THE VISIONAIRE,190 Canberra Drive  #03-44 ,1,95,Strata,986000,-,10379,964,22-DEC-2018,Executive Condominium,99 Yrs From 09/01/2015,2018,New Sale,N.A,27,76,767957,North Region,Sembawang
INZ RESIDENCE,78 Choa Chu Kang Avenue 5  #02-35 ,1,94,Strata,926000,-,9851,915,22-DEC-2018,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688200,West Region,Choa Chu Kang
THE VISIONAIRE,186 Canberra Drive  #05-36 ,1,91,Strata,954000,-,10484,974,22-DEC-2018,Executive Condominium,99 Yrs From 09/01/2015,2018,New Sale,Private,27,76,767955,North Region,Sembawang
INZ RESIDENCE,70 Choa Chu Kang Avenue 5  #12-20 ,1,159,Strata,1519000,-,9553,888,22-DEC-2018,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688196,West Region,Choa Chu Kang
INZ RESIDENCE,76 Choa Chu Kang Avenue 5  #09-29 ,1,64,Strata,696000,-,10875,1010,22-DEC-2018,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,N.A,23,68,688199,West Region,Choa Chu Kang
INZ RESIDENCE,62 Choa Chu Kang Avenue 5  #02-06 ,1,94,Strata,964000,-,10255,953,22-DEC-2018,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688192,West Region,Choa Chu Kang
THE VISIONAIRE,190 Canberra Drive  #03-41 ,1,91,Strata,963000,-,10582,983,22-DEC-2018,Executive Condominium,99 Yrs From 09/01/2015,2018,New Sale,HDB,27,76,767957,North Region,Sembawang
THE VISIONAIRE,184 Canberra Drive  #04-29 ,1,91,Strata,948000,-,10418,968,22-DEC-2018,Executive Condominium,99 Yrs From 09/01/2015,2018,New Sale,HDB,27,76,767954,North Region,Sembawang
THE VISIONAIRE,178 Canberra Drive  #04-19 ,1,107,Strata,1100000,-,10280,955,22-DEC-2018,Executive Condominium,99 Yrs From 09/01/2015,2018,New Sale,Private,27,76,767951,North Region,Sembawang
THE VISIONAIRE,178 Canberra Drive  #08-18 ,1,81,Strata,869000,-,10728,997,22-DEC-2018,Executive Condominium,99 Yrs From 09/01/2015,2018,New Sale,Private,27,76,767951,North Region,Sembawang
THE VISIONAIRE,174 Canberra Drive  #01-12 ,1,103,Strata,996000,-,9670,898,22-DEC-2018,Executive Condominium,99 Yrs From 09/01/2015,2018,New Sale,HDB,27,76,767949,North Region,Sembawang
THE VISIONAIRE,174 Canberra Drive  #09-11 ,1,124,Strata,1158000,-,9339,868,22-DEC-2018,Executive Condominium,99 Yrs From 09/01/2015,2018,New Sale,HDB,27,76,767949,North Region,Sembawang
THE VISIONAIRE,174 Canberra Drive  #01-10 ,1,67,Strata,755000,-,11269,1047,22-DEC-2018,Executive Condominium,99 Yrs From 09/01/2015,2018,New Sale,N.A,27,76,767949,North Region,Sembawang
INZ RESIDENCE,62 Choa Chu Kang Avenue 5  #06-05 ,1,103,Strata,1029000,-,9990,928,22-DEC-2018,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688192,West Region,Choa Chu Kang
INZ RESIDENCE,62 Choa Chu Kang Avenue 5  #01-05 ,1,102,Strata,1046000,-,10255,953,22-DEC-2018,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688192,West Region,Choa Chu Kang
INZ RESIDENCE,64 Choa Chu Kang Avenue 5  #01-12 ,1,92,Strata,921000,-,10011,930,22-DEC-2018,Executive Condominium,99 Yrs From 27/11/2015,2019,New Sale,HDB,23,68,688193,West Region,Choa Chu Kang
PRIVE,37 Punggol Field  #12-35 ,1,82,Strata,852000,-,10390,965,21-DEC-2018,Executive Condominium,99 Yrs From 14/09/2010,2013,Resale,HDB,19,82,828809,North East Region,Punggol
THE VISIONAIRE,172 Canberra Drive  #06-06 ,1,106,Strata,1100000,-,10377,964,21-DEC-2018,Executive Condominium,99 Yrs From 09/01/2015,2018,New Sale,HDB,27,76,768003,North Region,Sembawang
ESPARINA RESIDENCES,111 Compassvale Bow  #18-03 ,1,82,Strata,940000,-,11463,1065,21-DEC-2018,Executive Condominium,99 Yrs From 02/06/2010,2013,Resale,Private,19,54,544998,North East Region,Sengkang
WOODSVALE,9 Woodlands Drive 72  #12-18 ,1,115,Strata,833888,-,7251,674,19-DEC-2018,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738093,North Region,Woodlands
WINDERMERE,28 Choa Chu Kang Street 64  #11-01 ,1,135,Strata,945000,-,7000,650,18-DEC-2018,Executive Condominium,99 Yrs From 03/03/1997,1999,Resale,Private,23,68,689097,West Region,Choa Chu Kang
PRIVE,35 Punggol Field  #15-25 ,1,72,Strata,765000,-,10625,987,18-DEC-2018,Executive Condominium,99 Yrs From 14/09/2010,2013,Resale,Private,19,82,828818,North East Region,Punggol
PINEVALE,10 Tampines Street 73  #01-01 ,1,151,Strata,1168000,-,7735,719,17-DEC-2018,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,Private,18,52,528827,East Region,Tampines
ESPARINA RESIDENCES,117 Compassvale Bow  #04-15 ,1,108,Strata,1240000,-,11481,1067,14-DEC-2018,Executive Condominium,99 Yrs From 02/06/2010,2013,Resale,Private,19,54,544816,North East Region,Sengkang
PINEVALE,10 Tampines Street 73  #12-02 ,1,120,Strata,930000,-,7750,720,14-DEC-2018,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528827,East Region,Tampines
AUSTVILLE RESIDENCES,13 Sengkang East Avenue  #07-11 ,1,73,Strata,725000,-,9932,923,14-DEC-2018,Executive Condominium,99 Yrs From 24/08/2010,2014,Resale,Private,19,54,544805,North East Region,Sengkang
THE RAINFOREST,341 Choa Chu Kang Avenue 3  #03-23 ,1,107,Strata,980000,-,9159,851,14-DEC-2018,Executive Condominium,99 Yrs From 28/06/2011,2015,Resale,HDB,23,68,689874,West Region,Choa Chu Kang
ESPARINA RESIDENCES,127 Compassvale Bow  #02-32 ,1,116,Strata,1308000,-,11276,1048,14-DEC-2018,Executive Condominium,99 Yrs From 02/06/2010,2013,Resale,Private,19,54,544821,North East Region,Sengkang
RIVERCOVE RESIDENCES,22 Anchorvale Lane  #10-08 ,1,108,Strata,1120700,-,10377,964,14-DEC-2018,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544585,North East Region,Sengkang
PRIVE,31 Punggol Field  #01-06 ,1,160,Strata,1290000,-,8063,749,12-DEC-2018,Executive Condominium,99 Yrs From 14/09/2010,2013,Resale,HDB,19,82,828816,North East Region,Punggol
ESPARINA RESIDENCES,125 Compassvale Bow  #11-30 ,1,93,Strata,1115000,-,11989,1114,12-DEC-2018,Executive Condominium,99 Yrs From 02/06/2010,2013,Resale,Private,19,54,544820,North East Region,Sengkang
THE EDEN AT TAMPINES,33 Tampines Street 34  #04-34 ,1,115,Strata,908000,-,7896,734,12-DEC-2018,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529238,East Region,Tampines
LA CASA,50 Woodlands Drive 16  #01-04 ,1,114,Strata,870000,-,7632,709,11-DEC-2018,Executive Condominium,99 Yrs From 13/09/2004,2008,Resale,Private,25,73,737901,North Region,Woodlands
THE TAMPINES TRILLIANT,13 Tampines Central 7  #11-05 ,1,121,Strata,1160000,-,9587,891,11-DEC-2018,Executive Condominium,99 Yrs From 13/07/2011,2015,Resale,Private,18,52,528770,East Region,Tampines
NUOVO,21 Ang Mo Kio Avenue 9  #05-04 ,1,119,Strata,1055000,-,8866,824,11-DEC-2018,Executive Condominium,99 Yrs From 02/05/2001,2004,Resale,HDB,20,56,569786,North East Region,Ang Mo Kio
PRIVE,37 Punggol Field  #13-36 ,1,82,Strata,870000,-,10610,986,10-DEC-2018,Executive Condominium,99 Yrs From 14/09/2010,2013,Resale,HDB,19,82,828809,North East Region,Punggol
NORTHOAKS,20 Woodlands Crescent  #04-47 ,1,115,Strata,736000,-,6400,595,10-DEC-2018,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738081,North Region,Woodlands
ESPARINA RESIDENCES,119 Compassvale Bow  #06-20 ,1,99,Strata,1200000,-,12121,1126,07-DEC-2018,Executive Condominium,99 Yrs From 02/06/2010,2013,Resale,HDB,19,54,544817,North East Region,Sengkang
ESPARINA RESIDENCES,123 Compassvale Bow  #14-26 ,1,99,Strata,1200000,-,12121,1126,07-DEC-2018,Executive Condominium,99 Yrs From 02/06/2010,2013,Resale,HDB,19,54,544819,North East Region,Sengkang
ESPARINA RESIDENCES,111 Compassvale Bow  #04-01 ,1,77,Strata,840000,-,10909,1013,07-DEC-2018,Executive Condominium,99 Yrs From 02/06/2010,2013,Resale,HDB,19,54,544998,North East Region,Sengkang
NORTHWAVE,101 Woodlands View  #06-03 ,1,92,Strata,872000,-,9478,881,07-DEC-2018,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737708,North Region,Woodlands
ESPARINA RESIDENCES,125 Compassvale Bow  #02-31 ,1,116,Strata,1250000,-,10776,1001,05-DEC-2018,Executive Condominium,99 Yrs From 02/06/2010,2013,Resale,Private,19,54,544820,North East Region,Sengkang
WESTMERE,71 Jurong East Street 13  #20-08 ,1,102,Strata,990000,-,9706,902,03-DEC-2018,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609650,West Region,Jurong East
PRIVE,37 Punggol Field  #06-32 ,1,72,Strata,775000,-,10764,1000,03-DEC-2018,Executive Condominium,99 Yrs From 14/09/2010,2013,Resale,Private,19,82,828809,North East Region,Punggol
INZ RESIDENCE,68 Choa Chu Kang Avenue 5  #14-14 ,1,97,Strata,1034000,-,10660,990,02-DEC-2018,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688195,West Region,Choa Chu Kang
RIVERCOVE RESIDENCES,34 Anchorvale Lane  #13-26 ,1,100,Strata,1065800,-,10658,990,30-NOV-2018,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544591,North East Region,Sengkang
LA CASA,62 Woodlands Drive 16  #08-27 ,1,117,Strata,920000,-,7863,731,30-NOV-2018,Executive Condominium,99 Yrs From 13/09/2004,2008,Resale,Private,25,73,737895,North Region,Woodlands
LILYDALE,556 Yishun Avenue 6  #11-09 ,1,117,Strata,808000,-,6906,642,30-NOV-2018,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768964,North Region,Yishun
BLOSSOM RESIDENCES,32 Segar Road  #09-15 ,1,98,Strata,890000,-,9082,844,29-NOV-2018,Executive Condominium,99 Yrs From 02/03/2011,2014,Resale,HDB,23,67,677722,West Region,Bukit Panjang
ARC AT TAMPINES,9 Tampines Avenue 8  #05-14 ,1,114,Strata,1120000,-,9825,913,29-NOV-2018,Executive Condominium,99 Yrs From 22/02/2011,2014,Resale,HDB,18,52,529598,East Region,Tampines
PRIVE,33 Punggol Field  #14-19 ,1,102,Strata,1110000,-,10882,1011,29-NOV-2018,Executive Condominium,99 Yrs From 14/09/2010,2013,Resale,HDB,19,82,828817,North East Region,Punggol
ESPARINA RESIDENCES,127 Compassvale Bow  #15-34 ,1,77,Strata,922000,-,11974,1112,28-NOV-2018,Executive Condominium,99 Yrs From 02/06/2010,2013,Resale,Private,19,54,544821,North East Region,Sengkang
THE QUINTET,36 Choa Chu Kang Street 64  #08-01 ,1,120,Strata,938000,-,7817,726,28-NOV-2018,Executive Condominium,99 Yrs From 22/01/2003,2006,Resale,HDB,23,68,689101,West Region,Choa Chu Kang
ESPARINA RESIDENCES,127 Compassvale Bow  #17-34 ,1,77,Strata,935000,-,12143,1128,28-NOV-2018,Executive Condominium,99 Yrs From 02/06/2010,2013,Resale,HDB,19,54,544821,North East Region,Sengkang
YEW MEI GREEN,52 Choa Chu Kang North 6  #19-17 ,1,120,Strata,920888,-,7674,713,27-NOV-2018,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,Private,23,68,689575,West Region,Choa Chu Kang
PRIVE,35 Punggol Field  #02-21 ,1,93,Strata,935000,-,10054,934,27-NOV-2018,Executive Condominium,99 Yrs From 14/09/2010,2013,Resale,HDB,19,82,828818,North East Region,Punggol
CHESTERVALE,33 Bangkit Road  #10-01 ,1,131,Strata,935000,-,7137,663,27-NOV-2018,Executive Condominium,99 Yrs From 17/03/1997,1999,Resale,Private,23,67,679974,West Region,Bukit Panjang
BLOSSOM RESIDENCES,30 Segar Road  #07-11 ,1,90,Strata,790000,-,8778,815,26-NOV-2018,Executive Condominium,99 Yrs From 02/03/2011,2014,Resale,HDB,23,67,677721,West Region,Bukit Panjang
PRIVE,37 Punggol Field  #14-29 ,1,134,Strata,1435000,-,10709,995,26-NOV-2018,Executive Condominium,99 Yrs From 14/09/2010,2013,Resale,HDB,19,82,828809,North East Region,Punggol
ESPARINA RESIDENCES,125 Compassvale Bow  #14-30 ,1,93,Strata,1120000,-,12043,1119,26-NOV-2018,Executive Condominium,99 Yrs From 02/06/2010,2013,Resale,HDB,19,54,544820,North East Region,Sengkang
PRIVE,37 Punggol Field  #01-29 ,1,160,Strata,1400000,-,8750,813,23-NOV-2018,Executive Condominium,99 Yrs From 14/09/2010,2013,Resale,Private,19,82,828809,North East Region,Punggol
PRIVE,37 Punggol Field  #04-29 ,1,134,Strata,1380000,-,10299,957,23-NOV-2018,Executive Condominium,99 Yrs From 14/09/2010,2013,Resale,HDB,19,82,828809,North East Region,Punggol
PRIVE,37 Punggol Field  #07-37 ,1,101,Strata,1100000,-,10891,1012,23-NOV-2018,Executive Condominium,99 Yrs From 14/09/2010,2013,Resale,HDB,19,82,828809,North East Region,Punggol
PRIVE,33 Punggol Field  #03-16 ,1,102,Strata,1120000,-,10980,1020,23-NOV-2018,Executive Condominium,99 Yrs From 14/09/2010,2013,Resale,Private,19,82,828817,North East Region,Punggol
THE RIVERVALE,3 Rivervale Link  #14-17 ,1,121,Strata,950000,-,7851,729,22-NOV-2018,Executive Condominium,99 Yrs From 18/12/1997,2000,Resale,HDB,19,54,545119,North East Region,Sengkang
