Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
INZ RESIDENCE,78 Choa Chu Kang Avenue 5  #13-33 ,1,103,Strata,926000,-,8990,835,27-JUL-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688200,West Region,Choa Chu Kang
INZ RESIDENCE,62 Choa Chu Kang Avenue 5  #11-05 ,1,103,Strata,901000,-,8748,813,27-JUL-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688192,West Region,Choa Chu Kang
INZ RESIDENCE,68 Choa Chu Kang Avenue 5  #03-16 ,1,92,Strata,764000,-,8304,771,27-JUL-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,Private,23,68,688195,West Region,Choa Chu Kang
WESTMERE,71 Jurong East Street 13  #04-06 ,1,103,Strata,913000,-,8864,823,27-JUL-2017,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,Private,22,60,609650,West Region,Jurong East
THE CRITERION,11 Yishun Street 51  #13-21 ,1,109,Strata,948800,-,8705,809,27-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,N.A,27,76,767971,North Region,Yishun
THE FLORAVALE,238 Westwood Avenue  #04-44 ,1,114,Strata,755000,-,6623,615,27-JUL-2017,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648363,West Region,Jurong West
INZ RESIDENCE,62 Choa Chu Kang Avenue 5  #04-05 ,1,103,Strata,866000,-,8408,781,27-JUL-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,N.A,23,68,688192,West Region,Choa Chu Kang
INZ RESIDENCE,78 Choa Chu Kang Avenue 5  #07-34 ,1,97,Strata,817000,-,8423,782,27-JUL-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688200,West Region,Choa Chu Kang
THE VISIONAIRE,182 Canberra Drive  #01-28 ,1,92,Strata,799000,-,8685,807,27-JUL-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,N.A,27,76,767953,North Region,Sembawang
WESTWOOD RESIDENCES,190 Westwood Avenue  #01-24 ,1,111,Strata,955200,-,8605,799,27-JUL-2017,Executive Condominium,99 Yrs From 14/04/2014,2017,New Sale,HDB,22,64,648150,West Region,Jurong West
INZ RESIDENCE,64 Choa Chu Kang Avenue 5  #03-10 ,1,110,Strata,918000,-,8345,775,27-JUL-2017,Executive Condominium,99 Yrs From 27/11/2015,2019,New Sale,Private,23,68,688193,West Region,Choa Chu Kang
SOL ACRES,14 Choa Chu Kang Grove  #24-36 ,1,68,Strata,623000,-,9162,851,27-JUL-2017,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,N.A,23,68,688209,West Region,Choa Chu Kang
SIGNATURE AT YISHUN,23 Yishun Street 51  #06-05 ,1,100,Strata,868230,-,8682,807,26-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,2017,New Sale,Private,27,76,768086,North Region,Yishun
THE CRITERION,13 Yishun Street 51  #04-26 ,1,95,Strata,770400,-,8109,753,26-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767972,North Region,Yishun
INZ RESIDENCE,74 Choa Chu Kang Avenue 5  #11-28 ,1,103,Strata,915000,-,8883,825,26-JUL-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688198,West Region,Choa Chu Kang
SIGNATURE AT YISHUN,21 Yishun Street 51  #06-04 ,1,72,Strata,585090,-,8126,755,26-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,2017,New Sale,HDB,27,76,768085,North Region,Yishun
WESTWOOD RESIDENCES,196 Westwood Avenue  #02-35 ,1,96,Strata,794700,-,8278,769,26-JUL-2017,Executive Condominium,99 Yrs From 14/04/2014,2017,New Sale,HDB,22,64,648153,West Region,Jurong West
INZ RESIDENCE,74 Choa Chu Kang Avenue 5  #14-26 ,1,94,Strata,844000,-,8979,834,26-JUL-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688198,West Region,Choa Chu Kang
THE CRITERION,19 Yishun Street 51  #13-37 ,1,102,Strata,836000,-,8196,761,26-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767975,North Region,Yishun
INZ RESIDENCE,78 Choa Chu Kang Avenue 5  #03-36 ,1,99,Strata,812000,-,8202,762,26-JUL-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688200,West Region,Choa Chu Kang
PARC LIFE,41 Sembawang Crescent  #05-42 ,1,93,Strata,728640,-,7835,728,26-JUL-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,HDB,27,75,756988,North Region,Sembawang
INZ RESIDENCE,68 Choa Chu Kang Avenue 5  #11-16 ,1,92,Strata,812000,-,8826,820,26-JUL-2017,Executive Condominium,99 Yrs From 27/11/2015,2019,New Sale,Private,23,68,688195,West Region,Choa Chu Kang
THE VISIONAIRE,200 Canberra Drive  #03-61 ,1,91,Strata,793000,-,8714,810,26-JUL-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,HDB,27,76,767962,North Region,Sembawang
THE CRITERION,11 Yishun Street 51  #04-22 ,1,95,Strata,770400,-,8109,753,26-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767971,North Region,Yishun
THE RIVERVALE,1 Rivervale Link  #08-02 ,1,122,Strata,900000,-,7377,685,26-JUL-2017,Executive Condominium,99 Yrs From 18/12/1997,2000,Resale,HDB,19,54,545118,North East Region,Sengkang
THE CRITERION,11 Yishun Street 51  #06-24 ,1,95,Strata,792000,-,8337,775,26-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767971,North Region,Yishun
NORTHWAVE,105 Woodlands View  #12-11 ,1,118,Strata,1017300,-,8621,801,26-JUL-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737710,North Region,Woodlands
THE VISIONAIRE,184 Canberra Drive  #12-29 ,1,107,Strata,863000,-,8065,749,26-JUL-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,N.A,27,76,767954,North Region,Sembawang
SUMMERDALE,2 Boon Lay Drive  #05-07 ,1,111,Strata,836500,-,7536,700,26-JUL-2017,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649925,West Region,Jurong West
THE VISIONAIRE,184 Canberra Drive  #08-31 ,1,106,Strata,967000,-,9123,848,25-JUL-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,HDB,27,76,767954,North Region,Sembawang
INZ RESIDENCE,76 Choa Chu Kang Avenue 5  #10-29 ,1,64,Strata,571000,-,8922,829,25-JUL-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,Private,23,68,688199,West Region,Choa Chu Kang
THE VISIONAIRE,174 Canberra Drive  #06-10 ,1,67,Strata,619000,-,9239,858,25-JUL-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,N.A,27,76,767949,North Region,Sembawang
INZ RESIDENCE,72 Choa Chu Kang Avenue 5  #07-23 ,1,97,Strata,836000,-,8619,801,25-JUL-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,N.A,23,68,688197,West Region,Choa Chu Kang
SIGNATURE AT YISHUN,37 Yishun Street 51  #03-35 ,1,110,Strata,885060,-,8046,747,25-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767993,North Region,Yishun
THE VISIONAIRE,186 Canberra Drive  #04-33 ,1,95,Strata,814000,-,8568,796,25-JUL-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,N.A,27,76,767955,North Region,Sembawang
THE CRITERION,7 Yishun Street 51  #13-16 ,1,104,Strata,907200,-,8723,810,25-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767969,North Region,Yishun
THE VISIONAIRE,174 Canberra Drive  #07-10 ,1,67,Strata,622000,-,9284,862,25-JUL-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,HDB,27,76,767949,North Region,Sembawang
INZ RESIDENCE,68 Choa Chu Kang Avenue 5  #05-14 ,1,97,Strata,829000,-,8546,794,25-JUL-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688195,West Region,Choa Chu Kang
SIGNATURE AT YISHUN,21 Yishun Street 51  #10-04 ,1,72,Strata,593010,-,8236,765,25-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,N.A,27,76,768085,North Region,Yishun
YEW MEI GREEN,56 Choa Chu Kang North 6  #03-25 ,1,120,Strata,815000,-,6792,631,25-JUL-2017,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689577,West Region,Choa Chu Kang
THE BROWNSTONE,152 Canberra Drive  #02-14 ,1,87,Strata,732800,-,8423,783,25-JUL-2017,Executive Condominium,99 Yrs From 28/04/2014,2017,New Sale,HDB,27,76,768080,North Region,Sembawang
NORTHWAVE,101 Woodlands View  #16-01 ,1,118,Strata,1074600,-,9107,846,25-JUL-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737708,North Region,Woodlands
SOL ACRES,4 Choa Chu Kang Grove  #03-06 ,1,53,Strata,431000,-,8132,755,25-JUL-2017,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688239,West Region,Choa Chu Kang
THE CRITERION,19 Yishun Street 51  #12-36 ,1,94,Strata,770400,-,8196,761,25-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,N.A,27,76,767975,North Region,Yishun
THE BROWNSTONE,158 Canberra Drive  #01-37 ,1,85,Strata,792000,-,9318,866,25-JUL-2017,Executive Condominium,99 Yrs From 28/04/2014,2017,New Sale,HDB,27,76,768083,North Region,Sembawang
YEW MEI GREEN,56 Choa Chu Kang North 6  #16-27 ,1,133,Strata,965000,-,7256,674,25-JUL-2017,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689577,West Region,Choa Chu Kang
THE VISIONAIRE,186 Canberra Drive  #06-35 ,1,81,Strata,745000,-,9198,854,25-JUL-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,HDB,27,76,767955,North Region,Sembawang
THE CRITERION,19 Yishun Street 51  #12-39 ,1,95,Strata,778400,-,8194,761,25-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767975,North Region,Yishun
INZ RESIDENCE,60 Choa Chu Kang Avenue 5  #02-02 ,1,103,Strata,851000,-,8262,768,25-JUL-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688191,West Region,Choa Chu Kang
BISHAN LOFT,33 Bishan Street 11  #34-09 ,1,202,Strata,1830000,-,9059,842,25-JUL-2017,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,Private,20,57,579820,Central Region,Bishan
INZ RESIDENCE,62 Choa Chu Kang Avenue 5  #15-08 ,1,94,Strata,774000,-,8234,765,25-JUL-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688192,West Region,Choa Chu Kang
SIGNATURE AT YISHUN,23 Yishun Street 51  #09-06 ,1,88,Strata,717255,-,8151,757,24-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,N.A,27,76,768086,North Region,Yishun
PARC LIFE,39 Sembawang Crescent  #03-36 ,1,103,Strata,884940,-,8592,798,24-JUL-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,N.A,27,75,756987,North Region,Sembawang
SIGNATURE AT YISHUN,35 Yishun Street 51  #06-30 ,1,110,Strata,880110,-,8001,743,24-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,2017,New Sale,HDB,27,76,767992,North Region,Yishun
THE VISIONAIRE,184 Canberra Drive  #06-31 ,1,106,Strata,978000,-,9226,857,24-JUL-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,HDB,27,76,767954,North Region,Sembawang
PARC LIFE,35 Sembawang Crescent  #12-31 ,1,103,Strata,857280,-,8323,773,24-JUL-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,N.A,27,75,756985,North Region,Sembawang
THE VISIONAIRE,198 Canberra Drive  #03-58 ,1,81,Strata,724000,-,8938,830,24-JUL-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,HDB,27,76,767961,North Region,Sembawang
SIGNATURE AT YISHUN,37 Yishun Street 51  #05-33 ,1,102,Strata,826650,-,8104,753,24-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,2017,New Sale,HDB,27,76,767993,North Region,Yishun
NORTHWAVE,103 Woodlands View  #10-06 ,1,92,Strata,764300,-,8308,772,24-JUL-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,Private,25,73,737709,North Region,Woodlands
THE CRITERION,7 Yishun Street 51  #03-16 ,1,104,Strata,865600,-,8323,773,24-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767969,North Region,Yishun
HUNDRED PALMS RESIDENCES,262 Yio Chu Kang Road  #08-08 ,1,142,Strata,1246500,-,8778,816,24-JUL-2017,Executive Condominium,99 Yrs From 30/05/2016,Uncompleted,New Sale,N.A,19,54,545682,North East Region,Hougang
PARC LIFE,37 Sembawang Crescent  #08-32 ,1,118,Strata,990720,-,8396,780,24-JUL-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,HDB,27,75,756986,North Region,Sembawang
NORTHWAVE,109 Woodlands View  #16-20 ,1,157,Strata,1327300,-,8454,785,24-JUL-2017,Executive Condominium,99 Yrs From 25/05/2015,2019,New Sale,Private,25,73,737712,North Region,Woodlands
INZ RESIDENCE,62 Choa Chu Kang Avenue 5  #14-05 ,1,103,Strata,920000,-,8932,830,24-JUL-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688192,West Region,Choa Chu Kang
THE VISIONAIRE,184 Canberra Drive  #10-31 ,1,106,Strata,976000,-,9208,855,24-JUL-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,N.A,27,76,767954,North Region,Sembawang
SIGNATURE AT YISHUN,31 Yishun Street 51  #10-24 ,1,102,Strata,840015,-,8235,765,24-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,2017,New Sale,Private,27,76,767990,North Region,Yishun
INZ RESIDENCE,62 Choa Chu Kang Avenue 5  #11-07 ,1,90,Strata,795000,-,8833,821,24-JUL-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,N.A,23,68,688192,West Region,Choa Chu Kang
HUNDRED PALMS RESIDENCES,270 Yio Chu Kang Road  #03-21 ,1,93,Strata,818000,-,8796,817,24-JUL-2017,Executive Condominium,99 Yrs From 30/05/2016,Uncompleted,New Sale,Private,19,54,545686,North East Region,Hougang
THE BROWNSTONE,156 Canberra Drive  #02-31 ,1,89,Strata,770400,-,8656,804,24-JUL-2017,Executive Condominium,99 Yrs From 28/04/2014,Uncompleted,New Sale,HDB,27,76,768082,North Region,Sembawang
THE VISIONAIRE,196 Canberra Drive  #09-56 ,1,92,Strata,767000,-,8337,775,24-JUL-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,N.A,27,76,767960,North Region,Sembawang
THE BROWNSTONE,156 Canberra Drive  #01-28 ,1,85,Strata,819200,-,9638,895,24-JUL-2017,Executive Condominium,99 Yrs From 28/04/2014,2017,New Sale,HDB,27,76,768082,North Region,Sembawang
THE VISIONAIRE,186 Canberra Drive  #11-35 ,1,94,Strata,783000,-,8330,774,24-JUL-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,HDB,27,76,767955,North Region,Sembawang
PARC LIFE,27 Sembawang Crescent  #09-13 ,1,99,Strata,850560,-,8592,798,24-JUL-2017,Executive Condominium,99 Yrs From 13/10/2014,2018,New Sale,HDB,27,75,757056,North Region,Sembawang
THE VISIONAIRE,184 Canberra Drive  #11-31 ,1,106,Strata,980000,-,9245,859,24-JUL-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,Private,27,76,767954,North Region,Sembawang
HUNDRED PALMS RESIDENCES,272 Yio Chu Kang Road  #08-27 ,1,89,Strata,811300,-,9116,847,24-JUL-2017,Executive Condominium,99 Yrs From 30/05/2016,Uncompleted,New Sale,HDB,19,54,545687,North East Region,Hougang
SOL ACRES,12 Choa Chu Kang Grove  #03-31 ,1,97,Strata,814000,-,8392,780,24-JUL-2017,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688208,West Region,Choa Chu Kang
THE CRITERION,1 Yishun Street 51  #07-01 ,1,116,Strata,1000000,-,8621,801,23-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,Private,27,76,767996,North Region,Yishun
THE VISIONAIRE,184 Canberra Drive  #08-29 ,1,91,Strata,808000,-,8879,825,23-JUL-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,N.A,27,76,767954,North Region,Sembawang
PARC LIFE,23 Sembawang Crescent  #07-08 ,1,99,Strata,879360,-,8882,825,23-JUL-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,N.A,27,75,757054,North Region,Sembawang
SIGNATURE AT YISHUN,27 Yishun Street 51  #10-16 ,1,110,Strata,948420,-,8622,801,23-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,N.A,27,76,768088,North Region,Yishun
THE VISIONAIRE,198 Canberra Drive  #04-58 ,1,81,Strata,727000,-,8975,834,23-JUL-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,N.A,27,76,767961,North Region,Sembawang
THE CRITERION,9 Yishun Street 51  #06-18 ,1,102,Strata,807200,-,7914,735,23-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767970,North Region,Yishun
THE CRITERION,17 Yishun Street 51  #07-34 ,1,85,Strata,688000,-,8094,752,23-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,N.A,27,76,767974,North Region,Yishun
PARC LIFE,31 Sembawang Crescent  #11-20 ,1,103,Strata,927360,-,9003,836,23-JUL-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,N.A,27,75,756983,North Region,Sembawang
INZ RESIDENCE,64 Choa Chu Kang Avenue 5  #13-11 ,1,90,Strata,781000,-,8678,806,23-JUL-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,N.A,23,68,688193,West Region,Choa Chu Kang
PARC LIFE,23 Sembawang Crescent  #05-08 ,1,99,Strata,871680,-,8805,818,23-JUL-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,HDB,27,75,757054,North Region,Sembawang
THE VISIONAIRE,170 Canberra Drive  #02-03 ,1,122,Strata,1065000,-,8730,811,23-JUL-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,N.A,27,76,768002,North Region,Sembawang
THE CRITERION,9 Yishun Street 51  #02-20 ,1,95,Strata,764000,-,8042,747,23-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,Private,27,76,767970,North Region,Yishun
THE BROWNSTONE,160 Canberra Drive  #01-42 ,1,85,Strata,824800,-,9704,901,23-JUL-2017,Executive Condominium,99 Yrs From 28/04/2014,2017,New Sale,HDB,27,76,767999,North Region,Sembawang
NORTHWAVE,107 Woodlands View  #14-16 ,1,136,Strata,1145200,-,8421,782,23-JUL-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,Private,25,73,737711,North Region,Woodlands
NORTHWAVE,103 Woodlands View  #08-05 ,1,83,Strata,710300,-,8558,795,23-JUL-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737709,North Region,Woodlands
THE CRITERION,1 Yishun Street 51  #11-04 ,1,95,Strata,806700,-,8492,789,23-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767996,North Region,Yishun
PARC LIFE,23 Sembawang Crescent  #12-08 ,1,99,Strata,899520,-,9086,844,23-JUL-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,HDB,27,75,757054,North Region,Sembawang
THE CRITERION,1 Yishun Street 51  #09-01 ,1,116,Strata,1008000,-,8690,807,23-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767996,North Region,Yishun
SIGNATURE AT YISHUN,31 Yishun Street 51  #11-24 ,1,102,Strata,842985,-,8265,768,23-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,N.A,27,76,767990,North Region,Yishun
PARC LIFE,23 Sembawang Crescent  #03-07 ,1,144,Strata,1197120,-,8313,772,23-JUL-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,N.A,27,75,757054,North Region,Sembawang
THE VISIONAIRE,184 Canberra Drive  #09-31 ,1,106,Strata,991000,-,9349,869,23-JUL-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,HDB,27,76,767954,North Region,Sembawang
THE VISIONAIRE,184 Canberra Drive  #12-31 ,1,124,Strata,1028000,-,8290,770,23-JUL-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,HDB,27,76,767954,North Region,Sembawang
THE CRITERION,7 Yishun Street 51  #09-16 ,1,104,Strata,890400,-,8562,795,23-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767969,North Region,Yishun
THE VISIONAIRE,174 Canberra Drive  #08-10 ,1,67,Strata,626000,-,9343,868,23-JUL-2017,Executive Condominium,99 Yrs From 09/01/2015,2018,New Sale,HDB,27,76,767949,North Region,Sembawang
THE CRITERION,3 Yishun Street 51  #03-05 ,1,128,Strata,1102400,-,8613,800,23-JUL-2017,Executive Condominium,99 Yrs From 25/08/2014,2018,New Sale,HDB,27,76,767997,North Region,Yishun
NORTHWAVE,103 Woodlands View  #09-06 ,1,92,Strata,758500,-,8245,766,23-JUL-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737709,North Region,Woodlands
NORTHWAVE,105 Woodlands View  #11-11 ,1,118,Strata,1011400,-,8571,796,23-JUL-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737710,North Region,Woodlands
NORTHWAVE,101 Woodlands View  #09-02 ,1,104,Strata,871900,-,8384,779,23-JUL-2017,Executive Condominium,99 Yrs From 25/05/2015,2019,New Sale,Private,25,73,737708,North Region,Woodlands
PARC LIFE,39 Sembawang Crescent  #06-39 ,1,93,Strata,733440,-,7886,733,23-JUL-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,HDB,27,75,756987,North Region,Sembawang
WESTWOOD RESIDENCES,188 Westwood Avenue  #02-19 ,1,107,Strata,947700,-,8857,823,23-JUL-2017,Executive Condominium,99 Yrs From 14/04/2014,2017,New Sale,HDB,22,64,648149,West Region,Jurong West
NORTHWAVE,101 Woodlands View  #13-01 ,1,118,Strata,995000,-,8432,783,23-JUL-2017,Executive Condominium,99 Yrs From 25/05/2015,2019,New Sale,Private,25,73,737708,North Region,Woodlands
NORTHWAVE,101 Woodlands View  #11-01 ,1,118,Strata,1042600,-,8836,821,23-JUL-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737708,North Region,Woodlands
NORTHWAVE,103 Woodlands View  #09-05 ,1,83,Strata,703300,-,8473,787,23-JUL-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737709,North Region,Woodlands
THE BROWNSTONE,150 Canberra Drive  #04-06 ,1,87,Strata,743200,-,8543,794,23-JUL-2017,Executive Condominium,99 Yrs From 28/04/2014,2017,New Sale,HDB,27,76,768079,North Region,Sembawang
INZ RESIDENCE,60 Choa Chu Kang Avenue 5  #09-01 ,1,103,Strata,887000,-,8612,800,23-JUL-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688191,West Region,Choa Chu Kang
WESTWOOD RESIDENCES,190 Westwood Avenue  #02-21 ,1,115,Strata,981900,-,8538,793,23-JUL-2017,Executive Condominium,99 Yrs From 14/04/2014,Uncompleted,New Sale,N.A,22,64,648150,West Region,Jurong West
