Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
NORTHOAKS,32 Woodlands Crescent  #15-07 ,1,211,Strata,722100,-,3422,318,12-DEC-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738087,North Region,Woodlands
NORTHOAKS,20 Woodlands Crescent  #01-43 ,1,149,Strata,588000,-,3946,367,12-DEC-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738081,North Region,Woodlands
THE FLORAVALE,246 Westwood Avenue  #05-59 ,1,122,Strata,505000,-,4139,385,11-DEC-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648367,West Region,Jurong West
THE FLORAVALE,224 Westwood Avenue  #01-16 ,1,168,Strata,604800,-,3600,334,11-DEC-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648356,West Region,Jurong West
THE FLORAVALE,232 Westwood Avenue  #05-29 ,1,115,Strata,478700,-,4163,387,08-DEC-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648360,West Region,Jurong West
THE FLORAVALE,242 Westwood Avenue  #10-50 ,1,123,Strata,519200,-,4221,392,07-DEC-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648365,West Region,Jurong West
THE FLORAVALE,224 Westwood Avenue  #01-13 ,1,164,Strata,559800,-,3413,317,07-DEC-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648356,West Region,Jurong West
THE FLORAVALE,246 Westwood Avenue  #10-59 ,1,120,Strata,514600,-,4288,398,06-DEC-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648367,West Region,Jurong West
THE FLORAVALE,248 Westwood Avenue  #11-62 ,1,120,Strata,518600,-,4322,401,05-DEC-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,22,64,648353,West Region,Jurong West
THE FLORAVALE,242 Westwood Avenue  #13-50 ,1,123,Strata,531000,-,4317,401,04-DEC-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648365,West Region,Jurong West
THE FLORAVALE,224 Westwood Avenue  #08-13 ,1,123,Strata,502800,-,4088,380,04-DEC-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648356,West Region,Jurong West
NORTHOAKS,30 Woodlands Crescent  #03-11 ,1,120,Strata,546700,-,4556,423,04-DEC-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,25,73,738086,North Region,Woodlands
THE FLORAVALE,240 Westwood Avenue  #14-47 ,1,214,Strata,629400,-,2941,273,04-DEC-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,22,64,648364,West Region,Jurong West
THE FLORAVALE,228 Westwood Avenue  #02-22 ,1,124,Strata,454100,-,3662,340,01-DEC-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648358,West Region,Jurong West
THE FLORAVALE,246 Westwood Avenue  #09-59 ,1,120,Strata,510700,-,4256,395,DEC-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,N.A,22,64,648367,West Region,Jurong West
YEW MEI GREEN,52 Choa Chu Kang North 6  #20-17 ,1,120,Strata,598120,-,4984,463,01-DEC-2000,Executive Condominium,99 Yrs From 01/12/1997,2000,New Sale,HDB,23,68,689575,West Region,Choa Chu Kang
NORTHOAKS,20 Woodlands Crescent  #06-42 ,1,115,Strata,524800,-,4563,424,DEC-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738081,North Region,Woodlands
WOODSVALE,11 Woodlands Drive 72  #03-39 ,1,115,Strata,473658,-,4119,383,29-NOV-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,Private,25,73,738094,North Region,Woodlands
NORTHOAKS,20 Woodlands Crescent  #12-42 ,1,115,Strata,540900,-,4703,437,24-NOV-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738081,North Region,Woodlands
NORTHOAKS,32 Woodlands Crescent  #02-07 ,1,115,Strata,517900,-,4503,418,24-NOV-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738087,North Region,Woodlands
WOODSVALE,3 Woodlands Drive 72  #09-05 ,1,120,Strata,511394,-,4262,396,23-NOV-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738090,North Region,Woodlands
NORTHOAKS,32 Woodlands Crescent  #13-07 ,1,115,Strata,547300,-,4759,442,23-NOV-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738087,North Region,Woodlands
NORTHOAKS,32 Woodlands Crescent  #12-07 ,1,115,Strata,544600,-,4736,440,22-NOV-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738087,North Region,Woodlands
THE FLORAVALE,248 Westwood Avenue  #02-61 ,1,130,Strata,519400,-,3995,371,22-NOV-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648353,West Region,Jurong West
NORTHOAKS,32 Woodlands Crescent  #14-07 ,1,115,Strata,549900,-,4782,444,22-NOV-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,25,73,738087,North Region,Woodlands
WOODSVALE,11 Woodlands Drive 72  #13-40 ,1,114,Strata,503117,-,4413,410,NOV-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738094,North Region,Woodlands
WOODSVALE,17 Woodlands Drive 72  #12-46 ,1,122,Strata,522163,-,4280,398,NOV-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738097,North Region,Woodlands
WOODSVALE,11 Woodlands Drive 72  #11-40 ,1,114,Strata,501426,-,4398,409,NOV-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738094,North Region,Woodlands
NORTHOAKS,22 Woodlands Crescent  #09-34 ,1,115,Strata,531800,-,4624,430,NOV-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738082,North Region,Woodlands
WOODSVALE,9 Woodlands Drive 72  #14-19 ,1,120,Strata,541209,-,4510,419,NOV-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738093,North Region,Woodlands
YEW MEI GREEN,56 Choa Chu Kang North 6  #20-34 ,1,124,Strata,589000,-,4750,441,NOV-2000,Executive Condominium,99 Yrs From 01/12/1997,2000,New Sale,N.A,23,68,689577,West Region,Choa Chu Kang
NORTHOAKS,26 Woodlands Crescent  #14-26 ,1,115,Strata,549900,-,4782,444,NOV-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,25,73,738084,North Region,Woodlands
THE FLORAVALE,232 Westwood Avenue  #11-29 ,1,115,Strata,499400,-,4343,403,NOV-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648360,West Region,Jurong West
WOODSVALE,1 Woodlands Drive 72  #06-03 ,1,119,Strata,499557,-,4198,390,NOV-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738089,North Region,Woodlands
NORTHOAKS,20 Woodlands Crescent  #03-47 ,1,115,Strata,518300,-,4507,419,NOV-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738081,North Region,Woodlands
THE FLORAVALE,244 Westwood Avenue  #04-56 ,1,115,Strata,472160,-,4106,381,NOV-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,N.A,22,64,648366,West Region,Jurong West
WOODSVALE,9 Woodlands Drive 72  #06-19 ,1,120,Strata,520561,-,4338,403,NOV-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738093,North Region,Woodlands
WOODSVALE,11 Woodlands Drive 72  #14-40 ,1,114,Strata,505698,-,4436,412,NOV-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738094,North Region,Woodlands
YEW MEI GREEN,56 Choa Chu Kang North 6  #17-34 ,1,124,Strata,570000,-,4597,427,NOV-2000,Executive Condominium,99 Yrs From 01/12/1997,2000,New Sale,HDB,23,68,689577,West Region,Choa Chu Kang
THE FLORAVALE,234 Westwood Avenue  #12-33 ,1,113,Strata,489360,-,4331,402,NOV-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648361,West Region,Jurong West
WOODSVALE,1 Woodlands Drive 72  #08-03 ,1,119,Strata,504719,-,4241,394,NOV-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,N.A,25,73,738089,North Region,Woodlands
NORTHOAKS,20 Woodlands Crescent  #08-44 ,1,116,Strata,570000,-,4914,457,NOV-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738081,North Region,Woodlands
NORTHOAKS,30 Woodlands Crescent  #02-15 ,1,115,Strata,532500,-,4630,430,NOV-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738086,North Region,Woodlands
WOODSVALE,1 Woodlands Drive 72  #09-04 ,1,120,Strata,500720,-,4173,388,NOV-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738089,North Region,Woodlands
WOODSVALE,19 Woodlands Drive 72  #12-51 ,1,120,Strata,519930,-,4333,403,NOV-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738098,North Region,Woodlands
THE FLORAVALE,246 Westwood Avenue  #11-59 ,1,120,Strata,518600,-,4322,401,NOV-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648367,West Region,Jurong West
WOODSVALE,9 Woodlands Drive 72  #14-26 ,1,120,Strata,547083,-,4559,424,NOV-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738093,North Region,Woodlands
WOODSVALE,9 Woodlands Drive 72  #07-19 ,1,120,Strata,529020,-,4409,410,31-OCT-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738093,North Region,Woodlands
THE FLORAVALE,224 Westwood Avenue  #09-13 ,1,123,Strata,511602,-,4159,386,20-OCT-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648356,West Region,Jurong West
THE FLORAVALE,244 Westwood Avenue  #05-56 ,1,115,Strata,475120,-,4131,384,20-OCT-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648366,West Region,Jurong West
NORTHOAKS,32 Woodlands Crescent  #05-02 ,1,115,Strata,529000,-,4600,427,19-OCT-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738087,North Region,Woodlands
THE RIVERVALE,7 Rivervale Link  #02-33 ,1,121,Strata,542355,-,4482,416,02-OCT-2000,Executive Condominium,99 Yrs From 18/12/1997,2000,New Sale,HDB,19,54,545125,North East Region,Sengkang
THE RIVERVALE,7 Rivervale Link  #02-34 ,1,122,Strata,549670,-,4505,419,OCT-2000,Executive Condominium,99 Yrs From 18/12/1997,2000,New Sale,HDB,19,54,545125,North East Region,Sengkang
YEW MEI GREEN,56 Choa Chu Kang North 6  #02-33 ,1,124,Strata,507870,-,4096,381,OCT-2000,Executive Condominium,99 Yrs From 01/12/1997,2000,New Sale,HDB,23,68,689577,West Region,Choa Chu Kang
THE RIVERVALE,1 Rivervale Link  #02-11 ,1,117,Strata,543875,-,4649,432,OCT-2000,Executive Condominium,99 Yrs From 18/12/1997,2000,New Sale,HDB,19,54,545118,North East Region,Sengkang
THE FLORAVALE,242 Westwood Avenue  #05-51 ,1,116,Strata,500160,-,4312,401,OCT-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648365,West Region,Jurong West
SIMEI GREEN CONDOMINIUM,15 Simei Street 4  #03-04 ,1,116,Strata,500000,-,4310,400,OCT-2000,Executive Condominium,99 Yrs From 14/11/1996,1999,New Sale,Private,18,52,529868,East Region,Tampines
THE FLORAVALE,218 Westwood Avenue  #02-02 ,1,130,Strata,510240,-,3925,365,OCT-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648351,West Region,Jurong West
THE FLORAVALE,228 Westwood Avenue  #06-22 ,1,124,Strata,483440,-,3899,362,OCT-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648358,West Region,Jurong West
THE FLORAVALE,234 Westwood Avenue  #06-34 ,1,123,Strata,496470,-,4036,375,OCT-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648361,West Region,Jurong West
THE FLORAVALE,248 Westwood Avenue  #06-62 ,1,122,Strata,512960,-,4205,391,OCT-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,N.A,22,64,648353,West Region,Jurong West
NORTHOAKS,32 Woodlands Crescent  #07-02 ,1,115,Strata,534300,-,4646,432,OCT-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738087,North Region,Woodlands
YEW MEI GREEN,52 Choa Chu Kang North 6  #22-21 ,1,125,Strata,612750,-,4902,455,OCT-2000,Executive Condominium,99 Yrs From 01/12/1997,2000,New Sale,HDB,23,68,689575,West Region,Choa Chu Kang
WOODSVALE,1 Woodlands Drive 72  #12-03 ,1,119,Strata,515043,-,4328,402,OCT-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738089,North Region,Woodlands
WOODSVALE,11 Woodlands Drive 72  #05-39 ,1,115,Strata,484200,-,4210,391,OCT-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738094,North Region,Woodlands
THE RIVERVALE,3 Rivervale Link  #02-31 ,1,122,Strata,585580,-,4800,446,OCT-2000,Executive Condominium,99 Yrs From 18/12/1997,2000,New Sale,HDB,19,54,545119,North East Region,Sengkang
WOODSVALE,1 Woodlands Drive 72  #05-01 ,1,120,Strata,506700,-,4223,392,OCT-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738089,North Region,Woodlands
THE FLORAVALE,226 Westwood Avenue  #10-19 ,1,116,Strata,498880,-,4301,400,27-SEP-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648357,West Region,Jurong West
NORTHOAKS,32 Woodlands Crescent  #14-02 ,1,115,Strata,553100,-,4810,447,19-SEP-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738087,North Region,Woodlands
THE RIVERVALE,1 Rivervale Link  #02-02 ,1,122,Strata,579880,-,4753,442,19-SEP-2000,Executive Condominium,99 Yrs From 18/12/1997,2000,New Sale,HDB,19,54,545118,North East Region,Sengkang
THE RIVERVALE,3 Rivervale Link  #03-30 ,1,121,Strata,556605,-,4600,427,19-SEP-2000,Executive Condominium,99 Yrs From 18/12/1997,2000,New Sale,HDB,19,54,545119,North East Region,Sengkang
WOODSVALE,1 Woodlands Drive 72  #13-03 ,1,119,Strata,523440,-,4399,409,15-SEP-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738089,North Region,Woodlands
NORTHOAKS,26 Woodlands Crescent  #12-26 ,1,115,Strata,544600,-,4736,440,14-SEP-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,25,73,738084,North Region,Woodlands
NORTHOAKS,32 Woodlands Crescent  #13-02 ,1,115,Strata,550400,-,4786,445,14-SEP-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738087,North Region,Woodlands
WOODSVALE,9 Woodlands Drive 72  #13-19 ,1,120,Strata,544680,-,4539,422,13-SEP-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738093,North Region,Woodlands
WOODSVALE,19 Woodlands Drive 72  #03-52 ,1,122,Strata,538560,-,4414,410,11-SEP-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,Private,25,73,738098,North Region,Woodlands
THE FLORAVALE,246 Westwood Avenue  #01-60 ,1,164,Strata,585680,-,3571,332,07-SEP-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648367,West Region,Jurong West
YEW MEI GREEN,56 Choa Chu Kang North 6  #14-25 ,1,120,Strata,534565,-,4455,414,04-SEP-2000,Executive Condominium,99 Yrs From 01/12/1997,2000,New Sale,HDB,23,68,689577,West Region,Choa Chu Kang
WOODSVALE,17 Woodlands Drive 72  #02-46 ,1,122,Strata,501930,-,4114,382,04-SEP-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738097,North Region,Woodlands
NORTHOAKS,26 Woodlands Crescent  #05-31 ,1,115,Strata,526000,-,4574,425,SEP-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738084,North Region,Woodlands
NORTHOAKS,32 Woodlands Crescent  #09-07 ,1,115,Strata,536800,-,4668,434,SEP-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,25,73,738087,North Region,Woodlands
THE RIVERVALE,7 Rivervale Link  #03-33 ,1,121,Strata,550905,-,4553,423,30-AUG-2000,Executive Condominium,99 Yrs From 18/12/1997,2000,New Sale,HDB,19,54,545125,North East Region,Sengkang
THE RIVERVALE,7 Rivervale Link  #02-47 ,1,122,Strata,569810,-,4671,434,30-AUG-2000,Executive Condominium,99 Yrs From 18/12/1997,2000,New Sale,Private,19,54,545125,North East Region,Sengkang
THE FLORAVALE,224 Westwood Avenue  #11-13 ,1,123,Strata,519246,-,4222,392,23-AUG-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648356,West Region,Jurong West
YEW MEI GREEN,52 Choa Chu Kang North 6  #02-14 ,1,120,Strata,500555,-,4171,388,23-AUG-2000,Executive Condominium,99 Yrs From 01/12/1997,2000,New Sale,HDB,23,68,689575,West Region,Choa Chu Kang
THE RIVERVALE,7 Rivervale Link  #16-38 ,1,117,Strata,625290,-,5344,497,21-AUG-2000,Executive Condominium,99 Yrs From 18/12/1997,2000,New Sale,HDB,19,54,545125,North East Region,Sengkang
WOODSVALE,9 Woodlands Drive 72  #07-22 ,1,126,Strata,537210,-,4264,396,18-AUG-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738093,North Region,Woodlands
THE FLORAVALE,224 Westwood Avenue  #10-13 ,1,123,Strata,515424,-,4190,389,14-AUG-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648356,West Region,Jurong West
NORTHOAKS,22 Woodlands Crescent  #15-36 ,1,218,Strata,745200,-,3418,318,05-AUG-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738082,North Region,Woodlands
THE FLORIDA,78 Hougang Avenue 7  #03-26 ,1,114,Strata,505000,-,4430,412,03-AUG-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,19,53,534260,North East Region,Hougang
THE FLORAVALE,242 Westwood Avenue  #05-49 ,1,122,Strata,503440,-,4127,383,03-AUG-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648365,West Region,Jurong West
WOODSVALE,7 Woodlands Drive 72  #03-14 ,1,131,Strata,562770,-,4296,399,02-AUG-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738092,North Region,Woodlands
WOODSVALE,1 Woodlands Drive 72  #09-03 ,1,119,Strata,513000,-,4311,400,AUG-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738089,North Region,Woodlands
NORTHOAKS,26 Woodlands Crescent  #13-26 ,1,115,Strata,547300,-,4759,442,AUG-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738084,North Region,Woodlands
THE FLORAVALE,230 Westwood Avenue  #11-28 ,1,115,Strata,501600,-,4362,405,31-JUL-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,22,64,648359,West Region,Jurong West
THE FLORAVALE,230 Westwood Avenue  #11-27 ,1,116,Strata,467280,-,4028,374,28-JUL-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,22,64,648359,West Region,Jurong West
WOODSVALE,17 Woodlands Drive 72  #08-46 ,1,122,Strata,517590,-,4243,394,25-JUL-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,Private,25,73,738097,North Region,Woodlands
WOODSVALE,11 Woodlands Drive 72  #12-40 ,1,114,Strata,509670,-,4471,415,25-JUL-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738094,North Region,Woodlands
WOODSVALE,9 Woodlands Drive 72  #09-28 ,1,114,Strata,507690,-,4453,414,25-JUL-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738093,North Region,Woodlands
WOODSVALE,3 Woodlands Drive 72  #11-05 ,1,120,Strata,522360,-,4353,404,24-JUL-2000,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738090,North Region,Woodlands
YEW MEI GREEN,52 Choa Chu Kang North 6  #02-23 ,1,120,Strata,505305,-,4211,391,20-JUL-2000,Executive Condominium,99 Yrs From 01/12/1997,2000,New Sale,HDB,23,68,689575,West Region,Choa Chu Kang
THE RIVERVALE,3 Rivervale Link  #13-29 ,1,121,Strata,590805,-,4883,454,19-JUL-2000,Executive Condominium,99 Yrs From 18/12/1997,2000,New Sale,Private,19,54,545119,North East Region,Sengkang
WINDERMERE,28 Choa Chu Kang Street 64  #22-01 ,1,254,Strata,900000,-,3543,329,19-JUL-2000,Executive Condominium,99 Yrs From 03/03/1997,1999,New Sale,HDB,23,68,689097,West Region,Choa Chu Kang
THE FLORAVALE,230 Westwood Avenue  #07-28 ,1,115,Strata,486880,-,4234,393,17-JUL-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648359,West Region,Jurong West
NORTHOAKS,22 Woodlands Crescent  #14-35 ,1,120,Strata,568200,-,4735,440,17-JUL-2000,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,25,73,738082,North Region,Woodlands
YEW MEI GREEN,50 Choa Chu Kang North 6  #02-01 ,1,120,Strata,495805,-,4132,384,15-JUL-2000,Executive Condominium,99 Yrs From 01/12/1997,2000,New Sale,HDB,23,68,689574,West Region,Choa Chu Kang
