Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
TWIN WATERFALLS,110 Punggol Walk  #06-24 ,1,93,Strata,708900,-,7623,708,14-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828765,North East Region,Punggol
THE RAINFOREST,335 Choa Chu Kang Avenue 3  #16-09 ,1,169,Strata,1040300,-,6156,572,14-JUN-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689871,West Region,Choa Chu Kang
THE FLORIDA,78 Hougang Avenue 7  #13-28 ,1,120,Strata,890000,-,7417,689,14-JUN-2012,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,534260,North East Region,Hougang
1 CANBERRA,1 Canberra Drive  #07-02 ,1,90,Strata,706612,-,7851,729,14-JUN-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768101,North Region,Yishun
THE TAMPINES TRILLIANT,17 Tampines Central 7  #14-14 ,1,94,Strata,862000,-,9170,852,14-JUN-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528772,East Region,Tampines
THE RAINFOREST,333 Choa Chu Kang Avenue 3  #04-08 ,1,117,Strata,895000,-,7650,711,14-JUN-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689870,West Region,Choa Chu Kang
YEW MEI GREEN,56 Choa Chu Kang North 6  #16-27 ,1,133,Strata,950000,-,7143,664,14-JUN-2012,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,Private,23,68,689577,West Region,Choa Chu Kang
THE FLORIDA,76 Hougang Avenue 7  #02-19 ,1,167,Strata,1060000,-,6347,590,14-JUN-2012,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538807,North East Region,Hougang
1 CANBERRA,21 Canberra Drive  #08-42 ,1,88,Strata,691350,-,7856,730,14-JUN-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768076,North Region,Yishun
RIVERPARC RESIDENCE,92 Punggol Drive  #14-07 ,1,100,Strata,764000,-,7640,710,14-JUN-2012,Executive Condominium,99 Yrs From 27/12/2010,Uncompleted,New Sale,Private,19,82,828795,North East Region,Punggol
TWIN WATERFALLS,112 Punggol Walk  #10-26 ,1,101,Strata,814420,-,8064,749,14-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,Private,19,82,828766,North East Region,Punggol
THE TAMPINES TRILLIANT,29 Tampines Central 7  #03-38 ,1,121,Strata,1004000,-,8298,771,14-JUN-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528612,East Region,Tampines
THE TAMPINES TRILLIANT,13 Tampines Central 7  #09-08 ,1,105,Strata,874000,-,8324,773,14-JUN-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528770,East Region,Tampines
THE TAMPINES TRILLIANT,33 Tampines Central 7  #13-45 ,1,105,Strata,911000,-,8676,806,14-JUN-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528614,East Region,Tampines
PINEVALE,4 Tampines Street 73  #03-03 ,1,120,Strata,905000,-,7542,701,14-JUN-2012,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,Private,18,52,528824,East Region,Tampines
TWIN WATERFALLS,104 Punggol Walk  #07-09 ,1,85,Strata,644670,-,7584,705,14-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828792,North East Region,Punggol
THE RAINFOREST,337 Choa Chu Kang Avenue 3  #12-15 ,1,90,Strata,794130,-,8824,820,14-JUN-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689872,West Region,Choa Chu Kang
TWIN WATERFALLS,104 Punggol Walk  #13-11 ,1,103,Strata,832480,-,8082,751,14-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828792,North East Region,Punggol
THE FLORAVALE,240 Westwood Avenue  #04-45 ,1,114,Strata,850000,-,7456,693,14-JUN-2012,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648364,West Region,Jurong West
TWIN WATERFALLS,118 Punggol Walk  #09-38 ,1,93,Strata,687300,-,7390,687,13-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828769,North East Region,Punggol
THE TAMPINES TRILLIANT,31 Tampines Central 7  #07-41 ,1,93,Strata,816000,-,8774,815,13-JUN-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528613,East Region,Tampines
TWIN WATERFALLS,122 Punggol Walk  #14-48 ,1,104,Strata,843660,-,8112,754,13-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828771,North East Region,Punggol
NORTHOAKS,20 Woodlands Crescent  #06-47 ,1,115,Strata,835000,-,7261,675,13-JUN-2012,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738081,North Region,Woodlands
TWIN WATERFALLS,108 Punggol Walk  #15-19 ,1,101,Strata,797300,-,7894,733,13-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,Private,19,82,828764,North East Region,Punggol
THE TAMPINES TRILLIANT,23 Tampines Central 7  #11-26 ,1,121,Strata,1015000,-,8388,779,13-JUN-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528609,East Region,Tampines
THE RAINFOREST,341 Choa Chu Kang Avenue 3  #12-23 ,1,107,Strata,836000,-,7813,726,13-JUN-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689874,West Region,Choa Chu Kang
TWIN WATERFALLS,102 Punggol Walk  #13-06 ,1,85,Strata,663060,-,7801,725,13-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828791,North East Region,Punggol
TWIN WATERFALLS,102 Punggol Walk  #12-06 ,1,85,Strata,651100,-,7660,712,13-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828791,North East Region,Punggol
TWIN WATERFALLS,114 Punggol Walk  #11-31 ,1,101,Strata,823890,-,8157,758,13-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828767,North East Region,Punggol
1 CANBERRA,19 Canberra Drive  #07-37 ,1,116,Strata,907000,-,7819,726,13-JUN-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768075,North Region,Yishun
TWIN WATERFALLS,120 Punggol Walk  #08-42 ,1,93,Strata,661300,-,7111,661,13-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828770,North East Region,Punggol
THE TAMPINES TRILLIANT,15 Tampines Central 7  #03-10 ,1,147,Strata,1078000,-,7333,681,13-JUN-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,Private,18,52,528771,East Region,Tampines
THE RAINFOREST,341 Choa Chu Kang Avenue 3  #17-24 ,1,88,Strata,733000,-,8330,774,13-JUN-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689874,West Region,Choa Chu Kang
TWIN WATERFALLS,112 Punggol Walk  #08-28 ,1,93,Strata,739500,-,7952,739,13-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828766,North East Region,Punggol
1 CANBERRA,7 Canberra Drive  #05-13 ,1,97,Strata,758800,-,7823,727,13-JUN-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768069,North Region,Yishun
THE TAMPINES TRILLIANT,27 Tampines Central 7  #05-35 ,1,105,Strata,869000,-,8276,769,13-JUN-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528611,East Region,Tampines
THE TAMPINES TRILLIANT,29 Tampines Central 7  #13-39 ,1,105,Strata,911000,-,8676,806,13-JUN-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528612,East Region,Tampines
AUSTVILLE RESIDENCES,23 Sengkang East Avenue  #04-30 ,1,107,Strata,804000,-,7514,698,13-JUN-2012,Executive Condominium,99 Yrs From 24/08/2010,Uncompleted,New Sale,HDB,19,54,544810,North East Region,Sengkang
THE RAINFOREST,343 Choa Chu Kang Avenue 3  #01-25 ,1,112,Strata,799000,-,7134,663,13-JUN-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689875,West Region,Choa Chu Kang
THE RAINFOREST,335 Choa Chu Kang Avenue 3  #05-12 ,1,88,Strata,733360,-,8334,774,13-JUN-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689871,West Region,Choa Chu Kang
TWIN WATERFALLS,104 Punggol Walk  #14-10 ,1,101,Strata,795500,-,7876,732,13-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828792,North East Region,Punggol
TWIN WATERFALLS,116 Punggol Walk  #11-35 ,1,104,Strata,792200,-,7617,708,13-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,Private,19,82,828768,North East Region,Punggol
TWIN WATERFALLS,100 Punggol Walk  #16-03 ,1,85,Strata,675960,-,7952,739,12-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828790,North East Region,Punggol
ARC AT TAMPINES,5 Tampines Avenue 8  #04-08 ,1,89,Strata,688900,-,7740,719,12-JUN-2012,Executive Condominium,99 Yrs From 22/02/2011,Uncompleted,New Sale,HDB,18,52,529596,East Region,Tampines
TWIN WATERFALLS,112 Punggol Walk  #04-28 ,1,93,Strata,722500,-,7769,722,12-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828766,North East Region,Punggol
PARK GREEN,8 Rivervale Link  #13-14 ,1,144,Strata,1060000,-,7361,684,12-JUN-2012,Executive Condominium,99 Yrs From 17/08/2001,2004,Resale,HDB,19,54,545043,North East Region,Sengkang
TWIN WATERFALLS,100 Punggol Walk  #01-04 ,1,128,Strata,952650,-,7443,691,12-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828790,North East Region,Punggol
TWIN WATERFALLS,110 Punggol Walk  #12-21 ,1,85,Strata,686280,-,8074,750,12-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,Private,19,82,828765,North East Region,Punggol
TWIN WATERFALLS,102 Punggol Walk  #02-06 ,1,85,Strata,615760,-,7244,673,12-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828791,North East Region,Punggol
ARC AT TAMPINES,3 Tampines Avenue 8  #02-03 ,1,107,Strata,826100,-,7721,717,12-JUN-2012,Executive Condominium,99 Yrs From 22/02/2011,Uncompleted,New Sale,HDB,18,52,529595,East Region,Tampines
THE TAMPINES TRILLIANT,31 Tampines Central 7  #12-43 ,1,94,Strata,852000,-,9064,842,12-JUN-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528613,East Region,Tampines
TWIN WATERFALLS,112 Punggol Walk  #14-27 ,1,101,Strata,841290,-,8330,774,12-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828766,North East Region,Punggol
THE TAMPINES TRILLIANT,11 Tampines Central 7  #07-04 ,1,94,Strata,865000,-,9202,855,12-JUN-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528769,East Region,Tampines
TWIN WATERFALLS,104 Punggol Walk  #16-12 ,1,85,Strata,679400,-,7993,743,12-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828792,North East Region,Punggol
TWIN WATERFALLS,100 Punggol Walk  #05-03 ,1,85,Strata,650590,-,7654,711,12-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828790,North East Region,Punggol
THE RAINFOREST,333 Choa Chu Kang Avenue 3  #06-08 ,1,120,Strata,924000,-,7700,715,12-JUN-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,Private,23,68,689870,West Region,Choa Chu Kang
PARK GREEN,12 Rivervale Link  #17-20 ,1,180,Strata,1390000,-,7722,717,12-JUN-2012,Executive Condominium,99 Yrs From 17/08/2001,2004,Resale,HDB,19,54,545045,North East Region,Sengkang
THE TAMPINES TRILLIANT,19 Tampines Central 7  #03-19 ,1,148,Strata,1083000,-,7318,680,12-JUN-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528773,East Region,Tampines
YEW MEI GREEN,52 Choa Chu Kang North 6  #04-23 ,1,120,Strata,860000,-,7167,666,12-JUN-2012,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689575,West Region,Choa Chu Kang
THE TAMPINES TRILLIANT,23 Tampines Central 7  #10-26 ,1,121,Strata,1009000,-,8339,775,12-JUN-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528609,East Region,Tampines
THE RAINFOREST,341 Choa Chu Kang Avenue 3  #01-22 ,1,132,Strata,980560,-,7428,690,11-JUN-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689874,West Region,Choa Chu Kang
AUSTVILLE RESIDENCES,23 Sengkang East Avenue  #05-27 ,1,114,Strata,878000,-,7702,716,11-JUN-2012,Executive Condominium,99 Yrs From 24/08/2010,Uncompleted,New Sale,HDB,19,54,544810,North East Region,Sengkang
THE RAINFOREST,345 Choa Chu Kang Avenue 3  #11-29 ,1,88,Strata,735000,-,8352,776,11-JUN-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689876,West Region,Choa Chu Kang
TWIN WATERFALLS,112 Punggol Walk  #11-27 ,1,101,Strata,818720,-,8106,753,11-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828766,North East Region,Punggol
WOODSVALE,3 Woodlands Drive 72  #09-07 ,1,119,Strata,836000,-,7025,653,11-JUN-2012,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738090,North Region,Woodlands
THE FLORIDA,70 Hougang Avenue 7  #03-07 ,1,129,Strata,880000,-,6822,634,11-JUN-2012,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538804,North East Region,Hougang
TWIN WATERFALLS,102 Punggol Walk  #02-08 ,1,103,Strata,810840,-,7872,731,11-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828791,North East Region,Punggol
THE TAMPINES TRILLIANT,19 Tampines Central 7  #11-18 ,1,121,Strata,1065000,-,8802,818,11-JUN-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528773,East Region,Tampines
THE TAMPINES TRILLIANT,33 Tampines Central 7  #06-45 ,1,105,Strata,874000,-,8324,773,11-JUN-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528614,East Region,Tampines
THE TAMPINES TRILLIANT,33 Tampines Central 7  #04-47 ,1,93,Strata,801000,-,8613,800,11-JUN-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528614,East Region,Tampines
TWIN WATERFALLS,112 Punggol Walk  #15-25 ,1,85,Strata,735150,-,8649,803,11-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828766,North East Region,Punggol
THE RAINFOREST,343 Choa Chu Kang Avenue 3  #13-25 ,1,91,Strata,752000,-,8264,768,11-JUN-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,Private,23,68,689875,West Region,Choa Chu Kang
TWIN WATERFALLS,118 Punggol Walk  #06-39 ,1,93,Strata,654460,-,7037,654,11-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828769,North East Region,Punggol
TWIN WATERFALLS,116 Punggol Walk  #05-33 ,1,104,Strata,795600,-,7650,711,11-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828768,North East Region,Punggol
1 CANBERRA,19 Canberra Drive  #13-39 ,1,218,Strata,1537520,-,7053,655,11-JUN-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768075,North Region,Yishun
TWIN WATERFALLS,106 Punggol Walk  #13-16 ,1,85,Strata,665550,-,7830,727,11-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828793,North East Region,Punggol
THE QUINTET,46 Choa Chu Kang Street 64  #07-23 ,1,118,Strata,900000,-,7627,709,11-JUN-2012,Executive Condominium,99 Yrs From 22/01/2003,2006,Resale,Private,23,68,689106,West Region,Choa Chu Kang
TWIN WATERFALLS,114 Punggol Walk  #14-30 ,1,104,Strata,884660,-,8506,790,11-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828767,North East Region,Punggol
THE RAINFOREST,343 Choa Chu Kang Avenue 3  #11-25 ,1,89,Strata,751900,-,8448,785,11-JUN-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689875,West Region,Choa Chu Kang
THE RAINFOREST,341 Choa Chu Kang Avenue 3  #16-24 ,1,89,Strata,738000,-,8292,770,10-JUN-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,Private,23,68,689874,West Region,Choa Chu Kang
ARC AT TAMPINES,15 Tampines Avenue 8  #11-23 ,1,98,Strata,800800,-,8171,759,09-JUN-2012,Executive Condominium,99 Yrs From 22/02/2011,Uncompleted,New Sale,HDB,18,52,529601,East Region,Tampines
THE TAMPINES TRILLIANT,27 Tampines Central 7  #04-35 ,1,105,Strata,889000,-,8467,787,08-JUN-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528611,East Region,Tampines
THE TAMPINES TRILLIANT,29 Tampines Central 7  #13-38 ,1,121,Strata,1032000,-,8529,792,08-JUN-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,Private,18,52,528612,East Region,Tampines
THE QUINTET,42 Choa Chu Kang Street 64  #09-15 ,1,117,Strata,928000,-,7932,737,08-JUN-2012,Executive Condominium,99 Yrs From 22/01/2003,2006,Resale,HDB,23,68,689104,West Region,Choa Chu Kang
PINEVALE,6 Tampines Street 73  #11-04 ,1,119,Strata,915000,-,7689,714,08-JUN-2012,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,Private,18,52,528825,East Region,Tampines
ARC AT TAMPINES,11 Tampines Avenue 8  #05-20 ,1,89,Strata,692700,-,7783,723,08-JUN-2012,Executive Condominium,99 Yrs From 22/02/2011,Uncompleted,New Sale,HDB,18,52,529599,East Region,Tampines
THE EDEN AT TAMPINES,35 Tampines Street 34  #03-40 ,1,126,Strata,1011000,-,8024,745,08-JUN-2012,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529239,East Region,Tampines
NUOVO,23 Ang Mo Kio Avenue 9  #13-07 ,1,129,Strata,1160000,-,8992,835,08-JUN-2012,Executive Condominium,99 Yrs From 02/05/2001,2004,Resale,Private,20,56,569787,North East Region,Ang Mo Kio
ARC AT TAMPINES,9 Tampines Avenue 8  #14-15 ,1,107,Strata,874400,-,8172,759,08-JUN-2012,Executive Condominium,99 Yrs From 22/02/2011,Uncompleted,New Sale,HDB,18,52,529598,East Region,Tampines
TWIN WATERFALLS,108 Punggol Walk  #16-17 ,1,115,Strata,923820,-,8033,746,08-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828764,North East Region,Punggol
TWIN WATERFALLS,120 Punggol Walk  #09-41 ,1,104,Strata,812600,-,7813,726,08-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828770,North East Region,Punggol
THE TAMPINES TRILLIANT,23 Tampines Central 7  #09-26 ,1,121,Strata,1003000,-,8289,770,08-JUN-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528609,East Region,Tampines
TWIN WATERFALLS,114 Punggol Walk  #09-32 ,1,104,Strata,817700,-,7863,730,08-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828767,North East Region,Punggol
BLOSSOM RESIDENCES,32 Segar Road  #15-23 ,1,98,Strata,771470,-,7872,731,08-JUN-2012,Executive Condominium,99 Yrs From 02/03/2011,Uncompleted,New Sale,HDB,23,67,677722,West Region,Bukit Panjang
TWIN WATERFALLS,102 Punggol Walk  #12-07 ,1,103,Strata,765850,-,7435,691,07-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828791,North East Region,Punggol
NUOVO,25 Ang Mo Kio Avenue 9  #15-18 ,1,129,Strata,1135000,-,8798,817,07-JUN-2012,Executive Condominium,99 Yrs From 02/05/2001,2004,Resale,Private,20,56,569788,North East Region,Ang Mo Kio
TWIN WATERFALLS,120 Punggol Walk  #03-41 ,1,104,Strata,801680,-,7708,716,07-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828770,North East Region,Punggol
TWIN WATERFALLS,114 Punggol Walk  #07-29 ,1,115,Strata,886660,-,7710,716,07-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,Private,19,82,828767,North East Region,Punggol
TWIN WATERFALLS,108 Punggol Walk  #14-17 ,1,115,Strata,904640,-,7866,731,07-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828764,North East Region,Punggol
LILYDALE,550 Yishun Avenue 6  #05-03 ,1,111,Strata,777000,-,7000,650,07-JUN-2012,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,27,76,768961,North Region,Yishun
THE TAMPINES TRILLIANT,13 Tampines Central 7  #12-08 ,1,105,Strata,889000,-,8467,787,07-JUN-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,Private,18,52,528770,East Region,Tampines
TWIN WATERFALLS,100 Punggol Walk  #14-04 ,1,103,Strata,846510,-,8219,764,07-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,Private,19,82,828790,North East Region,Punggol
RIVERPARC RESIDENCE,92 Punggol Drive  #18-06 ,1,226,Strata,1260720,-,5578,518,07-JUN-2012,Executive Condominium,99 Yrs From 27/12/2010,Uncompleted,New Sale,HDB,19,82,828795,North East Region,Punggol
THE ESPARIS,7A Pasir Ris Drive 4  #04-09 ,1,120,Strata,985000,-,8208,763,07-JUN-2012,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,HDB,18,51,519460,East Region,Pasir Ris
THE TAMPINES TRILLIANT,13 Tampines Central 7  #13-06 ,1,93,Strata,862000,-,9269,861,07-JUN-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528770,East Region,Tampines
TWIN WATERFALLS,122 Punggol Walk  #10-45 ,1,115,Strata,856800,-,7450,692,07-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828771,North East Region,Punggol
TWIN WATERFALLS,122 Punggol Walk  #12-48 ,1,104,Strata,835060,-,8029,746,07-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828771,North East Region,Punggol
TWIN WATERFALLS,102 Punggol Walk  #15-07 ,1,103,Strata,778600,-,7559,702,07-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,Private,19,82,828791,North East Region,Punggol
TWIN WATERFALLS,108 Punggol Walk  #16-18 ,1,128,Strata,1040400,-,8128,755,07-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828764,North East Region,Punggol
TWIN WATERFALLS,112 Punggol Walk  #04-26 ,1,101,Strata,797790,-,7899,734,07-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828766,North East Region,Punggol
THE RAINFOREST,343 Choa Chu Kang Avenue 3  #17-28 ,1,107,Strata,900000,-,8411,781,06-JUN-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,Private,23,68,689875,West Region,Choa Chu Kang
TWIN WATERFALLS,112 Punggol Walk  #11-28 ,1,93,Strata,752250,-,8089,751,06-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828766,North East Region,Punggol
THE TAMPINES TRILLIANT,11 Tampines Central 7  #10-04 ,1,94,Strata,857000,-,9117,847,06-JUN-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528769,East Region,Tampines
THE RAINFOREST,345 Choa Chu Kang Avenue 3  #20-29 ,1,88,Strata,761000,-,8648,803,06-JUN-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689876,West Region,Choa Chu Kang
TWIN WATERFALLS,100 Punggol Walk  #09-02 ,1,103,Strata,767120,-,7448,692,06-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828790,North East Region,Punggol
TWIN WATERFALLS,110 Punggol Walk  #13-24 ,1,93,Strata,764720,-,8223,764,06-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828765,North East Region,Punggol
TWIN WATERFALLS,112 Punggol Walk  #16-26 ,1,101,Strata,840220,-,8319,773,06-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828766,North East Region,Punggol
THE RAINFOREST,343 Choa Chu Kang Avenue 3  #15-27 ,1,128,Strata,1031000,-,8055,748,06-JUN-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689875,West Region,Choa Chu Kang
TWIN WATERFALLS,120 Punggol Walk  #15-43 ,1,93,Strata,708640,-,7620,708,06-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828770,North East Region,Punggol
TWIN WATERFALLS,120 Punggol Walk  #08-43 ,1,93,Strata,670650,-,7211,670,06-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828770,North East Region,Punggol
TWIN WATERFALLS,122 Punggol Walk  #16-47 ,1,93,Strata,703480,-,7564,703,06-JUN-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,Private,19,82,828771,North East Region,Punggol
THE FLORIDA,78 Hougang Avenue 7  #02-25 ,1,114,Strata,845000,-,7412,689,06-JUN-2012,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,534260,North East Region,Hougang
