Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
THE ESPARIS,7 Pasir Ris Drive 4  #03-04 ,1,120,Strata,850000,-,7083,658,28-DEC-2010,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,Private,18,51,519459,East Region,Pasir Ris
THE CANOPY,71 Yishun Avenue 11  #12-01 ,1,188,Strata,1118000,-,5947,552,28-DEC-2010,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,HDB,27,76,768858,North Region,Yishun
THE CANOPY,83 Yishun Avenue 11  #02-27 ,1,81,Strata,543000,-,6704,623,28-DEC-2010,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,HDB,27,76,768864,North Region,Yishun
THE CANOPY,79 Yishun Avenue 11  #09-21 ,1,131,Strata,973000,-,7427,690,28-DEC-2010,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,HDB,27,76,768862,North Region,Yishun
ESPARINA RESIDENCES,111 Compassvale Bow  #13-02 ,1,77,Strata,645000,-,8377,778,28-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544998,North East Region,Sengkang
ESPARINA RESIDENCES,125 Compassvale Bow  #04-31 ,1,93,Strata,730000,-,7849,729,27-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,Private,19,54,544820,North East Region,Sengkang
ESPARINA RESIDENCES,125 Compassvale Bow  #18-29 ,1,87,Strata,723000,-,8310,772,27-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,Private,19,54,544820,North East Region,Sengkang
THE FLORAVALE,240 Westwood Avenue  #13-45 ,1,114,Strata,750000,-,6579,611,27-DEC-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648364,West Region,Jurong West
ESPARINA RESIDENCES,117 Compassvale Bow  #15-13 ,1,108,Strata,932000,-,8630,802,27-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544816,North East Region,Sengkang
ESPARINA RESIDENCES,115 Compassvale Bow  #18-09 ,1,165,Strata,975000,-,5909,549,27-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544815,North East Region,Sengkang
ESPARINA RESIDENCES,113 Compassvale Bow  #12-06 ,1,77,Strata,646000,-,8390,779,27-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,Private,19,54,544814,North East Region,Sengkang
THE CANOPY,81 Yishun Avenue 11  #07-23 ,1,82,Strata,575000,-,7012,651,27-DEC-2010,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,Private,27,76,768863,North Region,Yishun
ESPARINA RESIDENCES,113 Compassvale Bow  #09-05 ,1,77,Strata,634000,-,8234,765,27-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,Private,19,54,544814,North East Region,Sengkang
ESPARINA RESIDENCES,121 Compassvale Bow  #18-24 ,1,82,Strata,699000,-,8524,792,27-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544818,North East Region,Sengkang
ESPARINA RESIDENCES,115 Compassvale Bow  #01-10 ,1,126,Strata,855000,-,6786,630,27-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544815,North East Region,Sengkang
LILYDALE,550 Yishun Avenue 6  #05-04 ,1,111,Strata,737000,-,6640,617,27-DEC-2010,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768961,North Region,Yishun
THE CANOPY,85 Yishun Avenue 11  #11-32 ,1,111,Strata,798000,-,7189,668,24-DEC-2010,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,HDB,27,76,768865,North Region,Yishun
ESPARINA RESIDENCES,123 Compassvale Bow  #18-28 ,1,165,Strata,966000,-,5855,544,23-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,Private,19,54,544819,North East Region,Sengkang
ESPARINA RESIDENCES,117 Compassvale Bow  #13-15 ,1,108,Strata,894000,-,8278,769,23-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544816,North East Region,Sengkang
THE CANOPY,77 Yishun Avenue 11  #09-16 ,1,81,Strata,573000,-,7074,657,23-DEC-2010,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,HDB,27,76,768861,North Region,Yishun
THE ESPARIS,7 Pasir Ris Drive 4  #06-04 ,1,120,Strata,850000,-,7083,658,23-DEC-2010,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,HDB,18,51,519459,East Region,Pasir Ris
THE CANOPY,85 Yishun Avenue 11  #10-32 ,1,111,Strata,788000,-,7099,660,23-DEC-2010,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,HDB,27,76,768865,North Region,Yishun
THE ESPARIS,9A Pasir Ris Drive 4  #09-18 ,1,110,Strata,850000,-,7727,718,23-DEC-2010,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,HDB,18,51,519463,East Region,Pasir Ris
ESPARINA RESIDENCES,127 Compassvale Bow  #04-34 ,1,77,Strata,621000,-,8065,749,23-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544821,North East Region,Sengkang
ESPARINA RESIDENCES,121 Compassvale Bow  #11-22 ,1,127,Strata,1053000,-,8291,770,23-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544818,North East Region,Sengkang
WESTMERE,71 Jurong East Street 13  #01-10 ,1,129,Strata,845000,-,6550,609,23-DEC-2010,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609650,West Region,Jurong East
THE FLORAVALE,224 Westwood Avenue  #06-13 ,1,123,Strata,790888,-,6430,597,23-DEC-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648356,West Region,Jurong West
THE CANOPY,83 Yishun Avenue 11  #01-27 ,1,87,Strata,588000,-,6759,628,23-DEC-2010,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,HDB,27,76,768864,North Region,Yishun
WOODSVALE,17 Woodlands Drive 72  #02-45 ,1,122,Strata,718000,-,5885,547,23-DEC-2010,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738097,North Region,Woodlands
THE ESPARIS,9 Pasir Ris Drive 4  #09-12 ,1,110,Strata,770000,-,7000,650,23-DEC-2010,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,HDB,18,51,519462,East Region,Pasir Ris
ESPARINA RESIDENCES,121 Compassvale Bow  #06-22 ,1,127,Strata,1033000,-,8134,756,23-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544818,North East Region,Sengkang
THE RIVERVALE,3 Rivervale Link  #08-31 ,1,122,Strata,850000,-,6967,647,23-DEC-2010,Executive Condominium,99 Yrs From 18/12/1997,2000,Resale,Private,19,54,545119,North East Region,Sengkang
ESPARINA RESIDENCES,115 Compassvale Bow  #09-09 ,1,99,Strata,797000,-,8051,748,23-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,Private,19,54,544815,North East Region,Sengkang
ESPARINA RESIDENCES,121 Compassvale Bow  #05-21 ,1,127,Strata,1029000,-,8102,753,23-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544818,North East Region,Sengkang
ESPARINA RESIDENCES,127 Compassvale Bow  #03-34 ,1,77,Strata,622000,-,8078,750,23-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,Private,19,54,544821,North East Region,Sengkang
WHITEWATER,27 Pasir Ris Street 72  #04-14 ,1,106,Strata,760000,-,7170,666,23-DEC-2010,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518767,East Region,Pasir Ris
ESPARINA RESIDENCES,121 Compassvale Bow  #01-22 ,1,157,Strata,1109000,-,7064,656,23-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544818,North East Region,Sengkang
ESPARINA RESIDENCES,123 Compassvale Bow  #05-25 ,1,99,Strata,785000,-,7929,737,22-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,Private,19,54,544819,North East Region,Sengkang
ESPARINA RESIDENCES,119 Compassvale Bow  #14-20 ,1,99,Strata,841000,-,8495,789,22-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544817,North East Region,Sengkang
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #10-03 ,1,90,Strata,850000,-,9444,877,22-DEC-2010,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529865,East Region,Tampines
THE CANOPY,77 Yishun Avenue 11  #03-16 ,1,81,Strata,537000,-,6630,616,22-DEC-2010,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,HDB,27,76,768861,North Region,Yishun
ESPARINA RESIDENCES,127 Compassvale Bow  #13-34 ,1,77,Strata,652000,-,8468,787,22-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,Private,19,54,544821,North East Region,Sengkang
ESPARINA RESIDENCES,115 Compassvale Bow  #11-10 ,1,99,Strata,806000,-,8141,756,22-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,Private,19,54,544815,North East Region,Sengkang
ESPARINA RESIDENCES,121 Compassvale Bow  #10-22 ,1,127,Strata,1049000,-,8260,767,22-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,Private,19,54,544818,North East Region,Sengkang
THE CANOPY,77 Yishun Avenue 11  #06-15 ,1,110,Strata,765000,-,6955,646,22-DEC-2010,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,HDB,27,76,768861,North Region,Yishun
THE CANOPY,79 Yishun Avenue 11  #06-21 ,1,131,Strata,958000,-,7313,679,22-DEC-2010,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,HDB,27,76,768862,North Region,Yishun
THE CANOPY,77 Yishun Avenue 11  #04-13 ,1,98,Strata,688000,-,7020,652,22-DEC-2010,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,HDB,27,76,768861,North Region,Yishun
ESPARINA RESIDENCES,123 Compassvale Bow  #11-25 ,1,99,Strata,821000,-,8293,770,21-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544819,North East Region,Sengkang
THE CANOPY,83 Yishun Avenue 11  #07-30 ,1,82,Strata,575000,-,7012,651,21-DEC-2010,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,HDB,27,76,768864,North Region,Yishun
THE CANOPY,77 Yishun Avenue 11  #10-17 ,1,111,Strata,803000,-,7234,672,21-DEC-2010,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,HDB,27,76,768861,North Region,Yishun
THE CANOPY,81 Yishun Avenue 11  #07-24 ,1,109,Strata,770000,-,7064,656,21-DEC-2010,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,HDB,27,76,768863,North Region,Yishun
ESPARINA RESIDENCES,115 Compassvale Bow  #02-12 ,1,99,Strata,748000,-,7556,702,21-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544815,North East Region,Sengkang
ESPARINA RESIDENCES,123 Compassvale Bow  #03-25 ,1,99,Strata,777000,-,7848,729,21-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544819,North East Region,Sengkang
ESPARINA RESIDENCES,119 Compassvale Bow  #10-20 ,1,99,Strata,829000,-,8374,778,21-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544817,North East Region,Sengkang
NORTHOAKS,22 Woodlands Crescent  #11-34 ,1,115,Strata,733000,-,6374,592,21-DEC-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738082,North Region,Woodlands
THE CANOPY,79 Yishun Avenue 11  #01-21 ,1,122,Strata,833000,-,6828,634,21-DEC-2010,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,HDB,27,76,768862,North Region,Yishun
EASTVALE,33 Pasir Ris Drive 3  #04-06 ,1,111,Strata,808000,-,7279,676,20-DEC-2010,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519492,East Region,Pasir Ris
ESPARINA RESIDENCES,111 Compassvale Bow  #02-04 ,1,98,Strata,671000,-,6847,636,20-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544998,North East Region,Sengkang
ESPARINA RESIDENCES,119 Compassvale Bow  #15-19 ,1,93,Strata,803000,-,8634,802,20-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544817,North East Region,Sengkang
THE RIVERVALE,1 Rivervale Link  #15-03 ,1,253,Strata,1428000,-,5644,524,20-DEC-2010,Executive Condominium,99 Yrs From 18/12/1997,2000,Resale,Private,19,54,545118,North East Region,Sengkang
ESPARINA RESIDENCES,127 Compassvale Bow  #07-33 ,1,93,Strata,751000,-,8075,750,20-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544821,North East Region,Sengkang
THE CANOPY,79 Yishun Avenue 11  #04-19 ,1,81,Strata,553000,-,6827,634,20-DEC-2010,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,HDB,27,76,768862,North Region,Yishun
THE CANOPY,85 Yishun Avenue 11  #03-34 ,1,120,Strata,878000,-,7317,680,20-DEC-2010,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,HDB,27,76,768865,North Region,Yishun
YEW MEI GREEN,52 Choa Chu Kang North 6  #03-23 ,1,120,Strata,790000,-,6583,612,20-DEC-2010,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689575,West Region,Choa Chu Kang
ESPARINA RESIDENCES,127 Compassvale Bow  #11-33 ,1,93,Strata,764000,-,8215,763,20-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544821,North East Region,Sengkang
THE RIVERVALE,1 Rivervale Link  #10-11 ,1,117,Strata,820000,-,7009,651,20-DEC-2010,Executive Condominium,99 Yrs From 18/12/1997,2000,Resale,Private,19,54,545118,North East Region,Sengkang
THE FLORIDA,76 Hougang Avenue 7  #04-17 ,1,121,Strata,830000,-,6860,637,20-DEC-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538807,North East Region,Hougang
SUMMERDALE,8 Boon Lay Drive  #04-20 ,1,130,Strata,846000,-,6508,605,20-DEC-2010,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649928,West Region,Jurong West
ESPARINA RESIDENCES,117 Compassvale Bow  #12-16 ,1,136,Strata,1117000,-,8213,763,20-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544816,North East Region,Sengkang
THE CANOPY,77 Yishun Avenue 11  #05-15 ,1,110,Strata,760000,-,6909,642,20-DEC-2010,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,HDB,27,76,768861,North Region,Yishun
SUMMERDALE,6 Boon Lay Drive  #01-12 ,1,168,Strata,880000,-,5238,487,20-DEC-2010,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,22,64,649927,West Region,Jurong West
ESPARINA RESIDENCES,127 Compassvale Bow  #06-34 ,1,77,Strata,629000,-,8169,759,20-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544821,North East Region,Sengkang
WOODSVALE,5 Woodlands Drive 72  #01-09 ,1,139,Strata,800000,-,5755,535,20-DEC-2010,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738091,North Region,Woodlands
THE CANOPY,71 Yishun Avenue 11  #06-03 ,1,96,Strata,666000,-,6938,645,20-DEC-2010,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,HDB,27,76,768858,North Region,Yishun
ESPARINA RESIDENCES,117 Compassvale Bow  #02-16 ,1,136,Strata,1075000,-,7904,734,20-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,Private,19,54,544816,North East Region,Sengkang
ESPARINA RESIDENCES,113 Compassvale Bow  #17-05 ,1,77,Strata,661000,-,8584,798,20-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544814,North East Region,Sengkang
ESPARINA RESIDENCES,127 Compassvale Bow  #09-34 ,1,77,Strata,640000,-,8312,772,20-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544821,North East Region,Sengkang
ESPARINA RESIDENCES,125 Compassvale Bow  #04-29 ,1,77,Strata,629000,-,8169,759,20-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544820,North East Region,Sengkang
EASTVALE,31 Pasir Ris Drive 3  #03-05 ,1,119,Strata,800000,-,6723,625,17-DEC-2010,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519491,East Region,Pasir Ris
THE ESPARIS,9A Pasir Ris Drive 4  #05-20 ,1,120,Strata,860000,-,7167,666,17-DEC-2010,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,HDB,18,51,519463,East Region,Pasir Ris
LILYDALE,560 Yishun Avenue 6  #12-23 ,1,111,Strata,753000,-,6784,630,17-DEC-2010,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun
ESPARINA RESIDENCES,117 Compassvale Bow  #03-14 ,1,108,Strata,863000,-,7991,742,17-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544816,North East Region,Sengkang
ESPARINA RESIDENCES,117 Compassvale Bow  #17-16 ,1,136,Strata,1132000,-,8324,773,17-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544816,North East Region,Sengkang
ESPARINA RESIDENCES,121 Compassvale Bow  #04-21 ,1,127,Strata,1022000,-,8047,748,17-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544818,North East Region,Sengkang
ESPARINA RESIDENCES,123 Compassvale Bow  #10-27 ,1,93,Strata,723000,-,7774,722,17-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544819,North East Region,Sengkang
THE CANOPY,71 Yishun Avenue 11  #12-04 ,1,204,Strata,1188000,-,5824,541,17-DEC-2010,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,HDB,27,76,768858,North Region,Yishun
THE FLORAVALE,242 Westwood Avenue  #08-52 ,1,115,Strata,750000,-,6522,606,17-DEC-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648365,West Region,Jurong West
ESPARINA RESIDENCES,111 Compassvale Bow  #12-02 ,1,77,Strata,646000,-,8390,779,17-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,HDB,19,54,544998,North East Region,Sengkang
THE CANOPY,79 Yishun Avenue 11  #06-18 ,1,111,Strata,790000,-,7117,661,17-DEC-2010,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,Private,27,76,768862,North Region,Yishun
THE CANOPY,81 Yishun Avenue 11  #12-24 ,1,195,Strata,1158000,-,5938,552,17-DEC-2010,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,HDB,27,76,768863,North Region,Yishun
THE CANOPY,71 Yishun Avenue 11  #08-01 ,1,95,Strata,672000,-,7074,657,17-DEC-2010,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,HDB,27,76,768858,North Region,Yishun
THE ESPARIS,9B Pasir Ris Drive 4  #08-24 ,1,110,Strata,785000,-,7136,663,17-DEC-2010,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,Private,18,51,519464,East Region,Pasir Ris
SUMMERDALE,10 Boon Lay Drive  #03-31 ,1,111,Strata,730000,-,6577,611,17-DEC-2010,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649929,West Region,Jurong West
ESPARINA RESIDENCES,111 Compassvale Bow  #16-03 ,1,77,Strata,674000,-,8753,813,17-DEC-2010,Executive Condominium,99 Yrs From 02/06/2010,Uncompleted,New Sale,Private,19,54,544998,North East Region,Sengkang
