Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
NORTHWAVE,107 Woodlands View  #08-15 ,1,102,Strata,842650,-,8261,767,10-JUN-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737711,North Region,Woodlands
THE CRITERION,7 Yishun Street 51  #04-16 ,1,104,Strata,869600,-,8362,777,10-JUN-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,N.A,27,76,767969,North Region,Yishun
THE CRITERION,3 Yishun Street 51  #03-08 ,1,93,Strata,780800,-,8396,780,10-JUN-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767997,North Region,Yishun
SIGNATURE AT YISHUN,33 Yishun Street 51  #10-26 ,1,102,Strata,838530,-,8221,764,09-JUN-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767991,North Region,Yishun
SOL ACRES,6 Choa Chu Kang Grove  #21-13 ,1,68,Strata,620000,-,9118,847,09-JUN-2017,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688240,West Region,Choa Chu Kang
CHESTERVALE,41 Bangkit Road  #04-01 ,1,133,Strata,800000,-,6015,559,09-JUN-2017,Executive Condominium,99 Yrs From 17/03/1997,1999,Resale,Private,23,67,679978,West Region,Bukit Panjang
INZ RESIDENCE,62 Choa Chu Kang Avenue 5  #12-07 ,1,90,Strata,760000,-,8444,785,09-JUN-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688192,West Region,Choa Chu Kang
THE VALES,87 Anchorvale Crescent  #06-35 ,1,84,Strata,743000,-,8845,822,08-JUN-2017,Executive Condominium,99 Yrs From 19/05/2014,2017,New Sale,HDB,19,54,544628,North East Region,Sengkang
PARC LIFE,27 Sembawang Crescent  #05-14 ,1,99,Strata,817000,-,8253,767,08-JUN-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,HDB,27,75,757056,North Region,Sembawang
NORTHWAVE,107 Woodlands View  #07-15 ,1,102,Strata,833150,-,8168,759,08-JUN-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737711,North Region,Woodlands
NORTHWAVE,111 Woodlands View  #14-23 ,1,63,Strata,546250,-,8671,806,08-JUN-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737703,North Region,Woodlands
INZ RESIDENCE,68 Choa Chu Kang Avenue 5  #07-16 ,1,92,Strata,766000,-,8326,774,08-JUN-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,N.A,23,68,688195,West Region,Choa Chu Kang
THE VISIONAIRE,192 Canberra Drive  #09-46 ,1,124,Strata,1030000,-,8306,772,08-JUN-2017,Executive Condominium,99 Yrs From 09/01/2015,2018,New Sale,HDB,27,76,767958,North Region,Sembawang
INZ RESIDENCE,68 Choa Chu Kang Avenue 5  #10-15 ,1,113,Strata,948000,-,8389,779,08-JUN-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688195,West Region,Choa Chu Kang
SIGNATURE AT YISHUN,35 Yishun Street 51  #08-29 ,1,121,Strata,1093000,-,9033,839,07-JUN-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,N.A,27,76,767992,North Region,Yishun
LILYDALE,550 Yishun Avenue 6  #07-02 ,1,111,Strata,790000,-,7117,661,07-JUN-2017,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768961,North Region,Yishun
SOL ACRES,14 Choa Chu Kang Grove  #25-38 ,1,57,Strata,515000,-,9035,839,07-JUN-2017,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688209,West Region,Choa Chu Kang
PARC LIFE,23 Sembawang Crescent  #03-05 ,1,87,Strata,697300,-,8015,745,07-JUN-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,HDB,27,75,757054,North Region,Sembawang
INZ RESIDENCE,76 Choa Chu Kang Avenue 5  #01-32 ,1,109,Strata,904000,-,8294,770,07-JUN-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,Private,23,68,688199,West Region,Choa Chu Kang
THE VISIONAIRE,192 Canberra Drive  #02-46 ,1,106,Strata,933000,-,8802,818,07-JUN-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,HDB,27,76,767958,North Region,Sembawang
THE CRITERION,13 Yishun Street 51  #04-28 ,1,93,Strata,776000,-,8344,775,07-JUN-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767972,North Region,Yishun
SIGNATURE AT YISHUN,37 Yishun Street 51  #11-34 ,1,102,Strata,812295,-,7964,740,07-JUN-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767993,North Region,Yishun
THE VALES,73 Anchorvale Crescent  #12-06 ,1,96,Strata,845000,-,8802,818,07-JUN-2017,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,HDB,19,54,544661,North East Region,Sengkang
SOL ACRES,6 Choa Chu Kang Grove  #14-13 ,1,68,Strata,599000,-,8809,818,07-JUN-2017,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,N.A,23,68,688240,West Region,Choa Chu Kang
WESTWOOD RESIDENCES,190 Westwood Avenue  #03-21 ,1,115,Strata,984600,-,8562,795,07-JUN-2017,Executive Condominium,99 Yrs From 14/04/2014,Uncompleted,New Sale,Private,22,64,648150,West Region,Jurong West
THE VISIONAIRE,186 Canberra Drive  #10-33 ,1,95,Strata,827000,-,8705,809,06-JUN-2017,Executive Condominium,99 Yrs From 09/01/2015,2018,New Sale,HDB,27,76,767955,North Region,Sembawang
WESTWOOD RESIDENCES,180 Westwood Avenue  #06-02 ,1,96,Strata,779400,-,8119,754,06-JUN-2017,Executive Condominium,99 Yrs From 14/04/2014,Uncompleted,New Sale,HDB,22,64,648145,West Region,Jurong West
BELLEWOODS,102 Woodlands Avenue 5  #04-06 ,1,125,Strata,1057320,-,8459,786,05-JUN-2017,Executive Condominium,99 Yrs From 12/08/2013,2017,New Sale,HDB,25,73,739011,North Region,Woodlands
SUMMERDALE,2 Boon Lay Drive  #12-07 ,1,121,Strata,888000,-,7339,682,05-JUN-2017,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649925,West Region,Jurong West
SIGNATURE AT YISHUN,41 Yishun Street 51  #10-42 ,1,110,Strata,965745,-,8780,816,05-JUN-2017,Executive Condominium,99 Yrs From 25/08/2014,2017,New Sale,HDB,27,76,767995,North Region,Yishun
LA CASA,52 Woodlands Drive 16  #11-08 ,1,110,Strata,862000,-,7836,728,05-JUN-2017,Executive Condominium,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737900,North Region,Woodlands
SOL ACRES,8 Choa Chu Kang Grove  #21-16 ,1,79,Strata,712000,-,9013,837,05-JUN-2017,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,N.A,23,68,688206,West Region,Choa Chu Kang
PARC LIFE,29 Sembawang Crescent  #13-18 ,1,97,Strata,813200,-,8384,779,05-JUN-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,HDB,27,75,756982,North Region,Sembawang
NORTHWAVE,101 Woodlands View  #04-04 ,1,70,Strata,551000,-,7871,731,05-JUN-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737708,North Region,Woodlands
PARC LIFE,39 Sembawang Crescent  #11-39 ,1,93,Strata,745750,-,8019,745,04-JUN-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,HDB,27,75,756987,North Region,Sembawang
THE VISIONAIRE,188 Canberra Drive  #10-38 ,1,106,Strata,966000,-,9113,847,04-JUN-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,HDB,27,76,767956,North Region,Sembawang
PARC LIFE,29 Sembawang Crescent  #16-19 ,1,99,Strata,887300,-,8963,833,04-JUN-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,HDB,27,75,756982,North Region,Sembawang
SOL ACRES,4 Choa Chu Kang Grove  #21-08 ,1,68,Strata,626000,-,9206,855,04-JUN-2017,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688239,West Region,Choa Chu Kang
SOL ACRES,4 Choa Chu Kang Grove  #23-08 ,1,68,Strata,632000,-,9294,863,04-JUN-2017,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688239,West Region,Choa Chu Kang
SOL ACRES,2 Choa Chu Kang Grove  #11-01 ,1,53,Strata,447000,-,8434,784,04-JUN-2017,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688238,West Region,Choa Chu Kang
INZ RESIDENCE,78 Choa Chu Kang Avenue 5  #09-35 ,1,94,Strata,830000,-,8830,820,04-JUN-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688200,West Region,Choa Chu Kang
NORTHWAVE,107 Woodlands View  #01-14 ,1,91,Strata,713450,-,7840,728,04-JUN-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737711,North Region,Woodlands
PARC LIFE,33 Sembawang Crescent  #16-24 ,1,93,Strata,827450,-,8897,827,04-JUN-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,HDB,27,75,756984,North Region,Sembawang
THE VISIONAIRE,194 Canberra Drive  #01-51 ,1,67,Strata,613500,-,9157,851,04-JUN-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,N.A,27,76,767959,North Region,Sembawang
NORTHWAVE,109 Woodlands View  #11-17 ,1,92,Strata,764350,-,8308,772,04-JUN-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737712,North Region,Woodlands
INZ RESIDENCE,76 Choa Chu Kang Avenue 5  #11-29 ,1,64,Strata,564500,-,8820,819,04-JUN-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,N.A,23,68,688199,West Region,Choa Chu Kang
NORTHWAVE,111 Woodlands View  #03-21 ,1,102,Strata,814150,-,7982,742,04-JUN-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737703,North Region,Woodlands
NORTHWAVE,111 Woodlands View  #04-21 ,1,102,Strata,810900,-,7950,739,03-JUN-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737703,North Region,Woodlands
PARC LIFE,23 Sembawang Crescent  #06-05 ,1,87,Strata,709650,-,8157,758,03-JUN-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,N.A,27,75,757054,North Region,Sembawang
INZ RESIDENCE,60 Choa Chu Kang Avenue 5  #03-02 ,1,103,Strata,873000,-,8476,787,03-JUN-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,N.A,23,68,688191,West Region,Choa Chu Kang
PARC LIFE,39 Sembawang Crescent  #10-38 ,1,93,Strata,741000,-,7968,740,03-JUN-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,N.A,27,75,756987,North Region,Sembawang
NORTHWAVE,103 Woodlands View  #08-08 ,1,103,Strata,831250,-,8070,750,03-JUN-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737709,North Region,Woodlands
WESTWOOD RESIDENCES,192 Westwood Avenue  #06-25 ,1,107,Strata,951000,-,8888,826,03-JUN-2017,Executive Condominium,99 Yrs From 14/04/2014,2017,New Sale,HDB,22,64,648151,West Region,Jurong West
NORTHWAVE,105 Woodlands View  #07-09 ,1,92,Strata,741950,-,8065,749,03-JUN-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737710,North Region,Woodlands
THE BROWNSTONE,160 Canberra Drive  #04-40 ,1,70,Strata,631200,-,9017,838,03-JUN-2017,Executive Condominium,99 Yrs From 28/04/2014,2017,New Sale,HDB,27,76,767999,North Region,Sembawang
INZ RESIDENCE,74 Choa Chu Kang Avenue 5  #14-25 ,1,82,Strata,727000,-,8866,824,03-JUN-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688198,West Region,Choa Chu Kang
THE VISIONAIRE,188 Canberra Drive  #09-40 ,1,91,Strata,819000,-,9000,836,03-JUN-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,Private,27,76,767956,North Region,Sembawang
BELLEWOODS,106 Woodlands Avenue 5  #02-14 ,1,116,Strata,982080,-,8466,787,03-JUN-2017,Executive Condominium,99 Yrs From 12/08/2013,2017,New Sale,HDB,25,73,739013,North Region,Woodlands
BELLEWOODS,118 Woodlands Avenue 5  #02-38 ,1,116,Strata,946440,-,8159,758,03-JUN-2017,Executive Condominium,99 Yrs From 12/08/2013,2017,New Sale,HDB,25,73,739019,North Region,Woodlands
INZ RESIDENCE,64 Choa Chu Kang Avenue 5  #12-11 ,1,90,Strata,765000,-,8500,790,03-JUN-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688193,West Region,Choa Chu Kang
SOL ACRES,6 Choa Chu Kang Grove  #04-15 ,1,46,Strata,362000,-,7870,731,02-JUN-2017,Executive Condominium,99 Yrs From 02/06/2014,2018,New Sale,HDB,23,68,688240,West Region,Choa Chu Kang
THE VISIONAIRE,172 Canberra Drive  #04-06 ,1,106,Strata,937500,-,8844,822,02-JUN-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,HDB,27,76,768003,North Region,Sembawang
SOL ACRES,6 Choa Chu Kang Grove  #13-15 ,1,46,Strata,380000,-,8261,767,02-JUN-2017,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,N.A,23,68,688240,West Region,Choa Chu Kang
SIGNATURE AT YISHUN,29 Yishun Street 51  #12-17 ,1,100,Strata,828135,-,8281,769,02-JUN-2017,Executive Condominium,99 Yrs From 25/08/2014,2017,New Sale,HDB,27,76,767989,North Region,Yishun
INZ RESIDENCE,60 Choa Chu Kang Avenue 5  #12-01 ,1,103,Strata,888000,-,8621,801,02-JUN-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,N.A,23,68,688191,West Region,Choa Chu Kang
SOL ACRES,18 Choa Chu Kang Grove  #02-43 ,1,86,Strata,669000,-,7779,723,02-JUN-2017,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,N.A,23,68,688211,West Region,Choa Chu Kang
YEW MEI GREEN,50 Choa Chu Kang North 6  #10-06 ,1,120,Strata,850000,-,7083,658,02-JUN-2017,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689574,West Region,Choa Chu Kang
SOL ACRES,12 Choa Chu Kang Grove  #07-33 ,1,79,Strata,667000,-,8443,784,02-JUN-2017,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,N.A,23,68,688208,West Region,Choa Chu Kang
THE FLORIDA,70 Hougang Avenue 7  #09-03 ,1,129,Strata,920000,-,7132,663,02-JUN-2017,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538804,North East Region,Hougang
THE VISIONAIRE,172 Canberra Drive  #01-06 ,1,119,Strata,1004000,-,8437,784,01-JUN-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,HDB,27,76,768003,North Region,Sembawang
WESTWOOD RESIDENCES,196 Westwood Avenue  #05-34 ,1,137,Strata,1158300,-,8455,785,01-JUN-2017,Executive Condominium,99 Yrs From 14/04/2014,2017,New Sale,Private,22,64,648153,West Region,Jurong West
SOL ACRES,12 Choa Chu Kang Grove  #02-30 ,1,81,Strata,658000,-,8123,755,01-JUN-2017,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688208,West Region,Choa Chu Kang
THE VALES,87 Anchorvale Crescent  #02-36 ,1,71,Strata,647800,-,9124,848,01-JUN-2017,Executive Condominium,99 Yrs From 19/05/2014,2017,New Sale,HDB,19,54,544628,North East Region,Sengkang
WHITEWATER,21 Pasir Ris Street 72  #14-01 ,1,106,Strata,760000,-,7170,666,01-JUN-2017,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518764,East Region,Pasir Ris
WESTWOOD RESIDENCES,180 Westwood Avenue  #03-03 ,1,96,Strata,837900,-,8728,811,01-JUN-2017,Executive Condominium,99 Yrs From 14/04/2014,2017,New Sale,HDB,22,64,648145,West Region,Jurong West
THE VISIONAIRE,198 Canberra Drive  #07-60 ,1,104,Strata,887500,-,8534,793,01-JUN-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,N.A,27,76,767961,North Region,Sembawang
WESTWOOD RESIDENCES,194 Westwood Avenue  #11-30 ,1,107,Strata,966600,-,9034,839,01-JUN-2017,Executive Condominium,99 Yrs From 14/04/2014,Uncompleted,New Sale,HDB,22,64,648152,West Region,Jurong West
