Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
SOL ACRES,2 Choa Chu Kang Grove  #03-04 ,1,102,Strata,825000,-,8088,751,16-DEC-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688238,West Region,Choa Chu Kang
PARC LIFE,23 Sembawang Crescent  #06-06 ,1,71,Strata,599450,597150,8411,781,16-DEC-2016,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,HDB,27,75,757054,North Region,Sembawang
THE VALES,85 Anchorvale Crescent  #13-32 ,1,84,Strata,755000,-,8988,835,16-DEC-2016,Executive Condominium,99 Yrs From 19/05/2014,2017,New Sale,HDB,19,54,544627,North East Region,Sengkang
SOL ACRES,26 Choa Chu Kang Grove  #10-59 ,1,86,Strata,701000,-,8151,757,16-DEC-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,Private,23,68,688215,West Region,Choa Chu Kang
SOL ACRES,2 Choa Chu Kang Grove  #07-02 ,1,102,Strata,821000,-,8049,748,16-DEC-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688238,West Region,Choa Chu Kang
SOL ACRES,22 Choa Chu Kang Grove  #19-52 ,1,86,Strata,720000,-,8372,778,16-DEC-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,N.A,23,68,688213,West Region,Choa Chu Kang
THE VALES,73 Anchorvale Crescent  #03-05 ,1,85,Strata,736000,-,8659,804,15-DEC-2016,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,HDB,19,54,544661,North East Region,Sengkang
THE VISIONAIRE,180 Canberra Drive  #05-24 ,1,95,Strata,845000,-,8895,826,15-DEC-2016,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,N.A,27,76,767952,North Region,Sembawang
THE TERRACE,98 Edgedale Plains  #06-40 ,1,100,Strata,811200,-,8112,754,15-DEC-2016,Executive Condominium,99 Yrs From 30/10/2013,2017,New Sale,Private,19,82,828689,North East Region,Punggol
THE FLORAVALE,228 Westwood Avenue  #08-24 ,1,121,Strata,825000,-,6818,633,15-DEC-2016,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648358,West Region,Jurong West
THE CRITERION,3 Yishun Street 51  #06-08 ,1,93,Strata,789600,-,8490,789,14-DEC-2016,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,Private,27,76,767997,North Region,Yishun
THE BROWNSTONE,150 Canberra Drive  #06-05 ,1,82,Strata,722400,-,8810,818,14-DEC-2016,Executive Condominium,99 Yrs From 28/04/2014,Uncompleted,New Sale,HDB,27,76,768079,North Region,Sembawang
WOODSVALE,7 Woodlands Drive 72  #14-15 ,1,119,Strata,800000,-,6723,625,14-DEC-2016,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738092,North Region,Woodlands
THE VALES,87 Anchorvale Crescent  #10-35 ,1,84,Strata,731800,-,8712,809,14-DEC-2016,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,HDB,19,54,544628,North East Region,Sengkang
NORTHOAKS,26 Woodlands Crescent  #15-28 ,1,218,Strata,1150000,-,5275,490,14-DEC-2016,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738084,North Region,Woodlands
THE BROWNSTONE,150 Canberra Drive  #07-05 ,1,85,Strata,732000,-,8612,800,13-DEC-2016,Executive Condominium,99 Yrs From 28/04/2014,2017,New Sale,HDB,27,76,768079,North Region,Sembawang
THE TERRACE,98 Edgedale Plains  #14-40 ,1,100,Strata,866200,-,8662,805,13-DEC-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,N.A,19,82,828689,North East Region,Punggol
THE VALES,73 Anchorvale Crescent  #07-08 ,1,131,Strata,1044450,-,7973,741,13-DEC-2016,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,HDB,19,54,544661,North East Region,Sengkang
NORTHOAKS,28 Woodlands Crescent  #10-20 ,1,113,Strata,770000,-,6814,633,12-DEC-2016,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738085,North Region,Woodlands
THE TERRACE,94 Edgedale Plains  #11-29 ,1,100,Strata,851300,-,8513,791,12-DEC-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828687,North East Region,Punggol
NORTHWAVE,111 Woodlands View  #16-24 ,1,70,Strata,602000,-,8600,799,11-DEC-2016,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,N.A,25,73,737703,North Region,Woodlands
THE BROWNSTONE,150 Canberra Drive  #04-02 ,1,110,Strata,932800,-,8480,788,11-DEC-2016,Executive Condominium,99 Yrs From 28/04/2014,Uncompleted,New Sale,HDB,27,76,768079,North Region,Sembawang
THE CRITERION,15 Yishun Street 51  #11-29 ,1,104,Strata,920000,-,8846,822,11-DEC-2016,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767973,North Region,Yishun
THE TERRACE,88 Edgedale Plains  #12-19 ,1,93,Strata,801400,-,8617,801,11-DEC-2016,Executive Condominium,99 Yrs From 30/10/2013,2017,New Sale,Private,19,82,828684,North East Region,Punggol
THE TERRACE,102 Edgedale Plains  #17-48 ,1,100,Strata,865100,-,8651,804,11-DEC-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828691,North East Region,Punggol
WANDERVALE,351 Choa Chu Kang Avenue 3  #04-04 ,1,102,Strata,829000,-,8127,755,10-DEC-2016,Executive Condominium,99 Yrs From 08/12/2014,Uncompleted,New Sale,HDB,23,68,689879,West Region,Choa Chu Kang
THE TERRACE,100 Edgedale Plains  #11-43 ,1,93,Strata,794600,-,8544,794,10-DEC-2016,Executive Condominium,99 Yrs From 30/10/2013,2017,New Sale,Private,19,82,828690,North East Region,Punggol
THE TERRACE,80 Edgedale Plains  #04-04 ,1,93,Strata,769400,-,8273,769,10-DEC-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828735,North East Region,Punggol
SIGNATURE AT YISHUN,25 Yishun Street 51  #03-09 ,1,72,Strata,623500,-,8660,805,10-DEC-2016,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,768087,North Region,Yishun
THE VALES,87 Anchorvale Crescent  #07-35 ,1,84,Strata,722888,-,8606,799,10-DEC-2016,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,N.A,19,54,544628,North East Region,Sengkang
WANDERVALE,361 Choa Chu Kang Avenue 3  #10-24 ,1,102,Strata,851000,-,8343,775,10-DEC-2016,Executive Condominium,99 Yrs From 08/12/2014,Uncompleted,New Sale,HDB,23,68,689884,West Region,Choa Chu Kang
SIGNATURE AT YISHUN,25 Yishun Street 51  #02-09 ,1,72,Strata,621500,-,8632,802,10-DEC-2016,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,Private,27,76,768087,North Region,Yishun
THE TERRACE,100 Edgedale Plains  #16-44 ,1,100,Strata,876200,-,8762,814,10-DEC-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828690,North East Region,Punggol
THE TERRACE,80 Edgedale Plains  #10-04 ,1,93,Strata,793400,-,8531,793,10-DEC-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,N.A,19,82,828735,North East Region,Punggol
THE BROWNSTONE,150 Canberra Drive  #10-05 ,1,82,Strata,734400,-,8956,832,10-DEC-2016,Executive Condominium,99 Yrs From 28/04/2014,Uncompleted,New Sale,Private,27,76,768079,North Region,Sembawang
SIGNATURE AT YISHUN,23 Yishun Street 51  #05-06 ,1,88,Strata,693800,-,7884,732,10-DEC-2016,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,768086,North Region,Yishun
BELLEWOODS,110 Woodlands Avenue 5  #06-24 ,1,114,Strata,958360,-,8407,781,10-DEC-2016,Executive Condominium,99 Yrs From 12/08/2013,2017,New Sale,HDB,25,73,739015,North Region,Woodlands
WESTWOOD RESIDENCES,182 Westwood Avenue  #11-06 ,1,96,Strata,776600,-,8090,752,10-DEC-2016,Executive Condominium,99 Yrs From 14/04/2014,Uncompleted,New Sale,N.A,22,64,648146,West Region,Jurong West
WANDERVALE,355 Choa Chu Kang Avenue 3  #04-11 ,1,102,Strata,836000,-,8196,761,09-DEC-2016,Executive Condominium,99 Yrs From 08/12/2014,Uncompleted,New Sale,HDB,23,68,689881,West Region,Choa Chu Kang
WANDERVALE,353 Choa Chu Kang Avenue 3  #02-05 ,1,102,Strata,866000,-,8490,789,09-DEC-2016,Executive Condominium,99 Yrs From 08/12/2014,2018,New Sale,HDB,23,68,689880,West Region,Choa Chu Kang
WESTWOOD RESIDENCES,184 Westwood Avenue  #13-09 ,1,96,Strata,776900,-,8093,752,09-DEC-2016,Executive Condominium,99 Yrs From 14/04/2014,Uncompleted,New Sale,N.A,22,64,648147,West Region,Jurong West
THE VALES,87 Anchorvale Crescent  #08-35 ,1,84,Strata,726000,-,8643,803,09-DEC-2016,Executive Condominium,99 Yrs From 19/05/2014,2017,New Sale,HDB,19,54,544628,North East Region,Sengkang
WESTWOOD RESIDENCES,196 Westwood Avenue  #05-33 ,1,107,Strata,905800,-,8465,786,09-DEC-2016,Executive Condominium,99 Yrs From 14/04/2014,Uncompleted,New Sale,N.A,22,64,648153,West Region,Jurong West
WOODSVALE,7 Woodlands Drive 72  #02-13 ,1,120,Strata,770000,-,6417,596,09-DEC-2016,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738092,North Region,Woodlands
BELLEWOODS,118 Woodlands Avenue 5  #03-37 ,1,114,Strata,932960,-,8184,760,09-DEC-2016,Executive Condominium,99 Yrs From 12/08/2013,Uncompleted,New Sale,N.A,25,73,739019,North Region,Woodlands
WOODSVALE,9 Woodlands Drive 72  #03-21 ,1,120,Strata,780000,-,6500,604,08-DEC-2016,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738093,North Region,Woodlands
SUMMERDALE,6 Boon Lay Drive  #07-11 ,1,118,Strata,870000,-,7373,685,08-DEC-2016,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649927,West Region,Jurong West
THE TAMPINES TRILLIANT,13 Tampines Central 7  #07-05 ,1,121,Strata,1069700,-,8840,821,08-DEC-2016,Executive Condominium,99 Yrs From 13/07/2011,2015,Resale,Private,18,52,528770,East Region,Tampines
THE FLORIDA,72 Hougang Avenue 7  #14-11 ,1,123,Strata,910000,-,7398,687,08-DEC-2016,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538805,North East Region,Hougang
SOL ACRES,8 Choa Chu Kang Grove  #21-21 ,1,88,Strata,785000,-,8920,829,08-DEC-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,N.A,23,68,688206,West Region,Choa Chu Kang
THE VALES,85 Anchorvale Crescent  #04-30 ,1,97,Strata,830000,-,8557,795,08-DEC-2016,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,N.A,19,54,544627,North East Region,Sengkang
THE TERRACE,98 Edgedale Plains  #15-40 ,1,100,Strata,871200,-,8712,809,07-DEC-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828689,North East Region,Punggol
WANDERVALE,357 Choa Chu Kang Avenue 3  #04-14 ,1,101,Strata,813000,-,8050,748,07-DEC-2016,Executive Condominium,99 Yrs From 08/12/2014,Uncompleted,New Sale,HDB,23,68,689882,West Region,Choa Chu Kang
THE TERRACE,102 Edgedale Plains  #14-48 ,1,100,Strata,850100,-,8501,790,07-DEC-2016,Executive Condominium,99 Yrs From 30/10/2013,2017,New Sale,HDB,19,82,828691,North East Region,Punggol
THE TERRACE,88 Edgedale Plains  #15-19 ,1,93,Strata,813400,-,8746,813,07-DEC-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828684,North East Region,Punggol
SIGNATURE AT YISHUN,29 Yishun Street 51  #09-20 ,1,88,Strata,721680,-,8201,762,07-DEC-2016,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767989,North Region,Yishun
THE VALES,75 Anchorvale Crescent  #01-11 ,1,160,Strata,1348000,-,8425,783,06-DEC-2016,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,HDB,19,54,544662,North East Region,Sengkang
SOL ACRES,8 Choa Chu Kang Grove  #02-18 ,1,99,Strata,815000,-,8232,765,06-DEC-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,N.A,23,68,688206,West Region,Choa Chu Kang
SOL ACRES,22 Choa Chu Kang Grove  #10-51 ,1,86,Strata,693000,-,8058,749,06-DEC-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,N.A,23,68,688213,West Region,Choa Chu Kang
THE RIVERVALE,1 Rivervale Link  #06-14 ,1,121,Strata,865000,-,7149,664,06-DEC-2016,Executive Condominium,99 Yrs From 18/12/1997,2000,Resale,HDB,19,54,545118,North East Region,Sengkang
THE VALES,77 Anchorvale Crescent  #09-14 ,1,70,Strata,648760,-,9268,861,06-DEC-2016,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,HDB,19,54,544663,North East Region,Sengkang
SOL ACRES,8 Choa Chu Kang Grove  #16-21 ,1,88,Strata,765000,-,8693,808,06-DEC-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,N.A,23,68,688206,West Region,Choa Chu Kang
THE TERRACE,94 Edgedale Plains  #17-29 ,1,100,Strata,881300,-,8813,819,06-DEC-2016,Executive Condominium,99 Yrs From 30/10/2013,2017,New Sale,HDB,19,82,828687,North East Region,Punggol
SOL ACRES,4 Choa Chu Kang Grove  #17-07 ,1,102,Strata,894000,-,8765,814,06-DEC-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,N.A,23,68,688239,West Region,Choa Chu Kang
THE TERRACE,96 Edgedale Plains  #04-33 ,1,93,Strata,784200,-,8432,783,06-DEC-2016,Executive Condominium,99 Yrs From 30/10/2013,2017,New Sale,HDB,19,82,828688,North East Region,Punggol
WANDERVALE,361 Choa Chu Kang Avenue 3  #07-24 ,1,102,Strata,838000,-,8216,763,05-DEC-2016,Executive Condominium,99 Yrs From 08/12/2014,Uncompleted,New Sale,N.A,23,68,689884,West Region,Choa Chu Kang
SOL ACRES,6 Choa Chu Kang Grove  #03-14 ,1,102,Strata,805000,-,7892,733,05-DEC-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688240,West Region,Choa Chu Kang
THE TERRACE,80 Edgedale Plains  #12-04 ,1,93,Strata,801400,-,8617,801,05-DEC-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,N.A,19,82,828735,North East Region,Punggol
SOL ACRES,2 Choa Chu Kang Grove  #14-04 ,1,102,Strata,869000,-,8520,791,05-DEC-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688238,West Region,Choa Chu Kang
WESTWOOD RESIDENCES,186 Westwood Avenue  #05-16 ,1,96,Strata,809000,-,8427,783,05-DEC-2016,Executive Condominium,99 Yrs From 14/04/2014,Uncompleted,New Sale,HDB,22,64,648148,West Region,Jurong West
SUMMERDALE,10 Boon Lay Drive  #12-26 ,1,111,Strata,830000,-,7477,695,05-DEC-2016,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649929,West Region,Jurong West
WANDERVALE,367 Choa Chu Kang Avenue 3  #02-33 ,1,105,Strata,823000,-,7838,728,05-DEC-2016,Executive Condominium,99 Yrs From 08/12/2014,Uncompleted,New Sale,N.A,23,68,689887,West Region,Choa Chu Kang
SOL ACRES,8 Choa Chu Kang Grove  #05-16 ,1,79,Strata,664000,-,8405,781,04-DEC-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,N.A,23,68,688206,West Region,Choa Chu Kang
THE TERRACE,94 Edgedale Plains  #08-32 ,1,93,Strata,767700,-,8255,767,04-DEC-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828687,North East Region,Punggol
WANDERVALE,351 Choa Chu Kang Avenue 3  #02-01 ,1,102,Strata,841000,-,8245,766,04-DEC-2016,Executive Condominium,99 Yrs From 08/12/2014,Uncompleted,New Sale,HDB,23,68,689879,West Region,Choa Chu Kang
WESTWOOD RESIDENCES,184 Westwood Avenue  #13-11 ,1,107,Strata,934500,-,8734,811,04-DEC-2016,Executive Condominium,99 Yrs From 14/04/2014,Uncompleted,New Sale,HDB,22,64,648147,West Region,Jurong West
SOL ACRES,14 Choa Chu Kang Grove  #06-34 ,1,57,Strata,464000,-,8140,756,04-DEC-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,N.A,23,68,688209,West Region,Choa Chu Kang
THE VALES,87 Anchorvale Crescent  #09-35 ,1,84,Strata,728000,-,8667,805,04-DEC-2016,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,Private,19,54,544628,North East Region,Sengkang
THE BROWNSTONE,154 Canberra Drive  #02-24 ,1,89,Strata,764800,-,8593,798,04-DEC-2016,Executive Condominium,99 Yrs From 28/04/2014,Uncompleted,New Sale,Private,27,76,768081,North Region,Sembawang
THE CRITERION,7 Yishun Street 51  #04-13 ,1,67,Strata,581600,-,8681,806,04-DEC-2016,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767969,North Region,Yishun
THE CRITERION,17 Yishun Street 51  #02-32 ,1,73,Strata,635200,-,8701,808,04-DEC-2016,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767974,North Region,Yishun
THE VISIONAIRE,192 Canberra Drive  #05-47 ,1,67,Strata,618890,-,9237,858,04-DEC-2016,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,HDB,27,76,767958,North Region,Sembawang
SOL ACRES,12 Choa Chu Kang Grove  #12-31 ,1,99,Strata,834000,-,8424,783,04-DEC-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688208,West Region,Choa Chu Kang
SOL ACRES,2 Choa Chu Kang Grove  #22-04 ,1,102,Strata,901000,-,8833,821,04-DEC-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688238,West Region,Choa Chu Kang
THE VALES,81 Anchorvale Crescent  #05-24 ,1,84,Strata,717000,-,8536,793,04-DEC-2016,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,HDB,19,54,544625,North East Region,Sengkang
PARC LIFE,29 Sembawang Crescent  #11-17 ,1,99,Strata,821750,819450,8277,769,03-DEC-2016,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,N.A,27,75,756982,North Region,Sembawang
SOL ACRES,14 Choa Chu Kang Grove  #03-34 ,1,57,Strata,455000,-,7982,742,03-DEC-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688209,West Region,Choa Chu Kang
BELLEWOODS,106 Woodlands Avenue 5  #06-16 ,1,114,Strata,961290,-,8432,783,03-DEC-2016,Executive Condominium,99 Yrs From 12/08/2013,2017,New Sale,HDB,25,73,739013,North Region,Woodlands
BELLEWOODS,116 Woodlands Avenue 5  #02-34 ,1,142,Strata,1138500,-,8018,745,03-DEC-2016,Executive Condominium,99 Yrs From 12/08/2013,Uncompleted,New Sale,N.A,25,73,739018,North Region,Woodlands
SOL ACRES,10 Choa Chu Kang Grove  #16-24 ,1,81,Strata,718000,-,8864,824,03-DEC-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,Private,23,68,688207,West Region,Choa Chu Kang
BELLEWOODS,116 Woodlands Avenue 5  #07-34 ,1,142,Strata,1160280,-,8171,759,03-DEC-2016,Executive Condominium,99 Yrs From 12/08/2013,2017,New Sale,HDB,25,73,739018,North Region,Woodlands
THE VISIONAIRE,182 Canberra Drive  #09-28 ,1,89,Strata,776655,-,8726,811,03-DEC-2016,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,HDB,27,76,767953,North Region,Sembawang
WANDERVALE,363 Choa Chu Kang Avenue 3  #05-26 ,1,105,Strata,832000,-,7924,736,03-DEC-2016,Executive Condominium,99 Yrs From 08/12/2014,Uncompleted,New Sale,HDB,23,68,689885,West Region,Choa Chu Kang
THE VALES,77 Anchorvale Crescent  #12-14 ,1,70,Strata,656000,-,9371,871,02-DEC-2016,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,N.A,19,54,544663,North East Region,Sengkang
THE TERRACE,98 Edgedale Plains  #05-39 ,1,93,Strata,758600,-,8157,758,02-DEC-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,Private,19,82,828689,North East Region,Punggol
SIGNATURE AT YISHUN,37 Yishun Street 51  #05-35 ,1,110,Strata,898000,-,8164,758,02-DEC-2016,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767993,North Region,Yishun
BELLEWOODS,106 Woodlands Avenue 5  #06-14 ,1,116,Strata,993960,-,8569,796,02-DEC-2016,Executive Condominium,99 Yrs From 12/08/2013,Uncompleted,New Sale,N.A,25,73,739013,North Region,Woodlands
THE TERRACE,96 Edgedale Plains  #16-33 ,1,93,Strata,832200,-,8948,831,02-DEC-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828688,North East Region,Punggol
SOL ACRES,14 Choa Chu Kang Grove  #04-34 ,1,57,Strata,458000,-,8035,746,02-DEC-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688209,West Region,Choa Chu Kang
THE VISIONAIRE,180 Canberra Drive  #12-22 ,1,94,Strata,755000,-,8032,746,02-DEC-2016,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,HDB,27,76,767952,North Region,Sembawang
SOL ACRES,22 Choa Chu Kang Grove  #20-54 ,1,93,Strata,827000,-,8892,826,01-DEC-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688213,West Region,Choa Chu Kang
LA CASA,62 Woodlands Drive 16  #12-25 ,1,106,Strata,830000,-,7830,727,01-DEC-2016,Executive Condominium,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737895,North Region,Woodlands
THE BROWNSTONE,164 Canberra Drive  #10-59 ,1,121,Strata,987200,-,8159,758,01-DEC-2016,Executive Condominium,99 Yrs From 28/04/2014,Uncompleted,New Sale,HDB,27,76,768001,North Region,Sembawang
THE TERRACE,96 Edgedale Plains  #14-33 ,1,93,Strata,824200,-,8862,823,01-DEC-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828688,North East Region,Punggol
THE VISIONAIRE,178 Canberra Drive  #08-19 ,1,107,Strata,978000,-,9140,849,01-DEC-2016,Executive Condominium,99 Yrs From 09/01/2015,2018,New Sale,Private,27,76,767951,North Region,Sembawang
WANDERVALE,365 Choa Chu Kang Avenue 3  #02-32 ,1,102,Strata,762000,-,7471,694,30-NOV-2016,Executive Condominium,99 Yrs From 08/12/2014,Uncompleted,New Sale,HDB,23,68,689886,West Region,Choa Chu Kang
SIGNATURE AT YISHUN,39 Yishun Street 51  #03-39 ,1,100,Strata,801900,-,8019,745,30-NOV-2016,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767994,North Region,Yishun
WANDERVALE,359 Choa Chu Kang Avenue 3  #04-20 ,1,102,Strata,836000,-,8196,761,30-NOV-2016,Executive Condominium,99 Yrs From 08/12/2014,Uncompleted,New Sale,HDB,23,68,689883,West Region,Choa Chu Kang
THE BROWNSTONE,156 Canberra Drive  #07-30 ,1,88,Strata,737600,-,8382,779,30-NOV-2016,Executive Condominium,99 Yrs From 28/04/2014,Uncompleted,New Sale,N.A,27,76,768082,North Region,Sembawang
SOL ACRES,14 Choa Chu Kang Grove  #22-38 ,1,57,Strata,517000,-,9070,843,30-NOV-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,N.A,23,68,688209,West Region,Choa Chu Kang
