Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
FORESTVILLE,34 Woodlands Drive 16  #07-29 ,1,120,Strata,968370,-,8070,750,06-SEP-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737771,North Region,Woodlands
TWIN FOUNTAINS,17A Woodlands Avenue 6  #06-21 ,1,98,Strata,803440,-,8198,762,06-SEP-2013,Executive Condominium,99 Yrs From 19/12/2012,Uncompleted,New Sale,HDB,25,73,738998,North Region,Woodlands
LUSH ACRES,1 Fernvale Close  #18-01 ,1,115,Strata,990400,-,8612,800,06-SEP-2013,Executive Condominium,99 Yrs From 13/02/2013,Uncompleted,New Sale,HDB,28,79,797485,North East Region,Sengkang
WOODSVALE,11 Woodlands Drive 72  #14-39 ,1,115,Strata,902000,-,7843,729,06-SEP-2013,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands
FORESTVILLE,46 Woodlands Drive 16  #08-50 ,1,98,Strata,768550,-,7842,729,05-SEP-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,Private,25,73,737777,North Region,Woodlands
PARK GREEN,12 Rivervale Link  #14-22 ,1,139,Strata,1390000,-,10000,929,05-SEP-2013,Executive Condominium,99 Yrs From 17/08/2001,2004,Resale,HDB,19,54,545045,North East Region,Sengkang
FORESTVILLE,34 Woodlands Drive 16  #01-29 ,1,144,Strata,1059095,-,7355,683,05-SEP-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737771,North Region,Woodlands
TWIN FOUNTAINS,11 Woodlands Avenue 6  #03-02 ,1,130,Strata,1016400,-,7818,726,05-SEP-2013,Executive Condominium,99 Yrs From 19/12/2012,Uncompleted,New Sale,HDB,25,73,738992,North Region,Woodlands
1 CANBERRA,3 Canberra Drive  #09-08 ,1,88,Strata,694212,-,7889,733,05-SEP-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768102,North Region,Yishun
FORESTVILLE,40 Woodlands Drive 16  #08-43 ,1,130,Strata,1011440,-,7780,723,05-SEP-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737774,North Region,Woodlands
FORESTVILLE,22 Woodlands Drive 16  #05-05 ,1,120,Strata,926350,-,7720,717,05-SEP-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737880,North Region,Woodlands
TWIN FOUNTAINS,17 Woodlands Avenue 6  #10-17 ,1,118,Strata,947760,-,8032,746,05-SEP-2013,Executive Condominium,99 Yrs From 19/12/2012,Uncompleted,New Sale,HDB,25,73,738997,North Region,Woodlands
LUSH ACRES,1 Fernvale Close  #15-04 ,1,98,Strata,832000,-,8490,789,05-SEP-2013,Executive Condominium,99 Yrs From 13/02/2013,Uncompleted,New Sale,HDB,28,79,797485,North East Region,Sengkang
NORTHOAKS,26 Woodlands Crescent  #15-27 ,1,231,Strata,1370000,-,5931,551,05-SEP-2013,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738084,North Region,Woodlands
WATERCOLOURS,21 Pasir Ris Link  #10-05 ,1,73,Strata,604800,-,8285,770,05-SEP-2013,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518168,East Region,Pasir Ris
FORESTVILLE,48 Woodlands Drive 16  #13-52 ,1,161,Strata,1117470,-,6941,645,05-SEP-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737763,North Region,Woodlands
WATERCOLOURS,31 Pasir Ris Link  #11-25 ,1,161,Strata,1198000,-,7441,691,05-SEP-2013,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518153,East Region,Pasir Ris
FORESTVILLE,32 Woodlands Drive 16  #09-26 ,1,79,Strata,611800,-,7744,719,05-SEP-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737770,North Region,Woodlands
CHESTERVALE,41 Bangkit Road  #13-02 ,1,137,Strata,1070000,-,7810,726,04-SEP-2013,Executive Condominium,99 Yrs From 17/03/1997,1999,Resale,Private,23,67,679978,West Region,Bukit Panjang
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #11-02 ,1,158,Strata,1300000,-,8228,764,04-SEP-2013,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529865,East Region,Tampines
BISHAN LOFT,31 Bishan Street 11  #11-02 ,1,128,Strata,1570000,-,12266,1140,04-SEP-2013,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,HDB,20,57,579819,Central Region,Bishan
FORESTVILLE,20 Woodlands Drive 16  #05-02 ,1,102,Strata,776440,-,7612,707,04-SEP-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737879,North Region,Woodlands
1 CANBERRA,25 Canberra Drive  #08-50 ,1,88,Strata,692000,-,7864,731,04-SEP-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768078,North Region,Yishun
FORESTVILLE,32 Woodlands Drive 16  #13-27 ,1,206,Strata,1455220,-,7064,656,04-SEP-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737770,North Region,Woodlands
FORESTVILLE,48 Woodlands Drive 16  #05-54 ,1,139,Strata,1149820,-,8272,768,04-SEP-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737763,North Region,Woodlands
FORESTVILLE,40 Woodlands Drive 16  #04-42 ,1,136,Strata,1064825,-,7830,727,04-SEP-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737774,North Region,Woodlands
THE TOPIARY,13 Fernvale Lane  #08-10 ,1,70,Strata,583924,-,8342,775,04-SEP-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797496,North East Region,Sengkang
FORESTVILLE,32 Woodlands Drive 16  #01-25 ,1,124,Strata,884640,-,7134,663,04-SEP-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737770,North Region,Woodlands
FORESTVILLE,20 Woodlands Drive 16  #12-02 ,1,102,Strata,811300,-,7954,739,04-SEP-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737879,North Region,Woodlands
NORTHOAKS,22 Woodlands Crescent  #15-33 ,1,181,Strata,988000,-,5459,507,03-SEP-2013,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738082,North Region,Woodlands
1 CANBERRA,7 Canberra Drive  #13-15 ,1,209,Strata,1333400,-,6380,593,03-SEP-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768069,North Region,Yishun
1 CANBERRA,11 Canberra Drive  #09-24 ,1,97,Strata,771300,-,7952,739,03-SEP-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768071,North Region,Yishun
ARC AT TAMPINES,17 Tampines Avenue 8  #06-25 ,1,100,Strata,822600,-,8226,764,02-SEP-2013,Executive Condominium,99 Yrs From 22/02/2011,Uncompleted,New Sale,HDB,18,52,529602,East Region,Tampines
TWIN FOUNTAINS,19A Woodlands Avenue 6  #05-30 ,1,111,Strata,863280,-,7777,723,02-SEP-2013,Executive Condominium,99 Yrs From 19/12/2012,Uncompleted,New Sale,HDB,25,73,739000,North Region,Woodlands
WATERCOLOURS,35 Pasir Ris Link  #02-35 ,1,92,Strata,672400,-,7309,679,02-SEP-2013,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,Private,18,51,518155,East Region,Pasir Ris
FORESTVILLE,26 Woodlands Drive 16  #10-13 ,1,120,Strata,962640,-,8022,745,02-SEP-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737882,North Region,Woodlands
FORESTVILLE,32 Woodlands Drive 16  #07-25 ,1,96,Strata,747300,-,7784,723,02-SEP-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737770,North Region,Woodlands
LA CASA,68 Woodlands Drive 16  #01-38 ,1,127,Strata,1100000,-,8661,805,02-SEP-2013,Executive Condominium,99 Yrs From 13/09/2004,2008,Resale,Private,25,73,737892,North Region,Woodlands
FORESTVILLE,34 Woodlands Drive 16  #12-29 ,1,120,Strata,987470,-,8229,764,02-SEP-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737771,North Region,Woodlands
CITYLIFE@TAMPINES,65 Tampines Central 7  #03-29 ,1,110,Strata,918800,-,8353,776,02-SEP-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528597,East Region,Tampines
TWIN FOUNTAINS,19 Woodlands Avenue 6  #02-26 ,1,116,Strata,920480,-,7935,737,02-SEP-2013,Executive Condominium,99 Yrs From 19/12/2012,Uncompleted,New Sale,HDB,25,73,738999,North Region,Woodlands
FORESTVILLE,36 Woodlands Drive 16  #11-35 ,1,96,Strata,764220,-,7961,740,02-SEP-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737772,North Region,Woodlands
TWIN FOUNTAINS,17A Woodlands Avenue 6  #04-24 ,1,96,Strata,756210,-,7877,732,02-SEP-2013,Executive Condominium,99 Yrs From 19/12/2012,Uncompleted,New Sale,Private,25,73,738998,North Region,Woodlands
FORESTVILLE,34 Woodlands Drive 16  #11-30 ,1,130,Strata,1118600,-,8605,799,02-SEP-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737771,North Region,Woodlands
LA CASA,64 Woodlands Drive 16  #08-30 ,1,89,Strata,840000,-,9438,877,30-AUG-2013,Executive Condominium,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737894,North Region,Woodlands
FORESTVILLE,32 Woodlands Drive 16  #12-25 ,1,211,Strata,1516015,-,7185,667,30-AUG-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737770,North Region,Woodlands
CITYLIFE@TAMPINES,67 Tampines Central 7  #03-32 ,1,120,Strata,1034100,-,8618,801,30-AUG-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,Private,18,52,528598,East Region,Tampines
YEW MEI GREEN,56 Choa Chu Kang North 6  #20-27 ,1,133,Strata,1100888,-,8277,769,30-AUG-2013,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689577,West Region,Choa Chu Kang
HERON BAY,63 Upper Serangoon View  #17-24 ,1,240,Strata,1673800,-,6974,648,29-AUG-2013,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,Private,19,53,534014,North East Region,Hougang
FORESTVILLE,30 Woodlands Drive 16  #06-22 ,1,116,Strata,977920,-,8430,783,29-AUG-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737769,North Region,Woodlands
FORESTVILLE,40 Woodlands Drive 16  #04-43 ,1,135,Strata,1026625,-,7605,706,29-AUG-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737774,North Region,Woodlands
1 CANBERRA,11 Canberra Drive  #04-24 ,1,97,Strata,739512,-,7624,708,29-AUG-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768071,North Region,Yishun
LA CASA,66 Woodlands Drive 16  #01-35 ,1,120,Strata,1005000,-,8375,778,29-AUG-2013,Executive Condominium,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737893,North Region,Woodlands
CITYLIFE@TAMPINES,57 Tampines Central 7  #06-15 ,1,110,Strata,937400,-,8522,792,28-AUG-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528593,East Region,Tampines
FORESTVILLE,26 Woodlands Drive 16  #13-14 ,1,237,Strata,1670415,-,7048,655,28-AUG-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737882,North Region,Woodlands
THE TOPIARY,13 Fernvale Lane  #14-10 ,1,70,Strata,618450,-,8835,821,28-AUG-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797496,North East Region,Sengkang
LA CASA,50 Woodlands Drive 16  #11-01 ,1,106,Strata,926000,-,8736,812,28-AUG-2013,Executive Condominium,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737901,North Region,Woodlands
1 CANBERRA,25 Canberra Drive  #11-50 ,1,88,Strata,711500,-,8085,751,28-AUG-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768078,North Region,Yishun
CITYLIFE@TAMPINES,51 Tampines Central 7  #02-01 ,1,116,Strata,935300,-,8063,749,28-AUG-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,Private,18,52,528615,East Region,Tampines
1 CANBERRA,21 Canberra Drive  #08-43 ,1,98,Strata,780192,-,7961,740,27-AUG-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768076,North Region,Yishun
YEW MEI GREEN,50 Choa Chu Kang North 6  #07-09 ,1,124,Strata,1050000,-,8468,787,27-AUG-2013,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689574,West Region,Choa Chu Kang
PRIVE,33 Punggol Field  #14-18 ,1,98,Strata,870000,-,8878,825,27-AUG-2013,Executive Condominium,99 Yrs From 14/09/2010,2013,New Sale,HDB,19,82,828817,North East Region,Punggol
FORESTVILLE,32 Woodlands Drive 16  #05-27 ,1,116,Strata,859500,-,7409,688,27-AUG-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737770,North Region,Woodlands
1 CANBERRA,21 Canberra Drive  #10-43 ,1,98,Strata,788512,-,8046,747,27-AUG-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,Private,27,76,768076,North Region,Yishun
FORESTVILLE,36 Woodlands Drive 16  #05-32 ,1,128,Strata,1066735,-,8334,774,27-AUG-2013,Executive Condominium,99 Yrs From 06/08/2012,2016,New Sale,Private,25,73,737772,North Region,Woodlands
NORTHOAKS,20 Woodlands Crescent  #05-46 ,1,120,Strata,960000,-,8000,743,27-AUG-2013,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738081,North Region,Woodlands
FORESTVILLE,22 Woodlands Drive 16  #07-06 ,1,96,Strata,771400,-,8035,747,27-AUG-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737880,North Region,Woodlands
LILYDALE,560 Yishun Avenue 6  #09-23 ,1,111,Strata,920000,-,8288,770,26-AUG-2013,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun
WATERCOLOURS,21 Pasir Ris Link  #10-04 ,1,73,Strata,603900,-,8273,769,26-AUG-2013,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518168,East Region,Pasir Ris
1 CANBERRA,11 Canberra Drive  #11-23 ,1,98,Strata,781900,-,7979,741,26-AUG-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768071,North Region,Yishun
1 CANBERRA,23 Canberra Drive  #12-46 ,1,89,Strata,718212,-,8070,750,26-AUG-2013,Executive Condominium,99 Yrs From 30/01/2012,2015,New Sale,HDB,27,76,768077,North Region,Yishun
1 CANBERRA,7 Canberra Drive  #03-15 ,1,88,Strata,671012,-,7625,708,26-AUG-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768069,North Region,Yishun
1 CANBERRA,23 Canberra Drive  #12-45 ,1,89,Strata,720212,-,8092,752,26-AUG-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768077,North Region,Yishun
FORESTVILLE,36 Woodlands Drive 16  #09-32 ,1,128,Strata,1068780,-,8350,776,26-AUG-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737772,North Region,Woodlands
ARC AT TAMPINES,19 Tampines Avenue 8  #11-31 ,1,97,Strata,821100,-,8465,786,26-AUG-2013,Executive Condominium,99 Yrs From 22/02/2011,Uncompleted,New Sale,HDB,18,52,529603,East Region,Tampines
TWIN FOUNTAINS,17A Woodlands Avenue 6  #03-22 ,1,111,Strata,865920,-,7801,725,26-AUG-2013,Executive Condominium,99 Yrs From 19/12/2012,Uncompleted,New Sale,HDB,25,73,738998,North Region,Woodlands
THE TAMPINES TRILLIANT,27 Tampines Central 7  #02-34 ,1,105,Strata,856000,-,8152,757,26-AUG-2013,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,Private,18,52,528611,East Region,Tampines
HERON BAY,63 Upper Serangoon View  #05-24 ,1,129,Strata,1056000,-,8186,761,26-AUG-2013,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534014,North East Region,Hougang
1 CANBERRA,25 Canberra Drive  #09-50 ,1,88,Strata,727100,-,8263,768,26-AUG-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768078,North Region,Yishun
LA CASA,58 Woodlands Drive 16  #11-20 ,1,91,Strata,860000,-,9451,878,23-AUG-2013,Executive Condominium,99 Yrs From 13/09/2004,2008,Resale,Private,25,73,737897,North Region,Woodlands
FORESTVILLE,22 Woodlands Drive 16  #08-06 ,1,96,Strata,767040,-,7990,742,23-AUG-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737880,North Region,Woodlands
THE TOPIARY,13 Fernvale Lane  #20-10 ,1,70,Strata,613916,-,8770,815,23-AUG-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797496,North East Region,Sengkang
THE TOPIARY,13 Fernvale Lane  #03-09 ,1,85,Strata,628045,-,7389,686,23-AUG-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797496,North East Region,Sengkang
TWIN FOUNTAINS,17 Woodlands Avenue 6  #03-20 ,1,77,Strata,598500,-,7773,722,23-AUG-2013,Executive Condominium,99 Yrs From 19/12/2012,Uncompleted,New Sale,Private,25,73,738997,North Region,Woodlands
FORESTVILLE,22 Woodlands Drive 16  #05-06 ,1,96,Strata,755760,-,7873,731,23-AUG-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737880,North Region,Woodlands
1 CANBERRA,5 Canberra Drive  #04-11 ,1,99,Strata,737612,-,7451,692,23-AUG-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768103,North Region,Yishun
TWIN FOUNTAINS,15A Woodlands Avenue 6  #11-15 ,1,102,Strata,818090,-,8020,745,23-AUG-2013,Executive Condominium,99 Yrs From 19/12/2012,Uncompleted,New Sale,HDB,25,73,738996,North Region,Woodlands
1 CANBERRA,23 Canberra Drive  #11-45 ,1,89,Strata,717312,-,8060,749,23-AUG-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,Private,27,76,768077,North Region,Yishun
THE TAMPINES TRILLIANT,33 Tampines Central 7  #10-46 ,1,81,Strata,733000,-,9049,841,23-AUG-2013,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528614,East Region,Tampines
CITYLIFE@TAMPINES,53 Tampines Central 7  #14-07 ,1,147,Strata,1352400,-,9200,855,23-AUG-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528616,East Region,Tampines
WATERCOLOURS,23 Pasir Ris Link  #05-08 ,1,102,Strata,832700,-,8164,758,23-AUG-2013,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518169,East Region,Pasir Ris
FORESTVILLE,42 Woodlands Drive 16  #13-45 ,1,156,Strata,1079120,-,6917,643,23-AUG-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737775,North Region,Woodlands
FORESTVILLE,22 Woodlands Drive 16  #06-06 ,1,96,Strata,791840,-,8248,766,23-AUG-2013,Executive Condominium,99 Yrs From 06/08/2012,2016,New Sale,HDB,25,73,737880,North Region,Woodlands
FORESTVILLE,36 Woodlands Drive 16  #08-35 ,1,96,Strata,752940,-,7843,729,23-AUG-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737772,North Region,Woodlands
WATERCOLOURS,29 Pasir Ris Link  #09-23 ,1,73,Strata,602800,-,8258,767,23-AUG-2013,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518152,East Region,Pasir Ris
FORESTVILLE,22 Woodlands Drive 16  #04-06 ,1,96,Strata,776000,-,8083,751,23-AUG-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737880,North Region,Woodlands
1 CANBERRA,3 Canberra Drive  #12-07 ,1,88,Strata,698012,-,7932,737,22-AUG-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768102,North Region,Yishun
1 CANBERRA,15 Canberra Drive  #09-32 ,1,97,Strata,760000,-,7835,728,22-AUG-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768073,North Region,Yishun
TWIN FOUNTAINS,19 Woodlands Avenue 6  #02-27 ,1,98,Strata,743600,-,7588,705,22-AUG-2013,Executive Condominium,99 Yrs From 19/12/2012,Uncompleted,New Sale,HDB,25,73,738999,North Region,Woodlands
FORESTVILLE,30 Woodlands Drive 16  #08-22 ,1,116,Strata,971960,-,8379,778,22-AUG-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737769,North Region,Woodlands
1 CANBERRA,13 Canberra Drive  #04-26 ,1,100,Strata,799200,-,7992,742,22-AUG-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768072,North Region,Yishun
FORESTVILLE,34 Woodlands Drive 16  #06-29 ,1,120,Strata,949400,-,7912,735,22-AUG-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737771,North Region,Woodlands
THE TOPIARY,19 Fernvale Lane  #07-22 ,1,84,Strata,663596,-,7900,734,22-AUG-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797499,North East Region,Sengkang
FORESTVILLE,48 Woodlands Drive 16  #06-53 ,1,102,Strata,806520,-,7907,735,22-AUG-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737763,North Region,Woodlands
TWIN FOUNTAINS,15A Woodlands Avenue 6  #04-13 ,1,130,Strata,1028720,-,7913,735,22-AUG-2013,Executive Condominium,99 Yrs From 19/12/2012,Uncompleted,New Sale,HDB,25,73,738996,North Region,Woodlands
FORESTVILLE,42 Woodlands Drive 16  #10-46 ,1,136,Strata,1082970,-,7963,740,22-AUG-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737775,North Region,Woodlands
WATERBAY,45A Edgefield Plains  #17-04 ,1,182,Strata,1089300,-,5985,556,22-AUG-2013,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828711,North East Region,Punggol
FORESTVILLE,32 Woodlands Drive 16  #05-28 ,1,96,Strata,748840,-,7800,725,22-AUG-2013,Executive Condominium,99 Yrs From 06/08/2012,Uncompleted,New Sale,HDB,25,73,737770,North Region,Woodlands
