Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
NUOVO,25 Ang Mo Kio Avenue 9  #04-13 ,1,129,Strata,958000,-,7426,690,19-JUL-2010,Executive Condominium,99 Yrs From 02/05/2001,2004,Resale,HDB,20,56,569788,North East Region,Ang Mo Kio
WHITEWATER,31 Pasir Ris Street 72  #13-22 ,1,107,Strata,778000,-,7271,675,19-JUL-2010,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518769,East Region,Pasir Ris
WINDERMERE,28 Choa Chu Kang Street 64  #12-03 ,1,119,Strata,738000,-,6202,576,19-JUL-2010,Executive Condominium,99 Yrs From 03/03/1997,1999,Resale,Private,23,68,689097,West Region,Choa Chu Kang
YEW MEI GREEN,56 Choa Chu Kang North 6  #10-29 ,1,120,Strata,770000,-,6417,596,16-JUL-2010,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689577,West Region,Choa Chu Kang
WINDERMERE,28 Choa Chu Kang Street 64  #13-01 ,1,135,Strata,788000,-,5837,542,16-JUL-2010,Executive Condominium,99 Yrs From 03/03/1997,1999,Resale,HDB,23,68,689097,West Region,Choa Chu Kang
NORTHOAKS,26 Woodlands Crescent  #07-28 ,1,116,Strata,722000,-,6224,578,16-JUL-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738084,North Region,Woodlands
NORTHOAKS,30 Woodlands Crescent  #10-14 ,1,120,Strata,725000,-,6042,561,16-JUL-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands
WOODSVALE,19 Woodlands Drive 72  #11-51 ,1,120,Strata,705000,-,5875,546,16-JUL-2010,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738098,North Region,Woodlands
PARK GREEN,2 Rivervale Link  #03-03 ,1,126,Strata,782000,-,6206,577,16-JUL-2010,Executive Condominium,99 Yrs From 17/08/2001,2004,Resale,HDB,19,54,545040,North East Region,Sengkang
WOODSVALE,3 Woodlands Drive 72  #01-08 ,1,139,Strata,705000,-,5072,471,15-JUL-2010,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738090,North Region,Woodlands
YEW MEI GREEN,50 Choa Chu Kang North 6  #15-03 ,1,124,Strata,788000,-,6355,590,15-JUL-2010,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,Private,23,68,689574,West Region,Choa Chu Kang
YEW MEI GREEN,52 Choa Chu Kang North 6  #03-20 ,1,120,Strata,777000,-,6475,602,14-JUL-2010,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689575,West Region,Choa Chu Kang
WHITEWATER,21 Pasir Ris Street 72  #03-04 ,1,105,Strata,765000,-,7286,677,14-JUL-2010,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518764,East Region,Pasir Ris
NORTHOAKS,20 Woodlands Crescent  #11-42 ,1,115,Strata,708000,-,6157,572,14-JUL-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738081,North Region,Woodlands
THE EDEN AT TAMPINES,21 Tampines Street 34  #05-02 ,1,80,Strata,630000,-,7875,732,13-JUL-2010,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529232,East Region,Tampines
CHESTERVALE,41 Bangkit Road  #12-01 ,1,133,Strata,720000,-,5414,503,12-JUL-2010,Executive Condominium,99 Yrs From 17/03/1997,1999,Resale,Private,23,67,679978,West Region,Bukit Panjang
WOODSVALE,9 Woodlands Drive 72  #11-20 ,1,114,Strata,710000,-,6228,579,12-JUL-2010,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738093,North Region,Woodlands
WOODSVALE,1 Woodlands Drive 72  #10-02 ,1,122,Strata,710000,-,5820,541,12-JUL-2010,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738089,North Region,Woodlands
EASTVALE,31 Pasir Ris Drive 3  #03-02 ,1,111,Strata,795000,-,7162,665,09-JUL-2010,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,Private,18,51,519491,East Region,Pasir Ris
THE FLORAVALE,220 Westwood Avenue  #08-05 ,1,130,Strata,750000,-,5769,536,09-JUL-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648352,West Region,Jurong West
NORTHOAKS,20 Woodlands Crescent  #12-48 ,1,116,Strata,688000,-,5931,551,08-JUL-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738081,North Region,Woodlands
YEW MEI GREEN,56 Choa Chu Kang North 6  #13-28 ,1,133,Strata,867000,-,6519,606,08-JUL-2010,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689577,West Region,Choa Chu Kang
THE ESPARIS,7A Pasir Ris Drive 4  #08-07 ,1,109,Strata,700000,-,6422,597,07-JUL-2010,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,HDB,18,51,519460,East Region,Pasir Ris
NORTHOAKS,20 Woodlands Crescent  #07-47 ,1,115,Strata,680000,-,5913,549,07-JUL-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738081,North Region,Woodlands
THE ESPARIS,9B Pasir Ris Drive 4  #03-24 ,1,110,Strata,750000,-,6818,633,07-JUL-2010,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,HDB,18,51,519464,East Region,Pasir Ris
THE ESPARIS,7A Pasir Ris Drive 4  #09-10 ,1,120,Strata,850000,-,7083,658,06-JUL-2010,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,HDB,18,51,519460,East Region,Pasir Ris
THE ESPARIS,9 Pasir Ris Drive 4  #05-11 ,1,110,Strata,730000,-,6636,617,06-JUL-2010,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,HDB,18,51,519462,East Region,Pasir Ris
THE RIVERVALE,7 Rivervale Link  #04-38 ,1,117,Strata,750000,-,6410,596,05-JUL-2010,Executive Condominium,99 Yrs From 18/12/1997,2000,Resale,HDB,19,54,545125,North East Region,Sengkang
THE FLORIDA,78 Hougang Avenue 7  #02-27 ,1,122,Strata,729000,-,5975,555,05-JUL-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,534260,North East Region,Hougang
THE EDEN AT TAMPINES,25 Tampines Street 34  #07-16 ,1,116,Strata,782000,-,6741,626,05-JUL-2010,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529234,East Region,Tampines
YEW MEI GREEN,56 Choa Chu Kang North 6  #08-34 ,1,124,Strata,790000,-,6371,592,02-JUL-2010,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689577,West Region,Choa Chu Kang
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #07-08 ,1,126,Strata,830000,-,6587,612,02-JUL-2010,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529866,East Region,Tampines
THE ESPARIS,9A Pasir Ris Drive 4  #08-18 ,1,110,Strata,728888,-,6626,616,02-JUL-2010,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,HDB,18,51,519463,East Region,Pasir Ris
WINDERMERE,20 Choa Chu Kang Street 64  #13-03 ,1,119,Strata,720000,-,6050,562,02-JUL-2010,Executive Condominium,99 Yrs From 03/03/1997,1999,Resale,HDB,23,68,689093,West Region,Choa Chu Kang
YEW MEI GREEN,56 Choa Chu Kang North 6  #03-30 ,1,120,Strata,750000,-,6250,581,02-JUL-2010,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,Private,23,68,689577,West Region,Choa Chu Kang
PARK GREEN,8 Rivervale Link  #11-15 ,1,110,Strata,715000,-,6500,604,02-JUL-2010,Executive Condominium,99 Yrs From 17/08/2001,2004,Resale,HDB,19,54,545043,North East Region,Sengkang
CHESTERVALE,31 Bangkit Road  #10-04 ,1,133,Strata,752000,-,5654,525,02-JUL-2010,Executive Condominium,99 Yrs From 17/03/1997,1999,Resale,Private,23,67,679973,West Region,Bukit Panjang
THE RIVERVALE,1 Rivervale Link  #04-06 ,1,117,Strata,710000,-,6068,564,02-JUL-2010,Executive Condominium,99 Yrs From 18/12/1997,2000,Resale,Private,19,54,545118,North East Region,Sengkang
CHESTERVALE,39 Bangkit Road  #08-04 ,1,131,Strata,755000,-,5763,535,01-JUL-2010,Executive Condominium,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679977,West Region,Bukit Panjang
SUMMERDALE,10 Boon Lay Drive  #11-31 ,1,111,Strata,715000,-,6441,598,01-JUL-2010,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649929,West Region,Jurong West
NORTHOAKS,22 Woodlands Crescent  #15-36 ,1,218,Strata,943000,-,4326,402,30-JUN-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738082,North Region,Woodlands
THE ESPARIS,9B Pasir Ris Drive 4  #03-25 ,1,136,Strata,935000,-,6875,639,30-JUN-2010,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,Private,18,51,519464,East Region,Pasir Ris
WOODSVALE,11 Woodlands Drive 72  #07-36 ,1,120,Strata,700000,-,5833,542,29-JUN-2010,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738094,North Region,Woodlands
THE ESPARIS,7 Pasir Ris Drive 4  #05-02 ,1,109,Strata,750000,-,6881,639,29-JUN-2010,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,Private,18,51,519459,East Region,Pasir Ris
NORTHOAKS,26 Woodlands Crescent  #02-31 ,1,115,Strata,660000,-,5739,533,29-JUN-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738084,North Region,Woodlands
CHESTERVALE,37 Bangkit Road  #15-02 ,1,131,Strata,742000,-,5664,526,29-JUN-2010,Executive Condominium,99 Yrs From 17/03/1997,1999,Resale,Private,23,67,679976,West Region,Bukit Panjang
SUMMERDALE,10 Boon Lay Drive  #11-32 ,1,113,Strata,750000,-,6637,617,28-JUN-2010,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649929,West Region,Jurong West
YEW MEI GREEN,56 Choa Chu Kang North 6  #10-28 ,1,133,Strata,850000,-,6391,594,28-JUN-2010,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,Private,23,68,689577,West Region,Choa Chu Kang
WOODSVALE,11 Woodlands Drive 72  #06-35 ,1,126,Strata,700000,-,5556,516,28-JUN-2010,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands
THE FLORAVALE,240 Westwood Avenue  #10-48 ,1,120,Strata,748000,-,6233,579,28-JUN-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648364,West Region,Jurong West
CHESTERVALE,37 Bangkit Road  #11-04 ,1,131,Strata,550000,-,4198,390,26-JUN-2010,Executive Condominium,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679976,West Region,Bukit Panjang
THE ESPARIS,9A Pasir Ris Drive 4  #09-17 ,1,110,Strata,748000,-,6800,632,25-JUN-2010,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,HDB,18,51,519463,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,5 Simei Street 4  #09-03 ,1,90,Strata,680000,-,7556,702,25-JUN-2010,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529863,East Region,Tampines
THE FLORIDA,70 Hougang Avenue 7  #05-02 ,1,120,Strata,710000,-,5917,550,25-JUN-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538804,North East Region,Hougang
NORTHOAKS,30 Woodlands Crescent  #15-15 ,1,211,Strata,1000000,-,4739,440,25-JUN-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands
WHITEWATER,31 Pasir Ris Street 72  #09-23 ,1,106,Strata,725000,-,6840,635,25-JUN-2010,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518769,East Region,Pasir Ris
PARK GREEN,10 Rivervale Link  #15-18 ,1,129,Strata,828888,-,6425,597,25-JUN-2010,Executive Condominium,99 Yrs From 17/08/2001,2004,Resale,Private,19,54,545044,North East Region,Sengkang
LILYDALE,560 Yishun Avenue 6  #01-24 ,1,126,Strata,760000,-,6032,560,24-JUN-2010,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun
SIMEI GREEN CONDOMINIUM,15 Simei Street 4  #03-01 ,1,128,Strata,836000,-,6531,607,24-JUN-2010,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529868,East Region,Tampines
WHITEWATER,33 Pasir Ris Street 72  #15-26 ,1,107,Strata,739000,-,6907,642,24-JUN-2010,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris
THE EDEN AT TAMPINES,23 Tampines Street 34  #10-14 ,1,115,Strata,790000,-,6870,638,24-JUN-2010,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529233,East Region,Tampines
THE ESPARIS,9A Pasir Ris Drive 4  #03-17 ,1,110,Strata,765000,-,6955,646,23-JUN-2010,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,HDB,18,51,519463,East Region,Pasir Ris
WHITEWATER,21 Pasir Ris Street 72  #15-04 ,1,105,Strata,760000,-,7238,672,23-JUN-2010,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518764,East Region,Pasir Ris
THE ESPARIS,9B Pasir Ris Drive 4  #06-26 ,1,120,Strata,820000,-,6833,635,23-JUN-2010,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,HDB,18,51,519464,East Region,Pasir Ris
NORTHOAKS,22 Woodlands Crescent  #09-40 ,1,116,Strata,690000,-,5948,553,23-JUN-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738082,North Region,Woodlands
THE ESPARIS,7A Pasir Ris Drive 4  #09-06 ,1,109,Strata,750000,-,6881,639,23-JUN-2010,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,Private,18,51,519460,East Region,Pasir Ris
WHITEWATER,27 Pasir Ris Street 72  #05-13 ,1,112,Strata,760000,-,6786,630,22-JUN-2010,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518767,East Region,Pasir Ris
CHESTERVALE,35 Bangkit Road  #12-02 ,1,117,Strata,748000,-,6393,594,22-JUN-2010,Executive Condominium,99 Yrs From 17/03/1997,1999,Resale,Private,23,67,679975,West Region,Bukit Panjang
THE DEW,32 Bukit Batok Street 21  #04-16 ,1,112,Strata,788000,-,7036,654,22-JUN-2010,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659637,West Region,Bukit Batok
NORTHOAKS,28 Woodlands Crescent  #05-19 ,1,120,Strata,770000,-,6417,596,21-JUN-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738085,North Region,Woodlands
CHESTERVALE,31 Bangkit Road  #03-01 ,1,130,Strata,731000,-,5623,522,18-JUN-2010,Executive Condominium,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679973,West Region,Bukit Panjang
THE FLORAVALE,248 Westwood Avenue  #09-64 ,1,115,Strata,700000,-,6087,565,18-JUN-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648353,West Region,Jurong West
YEW MEI GREEN,52 Choa Chu Kang North 6  #18-15 ,1,131,Strata,838000,-,6397,594,17-JUN-2010,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689575,West Region,Choa Chu Kang
THE FLORAVALE,224 Westwood Avenue  #02-14 ,1,128,Strata,732000,-,5719,531,16-JUN-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648356,West Region,Jurong West
THE FLORIDA,76 Hougang Avenue 7  #11-19 ,1,123,Strata,765000,-,6220,578,16-JUN-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538807,North East Region,Hougang
WOODSVALE,11 Woodlands Drive 72  #05-33 ,1,120,Strata,710000,-,5917,550,15-JUN-2010,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738094,North Region,Woodlands
NORTHOAKS,32 Woodlands Crescent  #03-05 ,1,116,Strata,690000,-,5948,553,15-JUN-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738087,North Region,Woodlands
NUOVO,25 Ang Mo Kio Avenue 9  #15-16 ,1,104,Strata,803000,-,7721,717,15-JUN-2010,Executive Condominium,99 Yrs From 02/05/2001,2004,Resale,Private,20,56,569788,North East Region,Ang Mo Kio
NUOVO,25 Ang Mo Kio Avenue 9  #11-13 ,1,129,Strata,985000,-,7636,709,14-JUN-2010,Executive Condominium,99 Yrs From 02/05/2001,2004,Resale,HDB,20,56,569788,North East Region,Ang Mo Kio
SUMMERDALE,6 Boon Lay Drive  #02-16 ,1,113,Strata,695000,-,6150,571,14-JUN-2010,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649927,West Region,Jurong West
THE EDEN AT TAMPINES,23 Tampines Street 34  #10-11 ,1,115,Strata,780000,-,6783,630,11-JUN-2010,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529233,East Region,Tampines
THE FLORIDA,78 Hougang Avenue 7  #04-28 ,1,129,Strata,800000,-,6202,576,11-JUN-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,534260,North East Region,Hougang
THE FLORAVALE,232 Westwood Avenue  #07-30 ,1,116,Strata,755000,-,6509,605,11-JUN-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648360,West Region,Jurong West
THE RIVERVALE,7 Rivervale Link  #02-47 ,1,122,Strata,787000,-,6451,599,11-JUN-2010,Executive Condominium,99 Yrs From 18/12/1997,2000,Resale,HDB,19,54,545125,North East Region,Sengkang
WHITEWATER,31 Pasir Ris Street 72  #05-22 ,1,106,Strata,705000,-,6651,618,10-JUN-2010,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518769,East Region,Pasir Ris
PINEVALE,6 Tampines Street 73  #06-04 ,1,119,Strata,760000,-,6387,593,10-JUN-2010,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528825,East Region,Tampines
THE FLORAVALE,238 Westwood Avenue  #09-44 ,1,114,Strata,730000,-,6404,595,10-JUN-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648363,West Region,Jurong West
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #04-02 ,1,111,Strata,768000,-,6919,643,09-JUN-2010,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529865,East Region,Tampines
THE FLORAVALE,246 Westwood Avenue  #11-58 ,1,115,Strata,715000,-,6217,578,08-JUN-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West
PARK GREEN,6 Rivervale Link  #03-08 ,1,127,Strata,820000,-,6457,600,08-JUN-2010,Executive Condominium,99 Yrs From 17/08/2001,2004,Resale,Private,19,54,545042,North East Region,Sengkang
NORTHOAKS,32 Woodlands Crescent  #07-03 ,1,120,Strata,673000,-,5608,521,08-JUN-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738087,North Region,Woodlands
WHITEWATER,25 Pasir Ris Street 72  #03-09 ,1,106,Strata,720000,-,6792,631,07-JUN-2010,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,Private,18,51,518766,East Region,Pasir Ris
NORTHOAKS,26 Woodlands Crescent  #14-25 ,1,116,Strata,683000,-,5888,547,07-JUN-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738084,North Region,Woodlands
WOODSVALE,11 Woodlands Drive 72  #05-36 ,1,120,Strata,708888,-,5907,549,07-JUN-2010,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands
WINDERMERE,32 Choa Chu Kang Street 64  #14-04 ,1,135,Strata,825000,-,6111,568,07-JUN-2010,Executive Condominium,99 Yrs From 03/03/1997,1999,Resale,Private,23,68,689099,West Region,Choa Chu Kang
NORTHOAKS,20 Woodlands Crescent  #14-48 ,1,116,Strata,690000,-,5948,553,07-JUN-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738081,North Region,Woodlands
YEW MEI GREEN,52 Choa Chu Kang North 6  #09-17 ,1,120,Strata,760000,-,6333,588,07-JUN-2010,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689575,West Region,Choa Chu Kang
WHITEWATER,31 Pasir Ris Street 72  #07-23 ,1,106,Strata,715000,-,6745,627,07-JUN-2010,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518769,East Region,Pasir Ris
NORTHOAKS,30 Woodlands Crescent  #09-12 ,1,116,Strata,700000,-,6034,561,07-JUN-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738086,North Region,Woodlands
THE DEW,32 Bukit Batok Street 21  #12-16 ,1,112,Strata,808000,-,7214,670,04-JUN-2010,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659637,West Region,Bukit Batok
WOODSVALE,17 Woodlands Drive 72  #12-47 ,1,120,Strata,700000,-,5833,542,04-JUN-2010,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738097,North Region,Woodlands
WOODSVALE,11 Woodlands Drive 72  #12-39 ,1,115,Strata,676000,-,5878,546,04-JUN-2010,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands
THE FLORAVALE,244 Westwood Avenue  #06-54 ,1,115,Strata,728000,-,6330,588,04-JUN-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648366,West Region,Jurong West
THE FLORAVALE,240 Westwood Avenue  #12-46 ,1,116,Strata,715000,-,6164,573,04-JUN-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648364,West Region,Jurong West
SUMMERDALE,6 Boon Lay Drive  #05-14 ,1,118,Strata,720000,-,6102,567,03-JUN-2010,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,22,64,649927,West Region,Jurong West
THE RIVERVALE,1 Rivervale Link  #13-16 ,1,121,Strata,820000,-,6777,630,03-JUN-2010,Executive Condominium,99 Yrs From 18/12/1997,2000,Resale,HDB,19,54,545118,North East Region,Sengkang
NUOVO,25 Ang Mo Kio Avenue 9  #05-18 ,1,129,Strata,940000,-,7287,677,03-JUN-2010,Executive Condominium,99 Yrs From 02/05/2001,2004,Resale,HDB,20,56,569788,North East Region,Ang Mo Kio
WOODSVALE,11 Woodlands Drive 72  #13-40 ,1,114,Strata,730000,-,6404,595,03-JUN-2010,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738094,North Region,Woodlands
SIMEI GREEN CONDOMINIUM,7 Simei Street 4  #04-07 ,1,111,Strata,730000,-,6577,611,02-JUN-2010,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529864,East Region,Tampines
WOODSVALE,5 Woodlands Drive 72  #04-10 ,1,122,Strata,700000,-,5738,533,02-JUN-2010,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738091,North Region,Woodlands
THE FLORIDA,76 Hougang Avenue 7  #05-21 ,1,114,Strata,737000,-,6465,601,02-JUN-2010,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538807,North East Region,Hougang
LILYDALE,560 Yishun Avenue 6  #07-22 ,1,111,Strata,670000,-,6036,561,02-JUN-2010,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun
WOODSVALE,3 Woodlands Drive 72  #02-07 ,1,119,Strata,655000,-,5504,511,01-JUN-2010,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738090,North Region,Woodlands
THE EDEN AT TAMPINES,37 Tampines Street 34  #10-41 ,1,114,Strata,768000,-,6737,626,01-JUN-2010,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529240,East Region,Tampines
