Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
PARK GREEN,12 Rivervale Link  #06-22 ,1,139,Strata,557491,-,4011,373,18-NOV-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545045,North East Region,Sengkang
PARK GREEN,10 Rivervale Link  #17-17 ,1,205,Strata,699365,-,3412,317,18-NOV-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545044,North East Region,Sengkang
THE ESPARIS,9A Pasir Ris Drive 4  #10-18 ,1,110,Strata,477616,-,4342,403,15-NOV-2002,Executive Condominium,99 Yrs From 21/01/2002,2005,New Sale,HDB,18,51,519463,East Region,Pasir Ris
THE ESPARIS,7 Pasir Ris Drive 4  #10-03 ,1,109,Strata,461247,-,4232,393,15-NOV-2002,Executive Condominium,99 Yrs From 21/01/2002,2005,New Sale,HDB,18,51,519459,East Region,Pasir Ris
PARK GREEN,8 Rivervale Link  #13-14 ,1,144,Strata,581614,-,4039,375,14-NOV-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545043,North East Region,Sengkang
PARK GREEN,8 Rivervale Link  #02-10 ,1,108,Strata,417479,-,3866,359,14-NOV-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545043,North East Region,Sengkang
PARK GREEN,12 Rivervale Link  #01-22 ,1,176,Strata,581614,-,3305,307,14-NOV-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545045,North East Region,Sengkang
PARK GREEN,2 Rivervale Link  #01-03 ,1,163,Strata,535092,-,3283,305,14-NOV-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545040,North East Region,Sengkang
PARK GREEN,6 Rivervale Link  #10-09 ,1,126,Strata,515277,-,4090,380,14-NOV-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545042,North East Region,Sengkang
PARK GREEN,6 Rivervale Link  #05-08 ,1,127,Strata,500631,-,3942,366,13-NOV-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,Private,19,54,545042,North East Region,Sengkang
PARK GREEN,6 Rivervale Link  #07-07 ,1,127,Strata,528199,-,4159,386,13-NOV-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545042,North East Region,Sengkang
THE ESPARIS,7 Pasir Ris Drive 4  #09-05 ,1,120,Strata,513799,-,4282,398,13-NOV-2002,Executive Condominium,99 Yrs From 21/01/2002,2005,New Sale,HDB,18,51,519459,East Region,Pasir Ris
PARK GREEN,8 Rivervale Link  #09-13 ,1,126,Strata,507523,-,4028,374,13-NOV-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545043,North East Region,Sengkang
PARK GREEN,12 Rivervale Link  #14-22 ,1,139,Strata,589367,-,4240,394,13-NOV-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545045,North East Region,Sengkang
PARK GREEN,2 Rivervale Link  #13-04 ,1,144,Strata,591952,-,4111,382,13-NOV-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545040,North East Region,Sengkang
PARK GREEN,2 Rivervale Link  #13-02 ,1,126,Strata,521307,-,4137,384,12-NOV-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545040,North East Region,Sengkang
PARK GREEN,8 Rivervale Link  #08-15 ,1,108,Strata,442463,-,4097,381,12-NOV-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545043,North East Region,Sengkang
PARK GREEN,10 Rivervale Link  #09-16 ,1,127,Strata,523030,-,4118,383,12-NOV-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545044,North East Region,Sengkang
PARK GREEN,8 Rivervale Link  #04-15 ,1,108,Strata,425232,-,3937,366,11-NOV-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545043,North East Region,Sengkang
PARK GREEN,8 Rivervale Link  #02-13 ,1,125,Strata,479093,-,3833,356,11-NOV-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545043,North East Region,Sengkang
PARK GREEN,6 Rivervale Link  #08-09 ,1,126,Strata,507523,-,4028,374,07-NOV-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,Private,19,54,545042,North East Region,Sengkang
THE ESPARIS,9 Pasir Ris Drive 4  #08-13 ,1,123,Strata,514660,-,4184,389,06-NOV-2002,Executive Condominium,99 Yrs From 21/01/2002,2005,New Sale,HDB,18,51,519462,East Region,Pasir Ris
PARK GREEN,8 Rivervale Link  #01-11 ,1,179,Strata,591090,-,3302,307,06-NOV-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545043,North East Region,Sengkang
PARK GREEN,8 Rivervale Link  #06-11 ,1,142,Strata,569552,-,4011,373,06-NOV-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,Private,19,54,545043,North East Region,Sengkang
THE ESPARIS,7 Pasir Ris Drive 4  #10-01 ,1,123,Strata,517245,-,4205,391,06-NOV-2002,Executive Condominium,99 Yrs From 21/01/2002,2005,New Sale,HDB,18,51,519459,East Region,Pasir Ris
PARK GREEN,8 Rivervale Link  #17-12 ,1,180,Strata,670935,-,3727,346,05-NOV-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545043,North East Region,Sengkang
PARK GREEN,10 Rivervale Link  #01-18 ,1,156,Strata,492016,-,3154,293,01-NOV-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545044,North East Region,Sengkang
PARK GREEN,12 Rivervale Link  #01-20 ,1,149,Strata,430402,-,2889,268,01-NOV-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545045,North East Region,Sengkang
PARK GREEN,8 Rivervale Link  #14-11 ,1,142,Strata,601429,-,4235,393,01-NOV-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545043,North East Region,Sengkang
THE ESPARIS,7 Pasir Ris Drive 4  #02-04 ,1,120,Strata,495707,-,4131,384,31-OCT-2002,Executive Condominium,99 Yrs From 21/01/2002,2005,New Sale,Private,18,51,519459,East Region,Pasir Ris
THE ESPARIS,9A Pasir Ris Drive 4  #02-19 ,1,136,Strata,549121,-,4038,375,31-OCT-2002,Executive Condominium,99 Yrs From 21/01/2002,2005,New Sale,Private,18,51,519463,East Region,Pasir Ris
THE ESPARIS,9B Pasir Ris Drive 4  #04-27 ,1,120,Strata,495707,-,4131,384,31-OCT-2002,Executive Condominium,99 Yrs From 21/01/2002,2005,New Sale,HDB,18,51,519464,East Region,Pasir Ris
PARK GREEN,12 Rivervale Link  #02-23 ,1,127,Strata,495462,-,3901,362,30-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545045,North East Region,Sengkang
PARK GREEN,10 Rivervale Link  #08-18 ,1,128,Strata,479954,-,3750,348,30-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545044,North East Region,Sengkang
PARK GREEN,8 Rivervale Link  #01-10 ,1,123,Strata,457109,-,3716,345,30-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545043,North East Region,Sengkang
PARK GREEN,8 Rivervale Link  #03-10 ,1,110,Strata,420925,-,3827,355,30-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545043,North East Region,Sengkang
PARK GREEN,12 Rivervale Link  #11-20 ,1,112,Strata,430402,-,3843,357,30-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545045,North East Region,Sengkang
PARK GREEN,6 Rivervale Link  #09-07 ,1,127,Strata,535953,-,4220,392,30-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,Private,19,54,545042,North East Region,Sengkang
PARK GREEN,12 Rivervale Link  #07-22 ,1,141,Strata,561799,-,3984,370,30-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545045,North East Region,Sengkang
PARK GREEN,12 Rivervale Link  #08-23 ,1,127,Strata,518723,-,4084,379,30-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545045,North East Region,Sengkang
PARK GREEN,10 Rivervale Link  #01-16 ,1,157,Strata,535092,-,3408,317,30-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545044,North East Region,Sengkang
PARK GREEN,12 Rivervale Link  #14-23 ,1,127,Strata,542845,-,4274,397,30-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,Private,19,54,545045,North East Region,Sengkang
PARK GREEN,12 Rivervale Link  #10-22 ,1,139,Strata,573860,-,4128,384,30-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545045,North East Region,Sengkang
PARK GREEN,8 Rivervale Link  #11-11 ,1,144,Strata,589367,-,4093,380,30-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545043,North East Region,Sengkang
PARK GREEN,8 Rivervale Link  #13-12 ,1,126,Strata,548014,-,4349,404,30-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545043,North East Region,Sengkang
PARK GREEN,12 Rivervale Link  #03-23 ,1,127,Strata,498908,-,3928,365,30-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545045,North East Region,Sengkang
PARK GREEN,8 Rivervale Link  #16-15 ,1,108,Strata,474339,-,4392,408,30-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545043,North East Region,Sengkang
PARK GREEN,8 Rivervale Link  #01-14 ,1,179,Strata,577306,-,3225,300,30-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545043,North East Region,Sengkang
THE ESPARIS,9 Pasir Ris Drive 4  #06-13 ,1,123,Strata,509491,-,4142,385,29-OCT-2002,Executive Condominium,99 Yrs From 21/01/2002,2005,New Sale,HDB,18,51,519462,East Region,Pasir Ris
THE ESPARIS,7A Pasir Ris Drive 4  #02-09 ,1,120,Strata,493122,-,4109,382,28-OCT-2002,Executive Condominium,99 Yrs From 21/01/2002,2005,New Sale,HDB,18,51,519460,East Region,Pasir Ris
PARK GREEN,2 Rivervale Link  #11-03 ,1,126,Strata,532507,-,4226,393,25-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545040,North East Region,Sengkang
PARK GREEN,8 Rivervale Link  #10-10 ,1,108,Strata,451078,-,4177,388,25-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545043,North East Region,Sengkang
PARK GREEN,8 Rivervale Link  #14-15 ,1,108,Strata,466585,-,4320,401,25-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545043,North East Region,Sengkang
PARK GREEN,8 Rivervale Link  #01-13 ,1,163,Strata,518723,-,3182,296,25-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545043,North East Region,Sengkang
PARK GREEN,8 Rivervale Link  #17-13 ,1,180,Strata,639920,-,3555,330,25-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,Private,19,54,545043,North East Region,Sengkang
PARK GREEN,2 Rivervale Link  #09-04 ,1,144,Strata,576444,-,4003,372,25-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545040,North East Region,Sengkang
PARK GREEN,12 Rivervale Link  #07-21 ,1,129,Strata,473924,-,3674,341,24-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545045,North East Region,Sengkang
PARK GREEN,8 Rivervale Link  #07-11 ,1,144,Strata,573860,-,3985,370,24-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545043,North East Region,Sengkang
PARK GREEN,12 Rivervale Link  #05-23 ,1,127,Strata,507523,-,3996,371,24-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545045,North East Region,Sengkang
PARK GREEN,12 Rivervale Link  #15-23 ,1,127,Strata,547153,-,4308,400,24-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545045,North East Region,Sengkang
PARK GREEN,8 Rivervale Link  #05-15 ,1,110,Strata,431263,-,3921,364,24-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545043,North East Region,Sengkang
PARK GREEN,10 Rivervale Link  #06-16 ,1,127,Strata,510969,-,4023,374,24-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545044,North East Region,Sengkang
THE FLORAVALE,230 Westwood Avenue  #06-26 ,1,123,Strata,439800,-,3576,332,24-OCT-2002,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648359,West Region,Jurong West
THE FLORAVALE,230 Westwood Avenue  #08-26 ,1,123,Strata,447800,-,3641,338,24-OCT-2002,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648359,West Region,Jurong West
PARK GREEN,6 Rivervale Link  #10-07 ,1,126,Strata,540261,-,4288,398,24-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545042,North East Region,Sengkang
THE FLORAVALE,230 Westwood Avenue  #07-26 ,1,123,Strata,444800,-,3616,336,24-OCT-2002,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648359,West Region,Jurong West
PARK GREEN,10 Rivervale Link  #12-19 ,1,112,Strata,433848,-,3874,360,24-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545044,North East Region,Sengkang
PARK GREEN,12 Rivervale Link  #03-21 ,1,129,Strata,455832,-,3534,328,24-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545045,North East Region,Sengkang
PARK GREEN,12 Rivervale Link  #04-23 ,1,127,Strata,503215,-,3962,368,24-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545045,North East Region,Sengkang
PARK GREEN,2 Rivervale Link  #11-02 ,1,126,Strata,512692,-,4069,378,24-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545040,North East Region,Sengkang
THE ESPARIS,9 Pasir Ris Drive 4  #07-13 ,1,123,Strata,512077,-,4163,387,23-OCT-2002,Executive Condominium,99 Yrs From 21/01/2002,2005,New Sale,HDB,18,51,519462,East Region,Pasir Ris
PARK GREEN,12 Rivervale Link  #15-21 ,1,129,Strata,507523,-,3934,366,22-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545045,North East Region,Sengkang
PARK GREEN,6 Rivervale Link  #01-09 ,1,162,Strata,523030,-,3229,300,22-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545042,North East Region,Sengkang
PARK GREEN,12 Rivervale Link  #08-22 ,1,139,Strata,565245,-,4067,378,22-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545045,North East Region,Sengkang
PARK GREEN,6 Rivervale Link  #12-07 ,1,126,Strata,548014,-,4349,404,22-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545042,North East Region,Sengkang
PARK GREEN,10 Rivervale Link  #16-16 ,1,127,Strata,550599,-,4335,403,22-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545044,North East Region,Sengkang
PARK GREEN,8 Rivervale Link  #12-11 ,1,142,Strata,593675,-,4181,388,22-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545043,North East Region,Sengkang
PARK GREEN,10 Rivervale Link  #07-17 ,1,141,Strata,551460,-,3911,363,22-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545044,North East Region,Sengkang
LILYDALE,552 Yishun Avenue 6  #02-08 ,1,111,Strata,403029,-,3631,337,22-OCT-2002,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,27,76,768962,North Region,Yishun
PARK GREEN,12 Rivervale Link  #11-23 ,1,127,Strata,530784,-,4179,388,22-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545045,North East Region,Sengkang
PARK GREEN,8 Rivervale Link  #04-10 ,1,108,Strata,425232,-,3937,366,22-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545043,North East Region,Sengkang
PARK GREEN,8 Rivervale Link  #13-15 ,1,110,Strata,462278,-,4203,390,22-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545043,North East Region,Sengkang
PARK GREEN,2 Rivervale Link  #05-05 ,1,111,Strata,422648,-,3808,354,22-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545040,North East Region,Sengkang
PARK GREEN,8 Rivervale Link  #10-11 ,1,142,Strata,585060,-,4120,383,22-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,Private,19,54,545043,North East Region,Sengkang
PARK GREEN,8 Rivervale Link  #07-13 ,1,126,Strata,498908,-,3960,368,22-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545043,North East Region,Sengkang
PARK GREEN,6 Rivervale Link  #07-09 ,1,127,Strata,503215,-,3962,368,22-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545042,North East Region,Sengkang
PARK GREEN,12 Rivervale Link  #17-22 ,1,205,Strata,711426,-,3470,322,22-OCT-2002,Executive Condominium,99 Yrs From 17/08/2001,2004,New Sale,HDB,19,54,545045,North East Region,Sengkang
