Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
THE TAMPINES TRILLIANT,29 Tampines Central 7  #04-38 ,1,121,Strata,979000,-,8091,752,12-APR-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528612,East Region,Tampines
TWIN WATERFALLS,116 Punggol Walk  #10-36 ,1,115,Strata,899560,-,7822,727,12-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828768,North East Region,Punggol
THE RAINFOREST,343 Choa Chu Kang Avenue 3  #05-25 ,1,89,Strata,712000,-,8000,743,12-APR-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689875,West Region,Choa Chu Kang
AUSTVILLE RESIDENCES,15 Sengkang East Avenue  #18-12 ,1,134,Strata,883000,-,6590,612,12-APR-2012,Executive Condominium,99 Yrs From 24/08/2010,Uncompleted,New Sale,HDB,19,54,544806,North East Region,Sengkang
THE TAMPINES TRILLIANT,15 Tampines Central 7  #11-09 ,1,93,Strata,852000,-,9161,851,12-APR-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528771,East Region,Tampines
TWIN WATERFALLS,120 Punggol Walk  #08-44 ,1,115,Strata,899300,-,7820,726,12-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828770,North East Region,Punggol
THE TAMPINES TRILLIANT,21 Tampines Central 7  #15-24 ,1,183,Strata,1216000,-,6645,617,12-APR-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,Private,18,52,528608,East Region,Tampines
BLOSSOM RESIDENCES,32 Segar Road  #14-18 ,1,98,Strata,747000,-,7622,708,12-APR-2012,Executive Condominium,99 Yrs From 02/03/2011,Uncompleted,New Sale,HDB,23,67,677722,West Region,Bukit Panjang
THE RAINFOREST,333 Choa Chu Kang Avenue 3  #02-05 ,1,116,Strata,882000,-,7603,706,12-APR-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689870,West Region,Choa Chu Kang
TWIN WATERFALLS,112 Punggol Walk  #12-28 ,1,93,Strata,756500,-,8134,756,12-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828766,North East Region,Punggol
TWIN WATERFALLS,122 Punggol Walk  #11-48 ,1,104,Strata,830760,-,7988,742,12-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828771,North East Region,Punggol
THE TAMPINES TRILLIANT,19 Tampines Central 7  #05-19 ,1,121,Strata,997000,-,8240,765,12-APR-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528773,East Region,Tampines
THE RAINFOREST,345 Choa Chu Kang Avenue 3  #19-31 ,1,107,Strata,906000,-,8467,787,12-APR-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689876,West Region,Choa Chu Kang
TWIN WATERFALLS,122 Punggol Walk  #06-45 ,1,115,Strata,869440,-,7560,702,12-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828771,North East Region,Punggol
THE FLORAVALE,236 Westwood Avenue  #12-38 ,1,116,Strata,865000,-,7457,693,12-APR-2012,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648362,West Region,Jurong West
THE TAMPINES TRILLIANT,17 Tampines Central 7  #06-15 ,1,81,Strata,696000,-,8593,798,12-APR-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528772,East Region,Tampines
THE FLORAVALE,240 Westwood Avenue  #05-45 ,1,114,Strata,850000,-,7456,693,12-APR-2012,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648364,West Region,Jurong West
TWIN WATERFALLS,112 Punggol Walk  #08-27 ,1,101,Strata,824560,-,8164,758,12-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828766,North East Region,Punggol
TWIN WATERFALLS,110 Punggol Walk  #03-24 ,1,93,Strata,720720,-,7750,720,12-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828765,North East Region,Punggol
THE QUINTET,42 Choa Chu Kang Street 64  #03-14 ,1,118,Strata,860000,-,7288,677,12-APR-2012,Executive Condominium,99 Yrs From 22/01/2003,2006,Resale,HDB,23,68,689104,West Region,Choa Chu Kang
THE TAMPINES TRILLIANT,21 Tampines Central 7  #06-21 ,1,93,Strata,794000,-,8538,793,12-APR-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528608,East Region,Tampines
SUMMERDALE,10 Boon Lay Drive  #10-31 ,1,111,Strata,885000,-,7973,741,11-APR-2012,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,22,64,649929,West Region,Jurong West
THE RAINFOREST,339 Choa Chu Kang Avenue 3  #14-17 ,1,105,Strata,902000,-,8590,798,11-APR-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689873,West Region,Choa Chu Kang
THE TAMPINES TRILLIANT,25 Tampines Central 7  #06-31 ,1,81,Strata,715000,-,8827,820,11-APR-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528610,East Region,Tampines
TWIN WATERFALLS,102 Punggol Walk  #13-08 ,1,103,Strata,848820,-,8241,766,11-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828791,North East Region,Punggol
THE RAINFOREST,333 Choa Chu Kang Avenue 3  #07-08 ,1,202,Strata,1298000,-,6426,597,11-APR-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689870,West Region,Choa Chu Kang
BLOSSOM RESIDENCES,30 Segar Road  #02-11 ,1,90,Strata,659000,-,7322,680,11-APR-2012,Executive Condominium,99 Yrs From 02/03/2011,Uncompleted,New Sale,HDB,23,67,677721,West Region,Bukit Panjang
TWIN WATERFALLS,116 Punggol Walk  #14-36 ,1,115,Strata,938080,-,8157,758,11-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828768,North East Region,Punggol
THE QUINTET,42 Choa Chu Kang Street 64  #08-14 ,1,117,Strata,882000,-,7538,700,11-APR-2012,Executive Condominium,99 Yrs From 22/01/2003,2006,Resale,HDB,23,68,689104,West Region,Choa Chu Kang
TWIN WATERFALLS,104 Punggol Walk  #06-11 ,1,103,Strata,811710,-,7881,732,11-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,Private,19,82,828792,North East Region,Punggol
THE TAMPINES TRILLIANT,29 Tampines Central 7  #15-39 ,1,197,Strata,1219000,-,6188,575,11-APR-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,Private,18,52,528612,East Region,Tampines
BLOSSOM RESIDENCES,32 Segar Road  #11-14 ,1,98,Strata,741000,-,7561,702,11-APR-2012,Executive Condominium,99 Yrs From 02/03/2011,Uncompleted,New Sale,HDB,23,67,677722,West Region,Bukit Panjang
TWIN WATERFALLS,108 Punggol Walk  #07-20 ,1,104,Strata,804100,-,7732,718,11-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828764,North East Region,Punggol
BLOSSOM RESIDENCES,32 Segar Road  #16-15 ,1,98,Strata,773530,-,7893,733,11-APR-2012,Executive Condominium,99 Yrs From 02/03/2011,Uncompleted,New Sale,HDB,23,67,677722,West Region,Bukit Panjang
THE TAMPINES TRILLIANT,23 Tampines Central 7  #13-28 ,1,93,Strata,861000,-,9258,860,11-APR-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,Private,18,52,528609,East Region,Tampines
PINEVALE,10 Tampines Street 73  #04-01 ,1,120,Strata,875000,-,7292,677,11-APR-2012,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,Private,18,52,528827,East Region,Tampines
TWIN WATERFALLS,114 Punggol Walk  #17-29 ,1,183,Strata,1198840,-,6551,609,11-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828767,North East Region,Punggol
AUSTVILLE RESIDENCES,11 Sengkang East Avenue  #16-01 ,1,96,Strata,728000,-,7583,705,11-APR-2012,Executive Condominium,99 Yrs From 24/08/2010,Uncompleted,New Sale,HDB,19,54,544804,North East Region,Sengkang
TWIN WATERFALLS,118 Punggol Walk  #07-37 ,1,115,Strata,901850,-,7842,729,11-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,Private,19,82,828769,North East Region,Punggol
TWIN WATERFALLS,112 Punggol Walk  #16-27 ,1,101,Strata,840220,-,8319,773,11-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,Private,19,82,828766,North East Region,Punggol
THE RAINFOREST,337 Choa Chu Kang Avenue 3  #01-15 ,1,112,Strata,852840,-,7615,707,11-APR-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689872,West Region,Choa Chu Kang
TWIN WATERFALLS,102 Punggol Walk  #10-05 ,1,103,Strata,829900,-,8057,749,11-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828791,North East Region,Punggol
TWIN WATERFALLS,112 Punggol Walk  #09-25 ,1,85,Strata,692750,-,8150,757,11-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828766,North East Region,Punggol
TWIN WATERFALLS,122 Punggol Walk  #05-46 ,1,156,Strata,916300,-,5874,546,10-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828771,North East Region,Punggol
AUSTVILLE RESIDENCES,15 Sengkang East Avenue  #18-13 ,1,134,Strata,866000,-,6463,600,10-APR-2012,Executive Condominium,99 Yrs From 24/08/2010,Uncompleted,New Sale,HDB,19,54,544806,North East Region,Sengkang
THE TAMPINES TRILLIANT,17 Tampines Central 7  #05-14 ,1,94,Strata,815000,-,8670,805,10-APR-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528772,East Region,Tampines
THE TAMPINES TRILLIANT,23 Tampines Central 7  #10-25 ,1,93,Strata,855000,-,9194,854,10-APR-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528609,East Region,Tampines
THE RAINFOREST,339 Choa Chu Kang Avenue 3  #16-19 ,1,191,Strata,1312000,-,6869,638,10-APR-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689873,West Region,Choa Chu Kang
TWIN WATERFALLS,102 Punggol Walk  #09-05 ,1,103,Strata,844800,-,8202,762,10-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828791,North East Region,Punggol
THE TAMPINES TRILLIANT,19 Tampines Central 7  #14-20 ,1,93,Strata,851000,-,9151,850,10-APR-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528773,East Region,Tampines
THE FLORIDA,78 Hougang Avenue 7  #07-32 ,1,129,Strata,900000,-,6977,648,10-APR-2012,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,534260,North East Region,Hougang
TWIN WATERFALLS,120 Punggol Walk  #15-44 ,1,115,Strata,929050,-,8079,751,10-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828770,North East Region,Punggol
THE RAINFOREST,341 Choa Chu Kang Avenue 3  #06-21 ,1,89,Strata,753960,-,8471,787,10-APR-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689874,West Region,Choa Chu Kang
THE RAINFOREST,337 Choa Chu Kang Avenue 3  #05-15 ,1,89,Strata,764260,-,8587,798,10-APR-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689872,West Region,Choa Chu Kang
WOODSVALE,1 Woodlands Drive 72  #12-04 ,1,120,Strata,836000,-,6967,647,10-APR-2012,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738089,North Region,Woodlands
TWIN WATERFALLS,122 Punggol Walk  #13-46 ,1,104,Strata,769080,-,7395,687,10-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828771,North East Region,Punggol
THE RAINFOREST,335 Choa Chu Kang Avenue 3  #08-10 ,1,105,Strata,858000,-,8171,759,10-APR-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689871,West Region,Choa Chu Kang
AUSTVILLE RESIDENCES,13 Sengkang East Avenue  #11-11 ,1,73,Strata,590000,-,8082,751,10-APR-2012,Executive Condominium,99 Yrs From 24/08/2010,Uncompleted,New Sale,HDB,19,54,544805,North East Region,Sengkang
THE TAMPINES TRILLIANT,21 Tampines Central 7  #15-21 ,1,183,Strata,1162000,-,6350,590,10-APR-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,Private,18,52,528608,East Region,Tampines
TWIN WATERFALLS,122 Punggol Walk  #08-47 ,1,93,Strata,661300,-,7111,661,10-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828771,North East Region,Punggol
THE RAINFOREST,341 Choa Chu Kang Avenue 3  #01-21 ,1,112,Strata,831210,-,7422,689,10-APR-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689874,West Region,Choa Chu Kang
THE RAINFOREST,337 Choa Chu Kang Avenue 3  #15-15 ,1,177,Strata,1356000,-,7661,712,10-APR-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689872,West Region,Choa Chu Kang
TWIN WATERFALLS,106 Punggol Walk  #14-15 ,1,101,Strata,814000,-,8059,749,10-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828793,North East Region,Punggol
THE RAINFOREST,339 Choa Chu Kang Avenue 3  #13-18 ,1,107,Strata,915000,-,8551,794,10-APR-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,Private,23,68,689873,West Region,Choa Chu Kang
THE TAMPINES TRILLIANT,33 Tampines Central 7  #12-45 ,1,105,Strata,906000,-,8629,802,10-APR-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528614,East Region,Tampines
TWIN WATERFALLS,106 Punggol Walk  #06-13 ,1,107,Strata,757350,-,7078,658,10-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828793,North East Region,Punggol
WINDERMERE,32 Choa Chu Kang Street 64  #03-02 ,1,134,Strata,900000,-,6716,624,10-APR-2012,Executive Condominium,99 Yrs From 03/03/1997,1999,Resale,Private,23,68,689099,West Region,Choa Chu Kang
TWIN WATERFALLS,114 Punggol Walk  #09-29 ,1,115,Strata,884850,-,7694,715,10-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828767,North East Region,Punggol
WOODSVALE,15 Woodlands Drive 72  #01-42 ,1,123,Strata,825000,-,6707,623,10-APR-2012,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738096,North Region,Woodlands
AUSTVILLE RESIDENCES,11 Sengkang East Avenue  #12-01 ,1,96,Strata,713000,-,7427,690,09-APR-2012,Executive Condominium,99 Yrs From 24/08/2010,Uncompleted,New Sale,HDB,19,54,544804,North East Region,Sengkang
TWIN WATERFALLS,110 Punggol Walk  #03-23 ,1,101,Strata,765850,-,7583,704,09-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828765,North East Region,Punggol
AUSTVILLE RESIDENCES,21 Sengkang East Avenue  #03-23 ,1,75,Strata,570000,-,7600,706,09-APR-2012,Executive Condominium,99 Yrs From 24/08/2010,Uncompleted,New Sale,Private,19,54,544809,North East Region,Sengkang
THE TAMPINES TRILLIANT,11 Tampines Central 7  #08-03 ,1,81,Strata,712000,-,8790,817,09-APR-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528769,East Region,Tampines
THE TAMPINES TRILLIANT,25 Tampines Central 7  #11-29 ,1,81,Strata,737000,-,9099,845,09-APR-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528610,East Region,Tampines
THE CANOPY,73 Yishun Avenue 11  #09-05 ,1,96,Strata,696000,-,7250,674,09-APR-2012,Executive Condominium,99 Yrs From 14/06/2010,Uncompleted,New Sale,Private,27,76,768859,North Region,Yishun
TWIN WATERFALLS,114 Punggol Walk  #04-31 ,1,101,Strata,802560,-,7946,738,09-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828767,North East Region,Punggol
THE RAINFOREST,335 Choa Chu Kang Avenue 3  #08-11 ,1,89,Strata,716000,-,8045,747,09-APR-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689871,West Region,Choa Chu Kang
THE RAINFOREST,343 Choa Chu Kang Avenue 3  #13-26 ,1,107,Strata,839000,-,7841,728,09-APR-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689875,West Region,Choa Chu Kang
THE RAINFOREST,341 Choa Chu Kang Avenue 3  #16-23 ,1,107,Strata,848000,-,7925,736,09-APR-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,Private,23,68,689874,West Region,Choa Chu Kang
AUSTVILLE RESIDENCES,15 Sengkang East Avenue  #04-12 ,1,96,Strata,691000,-,7198,669,09-APR-2012,Executive Condominium,99 Yrs From 24/08/2010,Uncompleted,New Sale,HDB,19,54,544806,North East Region,Sengkang
BLOSSOM RESIDENCES,30 Segar Road  #10-02 ,1,70,Strata,564000,-,8057,749,09-APR-2012,Executive Condominium,99 Yrs From 02/03/2011,Uncompleted,New Sale,HDB,23,67,677721,West Region,Bukit Panjang
TWIN WATERFALLS,102 Punggol Walk  #07-05 ,1,103,Strata,836000,-,8117,754,09-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828791,North East Region,Punggol
THE TAMPINES TRILLIANT,19 Tampines Central 7  #15-17 ,1,183,Strata,1181000,-,6454,600,09-APR-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,Private,18,52,528773,East Region,Tampines
TWIN WATERFALLS,120 Punggol Walk  #11-41 ,1,104,Strata,840420,-,8081,751,09-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828770,North East Region,Punggol
THE RAINFOREST,345 Choa Chu Kang Avenue 3  #04-32 ,1,89,Strata,725000,-,8146,757,09-APR-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689876,West Region,Choa Chu Kang
TWIN WATERFALLS,110 Punggol Walk  #04-24 ,1,93,Strata,708640,-,7620,708,09-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828765,North East Region,Punggol
NUOVO,23 Ang Mo Kio Avenue 9  #17-10 ,1,227,Strata,1630000,-,7181,667,09-APR-2012,Executive Condominium,99 Yrs From 02/05/2001,2004,Resale,Private,20,56,569787,North East Region,Ang Mo Kio
THE RAINFOREST,345 Choa Chu Kang Avenue 3  #17-30 ,1,105,Strata,835000,-,7952,739,09-APR-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689876,West Region,Choa Chu Kang
TWIN WATERFALLS,114 Punggol Walk  #12-29 ,1,115,Strata,908160,-,7897,734,09-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828767,North East Region,Punggol
THE QUINTET,36 Choa Chu Kang Street 64  #14-04 ,1,120,Strata,900000,-,7500,697,09-APR-2012,Executive Condominium,99 Yrs From 22/01/2003,2006,Resale,HDB,23,68,689101,West Region,Choa Chu Kang
AUSTVILLE RESIDENCES,19 Sengkang East Avenue  #11-16 ,1,114,Strata,906000,-,7947,738,09-APR-2012,Executive Condominium,99 Yrs From 24/08/2010,Uncompleted,New Sale,HDB,19,54,544808,North East Region,Sengkang
AUSTVILLE RESIDENCES,21 Sengkang East Avenue  #13-26 ,1,73,Strata,579000,-,7932,737,09-APR-2012,Executive Condominium,99 Yrs From 24/08/2010,Uncompleted,New Sale,Private,19,54,544809,North East Region,Sengkang
THE TAMPINES TRILLIANT,31 Tampines Central 7  #14-44 ,1,93,Strata,853000,-,9172,852,09-APR-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528613,East Region,Tampines
TWIN WATERFALLS,102 Punggol Walk  #06-07 ,1,103,Strata,740350,-,7188,668,09-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828791,North East Region,Punggol
TWIN WATERFALLS,116 Punggol Walk  #17-36 ,1,183,Strata,1198840,-,6551,609,05-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828768,North East Region,Punggol
TWIN WATERFALLS,110 Punggol Walk  #03-22 ,1,101,Strata,772640,-,7650,711,05-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828765,North East Region,Punggol
NORTHOAKS,28 Woodlands Crescent  #05-20 ,1,113,Strata,980000,-,8673,806,05-APR-2012,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738085,North Region,Woodlands
AUSTVILLE RESIDENCES,13 Sengkang East Avenue  #13-07 ,1,95,Strata,709000,-,7463,693,05-APR-2012,Executive Condominium,99 Yrs From 24/08/2010,Uncompleted,New Sale,HDB,19,54,544805,North East Region,Sengkang
ARC AT TAMPINES,21 Tampines Avenue 8  #01-35 ,1,135,Strata,899500,-,6663,619,05-APR-2012,Executive Condominium,99 Yrs From 22/02/2011,Uncompleted,New Sale,HDB,18,52,529604,East Region,Tampines
YEW MEI GREEN,50 Choa Chu Kang North 6  #01-10 ,1,161,Strata,1000000,-,6211,577,05-APR-2012,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,Private,23,68,689574,West Region,Choa Chu Kang
TWIN WATERFALLS,108 Punggol Walk  #08-18 ,1,128,Strata,1030080,-,8048,748,05-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828764,North East Region,Punggol
TWIN WATERFALLS,120 Punggol Walk  #17-44 ,1,183,Strata,1203600,-,6577,611,05-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828770,North East Region,Punggol
ARC AT TAMPINES,19 Tampines Avenue 8  #16-30 ,1,89,Strata,780900,-,8774,815,05-APR-2012,Executive Condominium,99 Yrs From 22/02/2011,Uncompleted,New Sale,HDB,18,52,529603,East Region,Tampines
AUSTVILLE RESIDENCES,11 Sengkang East Avenue  #09-02 ,1,96,Strata,703000,-,7323,680,05-APR-2012,Executive Condominium,99 Yrs From 24/08/2010,Uncompleted,New Sale,HDB,19,54,544804,North East Region,Sengkang
TWIN WATERFALLS,108 Punggol Walk  #05-18 ,1,159,Strata,1238880,-,7792,724,05-APR-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828764,North East Region,Punggol
THE TAMPINES TRILLIANT,23 Tampines Central 7  #14-27 ,1,121,Strata,1052000,-,8694,808,05-APR-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528609,East Region,Tampines
