Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
WATERBAY,45A Edgefield Plains  #10-07 ,1,106,Strata,866000,-,8170,759,28-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828711,North East Region,Punggol
HERON BAY,55 Upper Serangoon View  #05-10 ,1,114,Strata,904400,-,7933,737,28-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534018,North East Region,Hougang
WATERCOLOURS,25 Pasir Ris Link  #03-13 ,1,115,Strata,906500,-,7883,732,28-DEC-2012,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518150,East Region,Pasir Ris
HERON BAY,63 Upper Serangoon View  #17-21 ,1,223,Strata,1544000,-,6924,643,28-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,Private,19,53,534014,North East Region,Hougang
WATERBAY,47B Edgefield Plains  #10-23 ,1,139,Strata,1081600,-,7781,723,28-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828715,North East Region,Punggol
1 CANBERRA,7 Canberra Drive  #08-16 ,1,99,Strata,755480,-,7631,709,28-DEC-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768069,North Region,Yishun
HERON BAY,53 Upper Serangoon View  #14-08 ,1,139,Strata,1163900,-,8373,778,28-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534019,North East Region,Hougang
HERON BAY,53 Upper Serangoon View  #02-08 ,1,139,Strata,1098000,-,7899,734,28-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534019,North East Region,Hougang
HERON BAY,57 Upper Serangoon View  #11-14 ,1,95,Strata,778700,-,8197,762,28-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534017,North East Region,Hougang
WATERBAY,47 Edgefield Plains  #15-12 ,1,102,Strata,845600,-,8290,770,28-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828713,North East Region,Punggol
HERON BAY,57 Upper Serangoon View  #13-16 ,1,129,Strata,1049000,-,8132,755,28-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,Private,19,53,534017,North East Region,Hougang
HERON BAY,51 Upper Serangoon View  #01-03 ,1,147,Strata,1060900,-,7217,670,28-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534020,North East Region,Hougang
HERON BAY,63 Upper Serangoon View  #14-24 ,1,129,Strata,1068000,-,8279,769,27-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534014,North East Region,Hougang
HERON BAY,63 Upper Serangoon View  #06-21 ,1,119,Strata,947000,-,7958,739,27-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534014,North East Region,Hougang
WATERBAY,45B Edgefield Plains  #14-09 ,1,117,Strata,980220,-,8378,778,27-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828712,North East Region,Punggol
WATERBAY,45 Edgefield Plains  #17-01 ,1,206,Strata,1221800,-,5931,551,27-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,Private,19,82,828710,North East Region,Punggol
THE TAMPINES TRILLIANT,11 Tampines Central 7  #10-03 ,1,81,Strata,720000,-,8889,826,27-DEC-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,Private,18,52,528769,East Region,Tampines
HERON BAY,51 Upper Serangoon View  #06-04 ,1,119,Strata,934000,-,7849,729,27-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534020,North East Region,Hougang
HERON BAY,63 Upper Serangoon View  #07-21 ,1,119,Strata,951000,-,7992,742,27-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534014,North East Region,Hougang
HERON BAY,51 Upper Serangoon View  #10-04 ,1,119,Strata,950000,-,7983,742,27-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534020,North East Region,Hougang
RIVERPARC RESIDENCE,98 Punggol Drive  #11-17 ,1,77,Strata,585000,-,7597,706,27-DEC-2012,Executive Condominium,99 Yrs From 27/12/2010,Uncompleted,New Sale,HDB,19,82,828798,North East Region,Punggol
WATERBAY,47A Edgefield Plains  #10-19 ,1,106,Strata,871000,-,8217,763,27-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828714,North East Region,Punggol
HERON BAY,55 Upper Serangoon View  #08-12 ,1,119,Strata,943000,-,7924,736,27-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534018,North East Region,Hougang
WATERBAY,45 Edgefield Plains  #12-01 ,1,117,Strata,972060,-,8308,772,27-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828710,North East Region,Punggol
WATERBAY,47 Edgefield Plains  #09-13 ,1,86,Strata,702500,-,8169,759,27-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828713,North East Region,Punggol
THE FLORAVALE,238 Westwood Avenue  #09-44 ,1,114,Strata,950000,-,8333,774,27-DEC-2012,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648363,West Region,Jurong West
HERON BAY,55 Upper Serangoon View  #08-09 ,1,114,Strata,882000,-,7737,719,27-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534018,North East Region,Hougang
WATERBAY,45 Edgefield Plains  #07-01 ,1,117,Strata,946560,-,8090,752,27-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828710,North East Region,Punggol
HERON BAY,53 Upper Serangoon View  #12-06 ,1,72,Strata,594000,-,8250,766,27-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534019,North East Region,Hougang
HERON BAY,51 Upper Serangoon View  #02-03 ,1,114,Strata,849000,-,7447,692,27-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534020,North East Region,Hougang
WATERBAY,45 Edgefield Plains  #10-02 ,1,131,Strata,1034586,-,7898,734,27-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828710,North East Region,Punggol
THE TAMPINES TRILLIANT,29 Tampines Central 7  #08-37 ,1,93,Strata,823000,-,8849,822,27-DEC-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528612,East Region,Tampines
HERON BAY,51 Upper Serangoon View  #03-04 ,1,119,Strata,905000,-,7605,707,27-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534020,North East Region,Hougang
WATERBAY,45B Edgefield Plains  #03-09 ,1,117,Strata,933300,-,7977,741,27-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828712,North East Region,Punggol
HERON BAY,51 Upper Serangoon View  #12-01 ,1,129,Strata,1086700,-,8424,783,27-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534020,North East Region,Hougang
HERON BAY,61 Upper Serangoon View  #02-17 ,1,129,Strata,996000,-,7721,717,27-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534015,North East Region,Hougang
HERON BAY,63 Upper Serangoon View  #02-23 ,1,96,Strata,757100,-,7886,733,27-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534014,North East Region,Hougang
HERON BAY,51 Upper Serangoon View  #01-01 ,1,169,Strata,1239100,-,7332,681,27-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,2015,New Sale,HDB,19,53,534020,North East Region,Hougang
HERON BAY,63 Upper Serangoon View  #02-24 ,1,129,Strata,1003000,-,7775,722,27-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,Private,19,53,534014,North East Region,Hougang
WATERBAY,47 Edgefield Plains  #03-12 ,1,102,Strata,814500,-,7985,742,27-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828713,North East Region,Punggol
WATERBAY,47B Edgefield Plains  #10-21 ,1,106,Strata,860200,-,8115,754,27-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828715,North East Region,Punggol
WATERBAY,45B Edgefield Plains  #01-09 ,1,144,Strata,1034700,-,7185,668,27-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828712,North East Region,Punggol
HERON BAY,53 Upper Serangoon View  #14-07 ,1,95,Strata,740000,-,7789,724,27-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534019,North East Region,Hougang
THE TAMPINES TRILLIANT,25 Tampines Central 7  #14-32 ,1,81,Strata,749000,-,9247,859,26-DEC-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528610,East Region,Tampines
HERON BAY,51 Upper Serangoon View  #05-01 ,1,129,Strata,1028000,-,7969,740,26-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534020,North East Region,Hougang
WATERBAY,47A Edgefield Plains  #12-18 ,1,102,Strata,848600,-,8320,773,26-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828714,North East Region,Punggol
HERON BAY,61 Upper Serangoon View  #06-20 ,1,119,Strata,915000,-,7689,714,26-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,Private,19,53,534015,North East Region,Hougang
WATERBAY,47B Edgefield Plains  #06-22 ,1,102,Strata,821100,-,8050,748,26-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828715,North East Region,Punggol
HERON BAY,63 Upper Serangoon View  #06-22 ,1,95,Strata,750000,-,7895,733,26-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534014,North East Region,Hougang
HERON BAY,63 Upper Serangoon View  #13-23 ,1,96,Strata,779000,-,8115,754,26-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534014,North East Region,Hougang
HERON BAY,63 Upper Serangoon View  #12-22 ,1,95,Strata,797300,-,8393,780,26-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534014,North East Region,Hougang
WATERBAY,45B Edgefield Plains  #13-08 ,1,125,Strata,1028800,-,8230,765,26-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828712,North East Region,Punggol
THE TAMPINES TRILLIANT,19 Tampines Central 7  #14-17 ,1,93,Strata,851000,-,9151,850,26-DEC-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528773,East Region,Tampines
HERON BAY,51 Upper Serangoon View  #15-04 ,1,119,Strata,999100,-,8396,780,26-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534020,North East Region,Hougang
TWIN WATERFALLS,114 Punggol Walk  #01-31 ,1,124,Strata,972400,-,7842,729,26-DEC-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,Private,19,82,828767,North East Region,Punggol
HERON BAY,51 Upper Serangoon View  #14-03 ,1,114,Strata,897000,-,7868,731,26-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534020,North East Region,Hougang
WATERBAY,45 Edgefield Plains  #04-01 ,1,117,Strata,918000,-,7846,729,26-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,Private,19,82,828710,North East Region,Punggol
HERON BAY,61 Upper Serangoon View  #13-18 ,1,96,Strata,832300,-,8670,805,26-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534015,North East Region,Hougang
WATERCOLOURS,25 Pasir Ris Link  #05-13 ,1,115,Strata,914500,-,7952,739,26-DEC-2012,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518150,East Region,Pasir Ris
THE TAMPINES TRILLIANT,17 Tampines Central 7  #11-15 ,1,81,Strata,739000,-,9123,848,26-DEC-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528772,East Region,Tampines
WATERBAY,45 Edgefield Plains  #16-02 ,1,131,Strata,1042683,-,7959,739,26-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828710,North East Region,Punggol
WATERBAY,45 Edgefield Plains  #13-01 ,1,117,Strata,957000,-,8179,760,26-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828710,North East Region,Punggol
WATERCOLOURS,29 Pasir Ris Link  #03-23 ,1,69,Strata,534400,-,7745,720,26-DEC-2012,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518152,East Region,Pasir Ris
WATERBAY,45A Edgefield Plains  #14-06 ,1,106,Strata,883800,-,8338,775,26-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828711,North East Region,Punggol
WATERBAY,45A Edgefield Plains  #09-07 ,1,106,Strata,861000,-,8123,755,26-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828711,North East Region,Punggol
WATERBAY,45B Edgefield Plains  #15-09 ,1,117,Strata,965000,-,8248,766,26-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828712,North East Region,Punggol
HERON BAY,51 Upper Serangoon View  #15-02 ,1,96,Strata,788000,-,8208,763,26-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534020,North East Region,Hougang
HERON BAY,51 Upper Serangoon View  #03-02 ,1,96,Strata,731300,-,7618,708,21-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534020,North East Region,Hougang
HERON BAY,53 Upper Serangoon View  #08-05 ,1,140,Strata,1114000,-,7957,739,21-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,Private,19,53,534019,North East Region,Hougang
WATERBAY,47A Edgefield Plains  #02-19 ,1,106,Strata,850884,-,8027,746,21-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828714,North East Region,Punggol
WATERCOLOURS,23 Pasir Ris Link  #01-07 ,1,112,Strata,730300,-,6521,606,21-DEC-2012,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518169,East Region,Pasir Ris
WATERBAY,45A Edgefield Plains  #15-07 ,1,106,Strata,887800,-,8375,778,21-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,Private,19,82,828711,North East Region,Punggol
THE TAMPINES TRILLIANT,11 Tampines Central 7  #09-03 ,1,81,Strata,716000,-,8840,821,21-DEC-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528769,East Region,Tampines
WATERBAY,45B Edgefield Plains  #02-10 ,1,100,Strata,754596,-,7546,701,21-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828712,North East Region,Punggol
HERON BAY,53 Upper Serangoon View  #03-06 ,1,72,Strata,553000,-,7681,714,21-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534019,North East Region,Hougang
HERON BAY,63 Upper Serangoon View  #03-24 ,1,129,Strata,995000,-,7713,717,21-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534014,North East Region,Hougang
HERON BAY,61 Upper Serangoon View  #07-19 ,1,114,Strata,911000,-,7991,742,21-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534015,North East Region,Hougang
1 CANBERRA,9 Canberra Drive  #07-18 ,1,96,Strata,783050,-,8157,758,21-DEC-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768070,North Region,Yishun
WATERBAY,47A Edgefield Plains  #09-19 ,1,106,Strata,883320,-,8333,774,21-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828714,North East Region,Punggol
HERON BAY,57 Upper Serangoon View  #15-13 ,1,119,Strata,960000,-,8067,749,21-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534017,North East Region,Hougang
WATERBAY,47B Edgefield Plains  #05-23 ,1,139,Strata,1056600,-,7601,706,21-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,Private,19,82,828715,North East Region,Punggol
ARC AT TAMPINES,17 Tampines Avenue 8  #16-27 ,1,142,Strata,964200,-,6790,631,21-DEC-2012,Executive Condominium,99 Yrs From 22/02/2011,Uncompleted,New Sale,HDB,18,52,529602,East Region,Tampines
WATERBAY,47A Edgefield Plains  #15-18 ,1,102,Strata,857600,-,8408,781,21-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828714,North East Region,Punggol
WATERBAY,45A Edgefield Plains  #08-06 ,1,106,Strata,873120,-,8237,765,21-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,Private,19,82,828711,North East Region,Punggol
HERON BAY,57 Upper Serangoon View  #05-13 ,1,119,Strata,920000,-,7731,718,21-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534017,North East Region,Hougang
HERON BAY,57 Upper Serangoon View  #02-16 ,1,129,Strata,1017000,-,7884,732,21-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534017,North East Region,Hougang
WATERBAY,47 Edgefield Plains  #13-13 ,1,86,Strata,714600,-,8309,772,21-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,Private,19,82,828713,North East Region,Punggol
WATERBAY,45A Edgefield Plains  #10-06 ,1,106,Strata,883320,-,8333,774,21-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828711,North East Region,Punggol
WATERBAY,47B Edgefield Plains  #13-23 ,1,139,Strata,1091000,-,7849,729,21-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828715,North East Region,Punggol
WATERBAY,45 Edgefield Plains  #07-02 ,1,131,Strata,1019286,-,7781,723,21-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828710,North East Region,Punggol
HERON BAY,51 Upper Serangoon View  #07-02 ,1,96,Strata,733000,-,7635,709,21-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534020,North East Region,Hougang
1 CANBERRA,25 Canberra Drive  #13-52 ,1,225,Strata,1408600,-,6260,582,21-DEC-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768078,North Region,Yishun
WATERBAY,45 Edgefield Plains  #15-01 ,1,117,Strata,965000,-,8248,766,21-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828710,North East Region,Punggol
THE TAMPINES TRILLIANT,21 Tampines Central 7  #13-22 ,1,105,Strata,903000,-,8600,799,21-DEC-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528608,East Region,Tampines
HERON BAY,51 Upper Serangoon View  #12-04 ,1,119,Strata,958000,-,8050,748,20-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534020,North East Region,Hougang
WHITEWATER,21 Pasir Ris Street 72  #06-01 ,1,106,Strata,978000,-,9226,857,20-DEC-2012,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518764,East Region,Pasir Ris
1 CANBERRA,23 Canberra Drive  #12-48 ,1,100,Strata,791100,-,7911,735,20-DEC-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768077,North Region,Yishun
HERON BAY,51 Upper Serangoon View  #03-03 ,1,114,Strata,868300,-,7617,708,20-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534020,North East Region,Hougang
WATERCOLOURS,31 Pasir Ris Link  #01-26 ,1,138,Strata,901300,-,6531,607,20-DEC-2012,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518153,East Region,Pasir Ris
THE FLORAVALE,244 Westwood Avenue  #02-56 ,1,127,Strata,980000,-,7717,717,20-DEC-2012,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648366,West Region,Jurong West
WATERBAY,47 Edgefield Plains  #07-14 ,1,70,Strata,588132,-,8402,781,20-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828713,North East Region,Punggol
THE FLORIDA,78 Hougang Avenue 7  #03-30 ,1,121,Strata,928000,-,7669,713,20-DEC-2012,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,534260,North East Region,Hougang
YEW MEI GREEN,50 Choa Chu Kang North 6  #01-11 ,1,143,Strata,995000,-,6958,646,20-DEC-2012,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,Private,23,68,689574,West Region,Choa Chu Kang
HERON BAY,55 Upper Serangoon View  #03-10 ,1,114,Strata,870000,-,7632,709,20-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534018,North East Region,Hougang
ARC AT TAMPINES,15 Tampines Avenue 8  #02-23 ,1,98,Strata,752300,-,7677,713,20-DEC-2012,Executive Condominium,99 Yrs From 22/02/2011,Uncompleted,New Sale,HDB,18,52,529601,East Region,Tampines
THE RIVERVALE,7 Rivervale Link  #09-47 ,1,122,Strata,1068000,-,8754,813,20-DEC-2012,Executive Condominium,99 Yrs From 18/12/1997,2000,Resale,HDB,19,54,545125,North East Region,Sengkang
HERON BAY,61 Upper Serangoon View  #01-19 ,1,147,Strata,1045000,-,7109,660,20-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534015,North East Region,Hougang
HERON BAY,51 Upper Serangoon View  #14-02 ,1,96,Strata,761000,-,7927,736,20-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534020,North East Region,Hougang
THE TAMPINES TRILLIANT,25 Tampines Central 7  #07-30 ,1,81,Strata,719000,-,8877,825,20-DEC-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,Private,18,52,528610,East Region,Tampines
HERON BAY,63 Upper Serangoon View  #12-21 ,1,119,Strata,971000,-,8160,758,20-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,Private,19,53,534014,North East Region,Hougang
HERON BAY,51 Upper Serangoon View  #02-02 ,1,96,Strata,706000,-,7354,683,20-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,Private,19,53,534020,North East Region,Hougang
HERON BAY,57 Upper Serangoon View  #05-14 ,1,95,Strata,731000,-,7695,715,20-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534017,North East Region,Hougang
HERON BAY,63 Upper Serangoon View  #11-22 ,1,95,Strata,793100,-,8348,776,20-DEC-2012,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534014,North East Region,Hougang
WATERCOLOURS,31 Pasir Ris Link  #07-28 ,1,89,Strata,692800,-,7784,723,20-DEC-2012,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518153,East Region,Pasir Ris
WATERBAY,47A Edgefield Plains  #12-19 ,1,106,Strata,875800,-,8262,768,20-DEC-2012,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828714,North East Region,Punggol
