Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
WATERBAY,45B Edgefield Plains  #05-11 ,1,106,Strata,813900,-,7678,713,29-MAY-2013,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828712,North East Region,Punggol
TWIN FOUNTAINS,11A Woodlands Avenue 6  #04-06 ,1,112,Strata,883520,-,7889,733,29-MAY-2013,Executive Condominium,99 Yrs From 19/12/2012,Uncompleted,New Sale,HDB,25,73,738993,North Region,Woodlands
CITYLIFE@TAMPINES,51 Tampines Central 7  #06-04 ,1,139,Strata,1189100,-,8555,795,29-MAY-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,Private,18,52,528615,East Region,Tampines
CITYLIFE@TAMPINES,57 Tampines Central 7  #13-14 ,1,128,Strata,1206600,-,9427,876,29-MAY-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528593,East Region,Tampines
CITYLIFE@TAMPINES,57 Tampines Central 7  #04-13 ,1,128,Strata,1077800,-,8420,782,29-MAY-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528593,East Region,Tampines
CITYLIFE@TAMPINES,55 Tampines Central 7  #11-08 ,1,103,Strata,932400,-,9052,841,29-MAY-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528617,East Region,Tampines
WATERCOLOURS,31 Pasir Ris Link  #02-25 ,1,92,Strata,677200,-,7361,684,29-MAY-2013,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,Private,18,51,518153,East Region,Pasir Ris
WATERCOLOURS,31 Pasir Ris Link  #02-28 ,1,92,Strata,677200,-,7361,684,28-MAY-2013,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518153,East Region,Pasir Ris
WATERBAY,45B Edgefield Plains  #06-11 ,1,106,Strata,817900,-,7716,717,28-MAY-2013,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,Private,19,82,828712,North East Region,Punggol
THE QUINTET,36 Choa Chu Kang Street 64  #08-01 ,1,120,Strata,1150000,-,9583,890,28-MAY-2013,Executive Condominium,99 Yrs From 22/01/2003,2006,Resale,Private,23,68,689101,West Region,Choa Chu Kang
THE TOPIARY,23 Fernvale Lane  #17-29 ,1,84,Strata,674820,-,8034,746,28-MAY-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797501,North East Region,Sengkang
1 CANBERRA,9 Canberra Drive  #03-19 ,1,94,Strata,680200,-,7236,672,28-MAY-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768070,North Region,Yishun
WATERBAY,45B Edgefield Plains  #09-11 ,1,106,Strata,836800,-,7894,733,28-MAY-2013,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828712,North East Region,Punggol
THE TOPIARY,25 Fernvale Lane  #18-34 ,1,120,Strata,944136,-,7868,731,28-MAY-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797502,North East Region,Sengkang
CITYLIFE@TAMPINES,51 Tampines Central 7  #11-01 ,1,111,Strata,991000,-,8928,829,28-MAY-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528615,East Region,Tampines
THE TOPIARY,11 Fernvale Lane  #04-01 ,1,85,Strata,648324,-,7627,709,28-MAY-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797495,North East Region,Sengkang
THE FLORAVALE,246 Westwood Avenue  #01-58 ,1,159,Strata,1080000,-,6792,631,28-MAY-2013,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West
ARC AT TAMPINES,3 Tampines Avenue 8  #03-04 ,1,75,Strata,602100,-,8028,746,28-MAY-2013,Executive Condominium,99 Yrs From 22/02/2011,Uncompleted,New Sale,HDB,18,52,529595,East Region,Tampines
THE FLORAVALE,246 Westwood Avenue  #09-60 ,1,123,Strata,1042888,-,8479,788,27-MAY-2013,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648367,West Region,Jurong West
CITYLIFE@TAMPINES,55 Tampines Central 7  #07-09 ,1,105,Strata,893300,-,8508,790,27-MAY-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528617,East Region,Tampines
THE TOPIARY,13 Fernvale Lane  #16-09 ,1,85,Strata,660192,-,7767,722,27-MAY-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,Private,28,79,797496,North East Region,Sengkang
THE TOPIARY,11 Fernvale Lane  #02-01 ,1,85,Strata,661200,-,7779,723,27-MAY-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797495,North East Region,Sengkang
CITYLIFE@TAMPINES,55 Tampines Central 7  #04-09 ,1,110,Strata,871000,-,7918,736,27-MAY-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,Private,18,52,528617,East Region,Tampines
THE TOPIARY,25 Fernvale Lane  #11-34 ,1,120,Strata,901728,-,7514,698,27-MAY-2013,Executive Condominium,99 Yrs From 03/07/2012,2016,New Sale,Private,28,79,797502,North East Region,Sengkang
LA CASA,60 Woodlands Drive 16  #01-24 ,1,120,Strata,1100000,-,9167,852,27-MAY-2013,Executive Condominium,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737896,North Region,Woodlands
1 CANBERRA,7 Canberra Drive  #11-13 ,1,97,Strata,787550,-,8119,754,27-MAY-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768069,North Region,Yishun
CITYLIFE@TAMPINES,63 Tampines Central 7  #11-24 ,1,108,Strata,987200,-,9141,849,27-MAY-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,Private,18,52,528596,East Region,Tampines
THE TOPIARY,17 Fernvale Lane  #04-19 ,1,120,Strata,918189,-,7652,711,27-MAY-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,Private,28,79,797498,North East Region,Sengkang
THE RIVERVALE,3 Rivervale Link  #14-21 ,1,120,Strata,1045880,-,8716,810,27-MAY-2013,Executive Condominium,99 Yrs From 18/12/1997,2000,Resale,HDB,19,54,545119,North East Region,Sengkang
THE TOPIARY,23 Fernvale Lane  #05-29 ,1,84,Strata,626796,-,7462,693,27-MAY-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797501,North East Region,Sengkang
THE TOPIARY,13 Fernvale Lane  #16-11 ,1,101,Strata,789636,-,7818,726,27-MAY-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797496,North East Region,Sengkang
CITYLIFE@TAMPINES,53 Tampines Central 7  #11-07 ,1,141,Strata,1299900,-,9219,856,27-MAY-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528616,East Region,Tampines
THE TOPIARY,15 Fernvale Lane  #04-16 ,1,127,Strata,952599,-,7501,697,27-MAY-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,Private,28,79,797497,North East Region,Sengkang
LA CASA,60 Woodlands Drive 16  #07-23 ,1,105,Strata,910000,-,8667,805,27-MAY-2013,Executive Condominium,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737896,North Region,Woodlands
1 CANBERRA,5 Canberra Drive  #03-11 ,1,99,Strata,734712,-,7421,689,26-MAY-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768103,North Region,Yishun
WATERCOLOURS,31 Pasir Ris Link  #10-25 ,1,89,Strata,738600,-,8299,771,23-MAY-2013,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518153,East Region,Pasir Ris
THE TAMPINES TRILLIANT,17 Tampines Central 7  #05-16 ,1,105,Strata,853000,-,8124,755,23-MAY-2013,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528772,East Region,Tampines
THE TOPIARY,13 Fernvale Lane  #11-09 ,1,85,Strata,661105,-,7778,723,23-MAY-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797496,North East Region,Sengkang
1 CANBERRA,7 Canberra Drive  #09-13 ,1,97,Strata,785700,-,8100,753,23-MAY-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768069,North Region,Yishun
1 CANBERRA,19 Canberra Drive  #13-40 ,1,98,Strata,811900,-,8285,770,23-MAY-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768075,North Region,Yishun
THE TOPIARY,17 Fernvale Lane  #13-17 ,1,84,Strata,676115,-,8049,748,23-MAY-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797498,North East Region,Sengkang
WATERCOLOURS,35 Pasir Ris Link  #07-35 ,1,89,Strata,695100,-,7810,726,23-MAY-2013,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518155,East Region,Pasir Ris
HERON BAY,57 Upper Serangoon View  #02-15 ,1,118,Strata,875000,-,7415,689,23-MAY-2013,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534017,North East Region,Hougang
WATERCOLOURS,29 Pasir Ris Link  #06-21 ,1,85,Strata,663800,-,7809,726,23-MAY-2013,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518152,East Region,Pasir Ris
1 CANBERRA,15 Canberra Drive  #03-32 ,1,97,Strata,776900,-,8009,744,23-MAY-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768073,North Region,Yishun
1 CANBERRA,3 Canberra Drive  #13-05 ,1,210,Strata,1414550,-,6736,626,23-MAY-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768102,North Region,Yishun
1 CANBERRA,7 Canberra Drive  #12-14 ,1,97,Strata,809900,-,8349,776,23-MAY-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768069,North Region,Yishun
CITYLIFE@TAMPINES,51 Tampines Central 7  #06-02 ,1,102,Strata,902400,-,8847,822,23-MAY-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528615,East Region,Tampines
THE TOPIARY,13 Fernvale Lane  #08-11 ,1,101,Strata,757620,-,7501,697,23-MAY-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,Private,28,79,797496,North East Region,Sengkang
THE TOPIARY,25 Fernvale Lane  #15-35 ,1,120,Strata,942834,-,7857,730,23-MAY-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797502,North East Region,Sengkang
CITYLIFE@TAMPINES,51 Tampines Central 7  #01-03 ,1,156,Strata,1319000,-,8455,786,23-MAY-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,Private,18,52,528615,East Region,Tampines
WHITEWATER,29 Pasir Ris Street 72  #15-19 ,1,111,Strata,980000,-,8829,820,23-MAY-2013,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518768,East Region,Pasir Ris
LA CASA,54 Woodlands Drive 16  #04-12 ,1,110,Strata,922000,-,8382,779,23-MAY-2013,Executive Condominium,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737899,North Region,Woodlands
THE TOPIARY,25 Fernvale Lane  #14-35 ,1,120,Strata,936789,-,7807,725,23-MAY-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797502,North East Region,Sengkang
THE TOPIARY,15 Fernvale Lane  #13-15 ,1,129,Strata,1048230,-,8126,755,23-MAY-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797497,North East Region,Sengkang
THE TOPIARY,13 Fernvale Lane  #05-09 ,1,85,Strata,616216,-,7250,674,23-MAY-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,Private,28,79,797496,North East Region,Sengkang
THE TOPIARY,19 Fernvale Lane  #06-23 ,1,97,Strata,755044,-,7784,723,23-MAY-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797499,North East Region,Sengkang
1 CANBERRA,17 Canberra Drive  #01-33 ,1,147,Strata,953000,-,6483,602,23-MAY-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768074,North Region,Yishun
THE TOPIARY,13 Fernvale Lane  #10-09 ,1,85,Strata,636180,-,7484,695,22-MAY-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,Private,28,79,797496,North East Region,Sengkang
WATERCOLOURS,21 Pasir Ris Link  #02-04 ,1,80,Strata,578100,-,7226,671,22-MAY-2013,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518168,East Region,Pasir Ris
THE TOPIARY,17 Fernvale Lane  #20-19 ,1,120,Strata,1024328,-,8536,793,22-MAY-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,Private,28,79,797498,North East Region,Sengkang
LA CASA,60 Woodlands Drive 16  #04-23 ,1,105,Strata,858000,-,8171,759,22-MAY-2013,Executive Condominium,99 Yrs From 13/09/2004,2008,Resale,Private,25,73,737896,North Region,Woodlands
THE TOPIARY,23 Fernvale Lane  #04-31 ,1,120,Strata,901356,-,7511,698,22-MAY-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797501,North East Region,Sengkang
THE TOPIARY,11 Fernvale Lane  #14-05 ,1,85,Strata,652188,-,7673,713,22-MAY-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797495,North East Region,Sengkang
HERON BAY,61 Upper Serangoon View  #12-19 ,1,114,Strata,931000,-,8167,759,22-MAY-2013,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534015,North East Region,Hougang
THE TOPIARY,23 Fernvale Lane  #03-31 ,1,120,Strata,895311,-,7461,693,22-MAY-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797501,North East Region,Sengkang
THE TOPIARY,13 Fernvale Lane  #13-08 ,1,117,Strata,940608,-,8039,747,22-MAY-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797496,North East Region,Sengkang
1 CANBERRA,5 Canberra Drive  #06-12 ,1,88,Strata,676600,-,7689,714,22-MAY-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768103,North Region,Yishun
