Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
SIGNATURE AT YISHUN,27 Yishun Street 51  #04-15 ,1,102,Strata,822500,-,8064,749,13-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,2017,New Sale,HDB,27,76,768088,North Region,Yishun
WESTMERE,77 Jurong East Street 13  #02-01 ,1,116,Strata,1030000,-,8879,825,13-NOV-2017,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609653,West Region,Jurong East
THE EDEN AT TAMPINES,35 Tampines Street 34  #04-38 ,1,112,Strata,930000,-,8304,771,13-NOV-2017,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529239,East Region,Tampines
THE CRITERION,7 Yishun Street 51  #13-15 ,1,85,Strata,737600,-,8678,806,12-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767969,North Region,Yishun
PARC LIFE,21 Sembawang Crescent  #02-01 ,1,98,Strata,813780,-,8304,771,12-NOV-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,HDB,27,75,757053,North Region,Sembawang
PARC LIFE,37 Sembawang Crescent  #03-34 ,1,93,Strata,753390,-,8101,753,12-NOV-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,N.A,27,75,756986,North Region,Sembawang
NORTHWAVE,103 Woodlands View  #07-07 ,1,104,Strata,859300,-,8263,768,12-NOV-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737709,North Region,Woodlands
NORTHWAVE,101 Woodlands View  #04-02 ,1,104,Strata,880700,-,8468,787,12-NOV-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737708,North Region,Woodlands
NORTHWAVE,101 Woodlands View  #10-03 ,1,92,Strata,764300,-,8308,772,12-NOV-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737708,North Region,Woodlands
SIGNATURE AT YISHUN,25 Yishun Street 51  #04-10 ,1,110,Strata,943500,-,8577,797,11-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,2017,New Sale,HDB,27,76,768087,North Region,Yishun
SIGNATURE AT YISHUN,23 Yishun Street 51  #04-06 ,1,88,Strata,717000,-,8148,757,11-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,2017,New Sale,HDB,27,76,768086,North Region,Yishun
SIGNATURE AT YISHUN,35 Yishun Street 51  #03-31 ,1,102,Strata,839000,-,8225,764,11-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,2017,New Sale,HDB,27,76,767992,North Region,Yishun
NORTHWAVE,101 Woodlands View  #11-03 ,1,92,Strata,769200,-,8361,777,11-NOV-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737708,North Region,Woodlands
NORTHWAVE,109 Woodlands View  #09-20 ,1,104,Strata,869000,-,8356,776,11-NOV-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,N.A,25,73,737712,North Region,Woodlands
INZ RESIDENCE,62 Choa Chu Kang Avenue 5  #06-06 ,1,94,Strata,838000,-,8915,828,11-NOV-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688192,West Region,Choa Chu Kang
SIGNATURE AT YISHUN,25 Yishun Street 51  #03-10 ,1,110,Strata,939500,-,8541,793,11-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,2017,New Sale,HDB,27,76,768087,North Region,Yishun
THE CRITERION,5 Yishun Street 51  #11-11 ,1,85,Strata,743200,-,8744,812,10-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,N.A,27,76,767998,North Region,Yishun
NORTHWAVE,101 Woodlands View  #13-03 ,1,92,Strata,779800,-,8476,787,10-NOV-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737708,North Region,Woodlands
PINEVALE,4 Tampines Street 73  #03-03 ,1,120,Strata,825000,-,6875,639,10-NOV-2017,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528824,East Region,Tampines
SIGNATURE AT YISHUN,35 Yishun Street 51  #04-31 ,1,102,Strata,842000,-,8255,767,10-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,2017,New Sale,Private,27,76,767992,North Region,Yishun
SIGNATURE AT YISHUN,23 Yishun Street 51  #09-08 ,1,110,Strata,995000,-,9045,840,10-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,2017,New Sale,Private,27,76,768086,North Region,Yishun
SIGNATURE AT YISHUN,27 Yishun Street 51  #05-16 ,1,110,Strata,970000,-,8818,819,10-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,2017,New Sale,HDB,27,76,768088,North Region,Yishun
NORTHWAVE,111 Woodlands View  #16-21 ,1,102,Strata,888400,-,8710,809,10-NOV-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737703,North Region,Woodlands
SUMMERDALE,10 Boon Lay Drive  #06-29 ,1,130,Strata,920500,-,7081,658,10-NOV-2017,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649929,West Region,Jurong West
PARC LIFE,25 Sembawang Crescent  #11-11 ,1,99,Strata,893970,-,9030,839,10-NOV-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,HDB,27,75,757055,North Region,Sembawang
INZ RESIDENCE,74 Choa Chu Kang Avenue 5  #06-28 ,1,103,Strata,890000,-,8641,803,10-NOV-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688198,West Region,Choa Chu Kang
NORTHWAVE,103 Woodlands View  #13-08 ,1,103,Strata,846300,-,8217,763,10-NOV-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,Private,25,73,737709,North Region,Woodlands
INZ RESIDENCE,72 Choa Chu Kang Avenue 5  #03-21 ,1,92,Strata,804000,-,8739,812,10-NOV-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688197,West Region,Choa Chu Kang
THE CRITERION,1 Yishun Street 51  #10-02 ,1,100,Strata,844000,-,8440,784,10-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,N.A,27,76,767996,North Region,Yishun
THE QUINTET,42 Choa Chu Kang Street 64  #19-14 ,1,297,Strata,1690888,-,5693,529,09-NOV-2017,Executive Condominium,99 Yrs From 22/01/2003,2006,Resale,HDB,23,68,689104,West Region,Choa Chu Kang
EASTVALE,33 Pasir Ris Drive 3  #04-07 ,1,113,Strata,852800,-,7547,701,09-NOV-2017,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519492,East Region,Pasir Ris
SIGNATURE AT YISHUN,33 Yishun Street 51  #03-25 ,1,102,Strata,862500,-,8456,786,09-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,2017,New Sale,HDB,27,76,767991,North Region,Yishun
THE VISIONAIRE,188 Canberra Drive  #01-40 ,1,91,Strata,823000,-,9044,840,09-NOV-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,N.A,27,76,767956,North Region,Sembawang
THE DEW,30 Bukit Batok Street 21  #04-02 ,1,112,Strata,958000,-,8554,795,08-NOV-2017,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659636,West Region,Bukit Batok
SUMMERDALE,8 Boon Lay Drive  #08-20 ,1,130,Strata,900000,-,6923,643,08-NOV-2017,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,22,64,649928,West Region,Jurong West
PARC LIFE,37 Sembawang Crescent  #03-35 ,1,93,Strata,753390,-,8101,753,08-NOV-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,HDB,27,75,756986,North Region,Sembawang
PARC LIFE,25 Sembawang Crescent  #02-10 ,1,70,Strata,608850,-,8698,808,08-NOV-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,Private,27,75,757055,North Region,Sembawang
YEW MEI GREEN,50 Choa Chu Kang North 6  #18-04 ,1,124,Strata,905000,-,7298,678,07-NOV-2017,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689574,West Region,Choa Chu Kang
THE RIVERVALE,7 Rivervale Link  #11-37 ,1,120,Strata,880000,-,7333,681,07-NOV-2017,Executive Condominium,99 Yrs From 18/12/1997,2000,Resale,HDB,19,54,545125,North East Region,Sengkang
PARC LIFE,21 Sembawang Crescent  #14-01 ,1,98,Strata,868230,-,8859,823,07-NOV-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,N.A,27,75,757053,North Region,Sembawang
THE BROWNSTONE,150 Canberra Drive  #02-04 ,1,82,Strata,735200,-,8966,833,07-NOV-2017,Executive Condominium,99 Yrs From 28/04/2014,2017,New Sale,HDB,27,76,768079,North Region,Sembawang
INZ RESIDENCE,72 Choa Chu Kang Avenue 5  #06-24 ,1,92,Strata,802000,-,8717,810,07-NOV-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,N.A,23,68,688197,West Region,Choa Chu Kang
NORTHWAVE,103 Woodlands View  #03-08 ,1,103,Strata,781450,-,7587,705,07-NOV-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737709,North Region,Woodlands
NORTHOAKS,22 Woodlands Crescent  #12-34 ,1,115,Strata,775000,-,6739,626,07-NOV-2017,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738082,North Region,Woodlands
THE CRITERION,15 Yishun Street 51  #03-31 ,1,104,Strata,848800,-,8162,758,07-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,N.A,27,76,767973,North Region,Yishun
SOL ACRES,12 Choa Chu Kang Grove  #22-30 ,1,81,Strata,718000,-,8864,824,06-NOV-2017,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,N.A,23,68,688208,West Region,Choa Chu Kang
NORTHWAVE,103 Woodlands View  #10-08 ,1,103,Strata,841900,-,8174,759,06-NOV-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737709,North Region,Woodlands
THE FLORIDA,70 Hougang Avenue 7  #16-01 ,1,189,Strata,1280888,-,6777,630,06-NOV-2017,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538804,North East Region,Hougang
NORTHWAVE,107 Woodlands View  #13-14 ,1,91,Strata,781800,-,8591,798,06-NOV-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,N.A,25,73,737711,North Region,Woodlands
THE CRITERION,1 Yishun Street 51  #13-02 ,1,100,Strata,820800,-,8208,763,06-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767996,North Region,Yishun
THE CRITERION,9 Yishun Street 51  #01-18 ,1,102,Strata,821600,-,8055,748,06-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767970,North Region,Yishun
THE CRITERION,3 Yishun Street 51  #04-06 ,1,100,Strata,823200,-,8232,765,05-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767997,North Region,Yishun
PARC LIFE,21 Sembawang Crescent  #13-01 ,1,98,Strata,864270,-,8819,819,05-NOV-2017,Executive Condominium,99 Yrs From 13/10/2014,2018,New Sale,HDB,27,75,757053,North Region,Sembawang
THE CRITERION,19 Yishun Street 51  #06-37 ,1,102,Strata,832000,-,8157,758,05-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,N.A,27,76,767975,North Region,Yishun
THE CRITERION,15 Yishun Street 51  #02-29 ,1,104,Strata,844800,-,8123,755,05-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,2018,New Sale,Private,27,76,767973,North Region,Yishun
THE CRITERION,5 Yishun Street 51  #11-10 ,1,85,Strata,735900,-,8658,804,05-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767998,North Region,Yishun
PARC LIFE,25 Sembawang Crescent  #07-11 ,1,99,Strata,877140,-,8860,823,05-NOV-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,N.A,27,75,757055,North Region,Sembawang
THE CRITERION,1 Yishun Street 51  #11-02 ,1,100,Strata,813600,-,8136,756,05-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767996,North Region,Yishun
THE CRITERION,9 Yishun Street 51  #02-19 ,1,116,Strata,960000,-,8276,769,05-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767970,North Region,Yishun
THE CRITERION,17 Yishun Street 51  #05-34 ,1,85,Strata,696800,-,8198,762,04-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767974,North Region,Yishun
THE CRITERION,13 Yishun Street 51  #04-27 ,1,116,Strata,958400,-,8262,768,04-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767972,North Region,Yishun
SIGNATURE AT YISHUN,31 Yishun Street 51  #08-24 ,1,102,Strata,878000,-,8608,800,04-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,2017,New Sale,HDB,27,76,767990,North Region,Yishun
THE CRITERION,3 Yishun Street 51  #09-06 ,1,100,Strata,840800,-,8408,781,04-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767997,North Region,Yishun
THE CRITERION,19 Yishun Street 51  #07-37 ,1,102,Strata,835200,-,8188,761,04-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,2018,New Sale,HDB,27,76,767975,North Region,Yishun
NORTHWAVE,103 Woodlands View  #05-06 ,1,92,Strata,738200,-,8024,745,04-NOV-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737709,North Region,Woodlands
THE CRITERION,17 Yishun Street 51  #09-34 ,1,85,Strata,708000,-,8329,774,04-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767974,North Region,Yishun
PARC LIFE,31 Sembawang Crescent  #10-22 ,1,99,Strata,862290,-,8710,809,04-NOV-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,N.A,27,75,756983,North Region,Sembawang
THE CRITERION,5 Yishun Street 51  #08-10 ,1,85,Strata,726800,-,8551,794,04-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767998,North Region,Yishun
PARC LIFE,29 Sembawang Crescent  #10-16 ,1,99,Strata,881100,-,8900,827,04-NOV-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,Private,27,75,756982,North Region,Sembawang
INZ RESIDENCE,64 Choa Chu Kang Avenue 5  #02-09 ,1,92,Strata,783000,-,8511,791,04-NOV-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,N.A,23,68,688193,West Region,Choa Chu Kang
THE CRITERION,3 Yishun Street 51  #13-07 ,1,109,Strata,912000,-,8367,777,04-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767997,North Region,Yishun
INZ RESIDENCE,74 Choa Chu Kang Avenue 5  #09-27 ,1,97,Strata,853000,-,8794,817,04-NOV-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,N.A,23,68,688198,West Region,Choa Chu Kang
BISHAN LOFT,33 Bishan Street 11  #05-10 ,1,109,Strata,1240000,-,11376,1057,03-NOV-2017,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,HDB,20,57,579820,Central Region,Bishan
WOODSVALE,5 Woodlands Drive 72  #12-10 ,1,122,Strata,800000,-,6557,609,03-NOV-2017,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738091,North Region,Woodlands
PARC LIFE,25 Sembawang Crescent  #03-10 ,1,70,Strata,611820,-,8740,812,03-NOV-2017,Executive Condominium,99 Yrs From 13/10/2014,2018,New Sale,Private,27,75,757055,North Region,Sembawang
PARC LIFE,39 Sembawang Crescent  #03-38 ,1,93,Strata,753390,-,8101,753,03-NOV-2017,Executive Condominium,99 Yrs From 13/10/2014,2018,New Sale,HDB,27,75,756987,North Region,Sembawang
PARK GREEN,6 Rivervale Link  #14-08 ,1,126,Strata,958000,-,7603,706,03-NOV-2017,Executive Condominium,99 Yrs From 17/08/2001,2004,Resale,Private,19,54,545042,North East Region,Sengkang
SIGNATURE AT YISHUN,29 Yishun Street 51  #04-19 ,1,102,Strata,822500,-,8064,749,03-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,2017,New Sale,HDB,27,76,767989,North Region,Yishun
YEW MEI GREEN,56 Choa Chu Kang North 6  #15-26 ,1,105,Strata,788000,-,7505,697,03-NOV-2017,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689577,West Region,Choa Chu Kang
THE VISIONAIRE,194 Canberra Drive  #02-49 ,1,104,Strata,963500,-,9264,861,03-NOV-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,HDB,27,76,767959,North Region,Sembawang
PINEVALE,2 Tampines Street 73  #13-01 ,1,119,Strata,850000,-,7143,664,03-NOV-2017,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,Private,18,52,528823,East Region,Tampines
NORTHOAKS,28 Woodlands Crescent  #05-17 ,1,116,Strata,755000,-,6509,605,03-NOV-2017,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738085,North Region,Woodlands
INZ RESIDENCE,64 Choa Chu Kang Avenue 5  #05-12 ,1,92,Strata,763000,-,8293,770,02-NOV-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688193,West Region,Choa Chu Kang
THE BROWNSTONE,152 Canberra Drive  #01-14 ,1,85,Strata,750400,-,8828,820,02-NOV-2017,Executive Condominium,99 Yrs From 28/04/2014,Uncompleted,New Sale,N.A,27,76,768080,North Region,Sembawang
NORTHWAVE,109 Woodlands View  #02-17 ,1,92,Strata,733300,-,7971,740,02-NOV-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737712,North Region,Woodlands
THE CRITERION,5 Yishun Street 51  #04-10 ,1,85,Strata,692800,-,8151,757,02-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,N.A,27,76,767998,North Region,Yishun
THE VISIONAIRE,174 Canberra Drive  #03-10 ,1,67,Strata,618000,-,9224,857,02-NOV-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,HDB,27,76,767949,North Region,Sembawang
PARK GREEN,10 Rivervale Link  #07-18 ,1,129,Strata,950000,-,7364,684,01-NOV-2017,Executive Condominium,99 Yrs From 17/08/2001,2004,Resale,Private,19,54,545044,North East Region,Sengkang
THE VISIONAIRE,186 Canberra Drive  #03-36 ,1,91,Strata,801000,-,8802,818,01-NOV-2017,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,HDB,27,76,767955,North Region,Sembawang
SIGNATURE AT YISHUN,29 Yishun Street 51  #04-17 ,1,100,Strata,815500,-,8155,758,01-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,2017,New Sale,HDB,27,76,767989,North Region,Yishun
THE CRITERION,17 Yishun Street 51  #10-34 ,1,85,Strata,711200,-,8367,777,01-NOV-2017,Executive Condominium,99 Yrs From 25/08/2014,2018,New Sale,HDB,27,76,767974,North Region,Yishun
INZ RESIDENCE,60 Choa Chu Kang Avenue 5  #07-04 ,1,99,Strata,843000,-,8515,791,01-NOV-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,N.A,23,68,688191,West Region,Choa Chu Kang
CHESTERVALE,35 Bangkit Road  #15-02 ,1,121,Strata,835000,-,6901,641,01-NOV-2017,Executive Condominium,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679975,West Region,Bukit Panjang
SOL ACRES,8 Choa Chu Kang Grove  #19-20 ,1,97,Strata,875000,-,9021,838,01-NOV-2017,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,N.A,23,68,688206,West Region,Choa Chu Kang
THE RIVERVALE,1 Rivervale Link  #07-03 ,1,121,Strata,872000,-,7207,670,31-OCT-2017,Executive Condominium,99 Yrs From 18/12/1997,2000,Resale,Private,19,54,545118,North East Region,Sengkang
WINDERMERE,28 Choa Chu Kang Street 64  #21-02 ,1,119,Strata,850000,-,7143,664,31-OCT-2017,Executive Condominium,99 Yrs From 03/03/1997,1999,Resale,HDB,23,68,689097,West Region,Choa Chu Kang
THE RIVERVALE,3 Rivervale Link  #11-24 ,1,116,Strata,885000,-,7629,709,31-OCT-2017,Executive Condominium,99 Yrs From 18/12/1997,2000,Resale,Private,19,54,545119,North East Region,Sengkang
INZ RESIDENCE,68 Choa Chu Kang Avenue 5  #14-13 ,1,92,Strata,853000,-,9272,861,31-OCT-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,N.A,23,68,688195,West Region,Choa Chu Kang
SIGNATURE AT YISHUN,27 Yishun Street 51  #06-15 ,1,102,Strata,828500,-,8123,755,30-OCT-2017,Executive Condominium,99 Yrs From 25/08/2014,2017,New Sale,HDB,27,76,768088,North Region,Yishun
SIGNATURE AT YISHUN,23 Yishun Street 51  #12-08 ,1,110,Strata,1042000,-,9473,880,30-OCT-2017,Executive Condominium,99 Yrs From 25/08/2014,2017,New Sale,HDB,27,76,768086,North Region,Yishun
NORTHWAVE,107 Woodlands View  #03-14 ,1,91,Strata,729500,-,8016,745,30-OCT-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737711,North Region,Woodlands
SIGNATURE AT YISHUN,29 Yishun Street 51  #10-19 ,1,102,Strata,858000,-,8412,781,30-OCT-2017,Executive Condominium,99 Yrs From 25/08/2014,2017,New Sale,HDB,27,76,767989,North Region,Yishun
THE EDEN AT TAMPINES,23 Tampines Street 34  #10-08 ,1,94,Strata,850000,-,9043,840,30-OCT-2017,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529233,East Region,Tampines
INZ RESIDENCE,72 Choa Chu Kang Avenue 5  #02-23 ,1,97,Strata,823000,-,8485,788,29-OCT-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688197,West Region,Choa Chu Kang
INZ RESIDENCE,74 Choa Chu Kang Avenue 5  #02-26 ,1,94,Strata,769000,-,8181,760,29-OCT-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,N.A,23,68,688198,West Region,Choa Chu Kang
NORTHWAVE,109 Woodlands View  #04-17 ,1,92,Strata,743000,-,8076,750,29-OCT-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737712,North Region,Woodlands
INZ RESIDENCE,78 Choa Chu Kang Avenue 5  #13-34 ,1,97,Strata,867000,-,8938,830,29-OCT-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,N.A,23,68,688200,West Region,Choa Chu Kang
NORTHWAVE,103 Woodlands View  #03-06 ,1,92,Strata,727500,-,7908,735,29-OCT-2017,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737709,North Region,Woodlands
SIGNATURE AT YISHUN,33 Yishun Street 51  #04-25 ,1,102,Strata,865500,-,8485,788,29-OCT-2017,Executive Condominium,99 Yrs From 25/08/2014,2017,New Sale,N.A,27,76,767991,North Region,Yishun
INZ RESIDENCE,68 Choa Chu Kang Avenue 5  #13-13 ,1,92,Strata,875000,-,9511,884,29-OCT-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688195,West Region,Choa Chu Kang
PARC LIFE,25 Sembawang Crescent  #10-11 ,1,99,Strata,889020,-,8980,834,29-OCT-2017,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,N.A,27,75,757055,North Region,Sembawang
INZ RESIDENCE,62 Choa Chu Kang Avenue 5  #15-06 ,1,106,Strata,908000,-,8566,796,29-OCT-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688192,West Region,Choa Chu Kang
INZ RESIDENCE,64 Choa Chu Kang Avenue 5  #02-12 ,1,92,Strata,745000,-,8098,752,29-OCT-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,HDB,23,68,688193,West Region,Choa Chu Kang
INZ RESIDENCE,78 Choa Chu Kang Avenue 5  #11-34 ,1,97,Strata,857000,-,8835,821,29-OCT-2017,Executive Condominium,99 Yrs From 27/11/2015,Uncompleted,New Sale,N.A,23,68,688200,West Region,Choa Chu Kang
