Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
PINEVALE,10 Tampines Street 73  #10-02 ,1,120,Strata,612200,-,5102,474,15-DEC-1997,Executive Condominium,99 Yrs From 31/01/1997,1999,New Sale,HDB,18,52,528827,East Region,Tampines
PINEVALE,6 Tampines Street 73  #08-04 ,1,119,Strata,551200,-,4632,430,15-DEC-1997,Executive Condominium,99 Yrs From 31/01/1997,1999,New Sale,HDB,18,52,528825,East Region,Tampines
PINEVALE,8 Tampines Street 73  #10-03 ,1,119,Strata,603800,-,5074,471,15-DEC-1997,Executive Condominium,99 Yrs From 31/01/1997,1999,New Sale,HDB,18,52,528826,East Region,Tampines
PINEVALE,2 Tampines Street 73  #11-01 ,1,119,Strata,572300,-,4809,447,15-DEC-1997,Executive Condominium,99 Yrs From 31/01/1997,1999,New Sale,HDB,18,52,528823,East Region,Tampines
PINEVALE,12 Tampines Street 73  #07-03 ,1,129,Strata,640500,-,4965,461,15-DEC-1997,Executive Condominium,99 Yrs From 31/01/1997,1999,New Sale,HDB,18,52,528828,East Region,Tampines
PINEVALE,6 Tampines Street 73  #01-03 ,1,147,Strata,628100,-,4273,397,15-DEC-1997,Executive Condominium,99 Yrs From 31/01/1997,1999,New Sale,HDB,18,52,528825,East Region,Tampines
PINEVALE,4 Tampines Street 73  #11-04 ,1,120,Strata,628200,-,5235,486,15-DEC-1997,Executive Condominium,99 Yrs From 31/01/1997,1999,New Sale,HDB,18,52,528824,East Region,Tampines
PINEVALE,2 Tampines Street 73  #05-02 ,1,119,Strata,570100,-,4791,445,15-DEC-1997,Executive Condominium,99 Yrs From 31/01/1997,1999,New Sale,Private,18,52,528823,East Region,Tampines
PINEVALE,6 Tampines Street 73  #09-04 ,1,119,Strata,555700,-,4670,434,15-DEC-1997,Executive Condominium,99 Yrs From 31/01/1997,1999,New Sale,HDB,18,52,528825,East Region,Tampines
PINEVALE,2 Tampines Street 73  #08-04 ,1,120,Strata,591700,-,4931,458,15-DEC-1997,Executive Condominium,99 Yrs From 31/01/1997,1999,New Sale,HDB,18,52,528823,East Region,Tampines
PINEVALE,4 Tampines Street 73  #03-02 ,1,145,Strata,680900,-,4696,436,15-DEC-1997,Executive Condominium,99 Yrs From 31/01/1997,1999,New Sale,HDB,18,52,528824,East Region,Tampines
PINEVALE,12 Tampines Street 73  #13-01 ,1,119,Strata,607900,-,5108,475,15-DEC-1997,Executive Condominium,99 Yrs From 31/01/1997,1999,New Sale,HDB,18,52,528828,East Region,Tampines
PINEVALE,4 Tampines Street 73  #12-04 ,1,120,Strata,632700,-,5273,490,15-DEC-1997,Executive Condominium,99 Yrs From 31/01/1997,1999,New Sale,HDB,18,52,528824,East Region,Tampines
PINEVALE,4 Tampines Street 73  #09-04 ,1,120,Strata,619200,-,5160,479,13-DEC-1997,Executive Condominium,99 Yrs From 31/01/1997,1999,New Sale,HDB,18,52,528824,East Region,Tampines
PINEVALE,4 Tampines Street 73  #07-03 ,1,120,Strata,606300,-,5053,469,13-DEC-1997,Executive Condominium,99 Yrs From 31/01/1997,1999,New Sale,HDB,18,52,528824,East Region,Tampines
