Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
WOODSVALE,17 Woodlands Drive 72  #02-48 ,1,122,Strata,483800,-,3966,368,06-JUN-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738097,North Region,Woodlands
WOODSVALE,15 Woodlands Drive 72  #06-42 ,1,122,Strata,469500,-,3848,358,06-JUN-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738096,North Region,Woodlands
WOODSVALE,11 Woodlands Drive 72  #11-31 ,1,120,Strata,505500,-,4213,391,06-JUN-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738094,North Region,Woodlands
THE FLORAVALE,242 Westwood Avenue  #02-49 ,1,130,Strata,509300,-,3918,364,06-JUN-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,22,64,648365,West Region,Jurong West
THE FLORAVALE,222 Westwood Avenue  #11-11 ,1,120,Strata,463800,-,3865,359,06-JUN-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648355,West Region,Jurong West
THE FLORAVALE,242 Westwood Avenue  #02-50 ,1,130,Strata,511700,-,3936,366,06-JUN-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648365,West Region,Jurong West
WOODSVALE,7 Woodlands Drive 72  #14-13 ,1,120,Strata,485800,-,4048,376,06-JUN-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738092,North Region,Woodlands
WOODSVALE,9 Woodlands Drive 72  #02-24 ,1,120,Strata,472000,-,3933,365,06-JUN-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738093,North Region,Woodlands
THE FLORAVALE,226 Westwood Avenue  #02-18 ,1,130,Strata,486000,-,3738,347,06-JUN-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,22,64,648357,West Region,Jurong West
THE FLORAVALE,234 Westwood Avenue  #12-34 ,1,123,Strata,480700,-,3908,363,06-JUN-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648361,West Region,Jurong West
THE FLORAVALE,244 Westwood Avenue  #13-56 ,1,113,Strata,469800,-,4158,386,05-JUN-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648366,West Region,Jurong West
WOODSVALE,7 Woodlands Drive 72  #09-13 ,1,120,Strata,473800,-,3948,367,05-JUN-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738092,North Region,Woodlands
