Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
THE BROWNSTONE,152 Canberra Drive  #02-16 ,1,89,Strata,756800,-,8503,790,15-AUG-2016,Executive Condominium,99 Yrs From 28/04/2014,Uncompleted,New Sale,HDB,27,76,768080,North Region,Sembawang
LA CASA,64 Woodlands Drive 16  #10-32 ,1,84,Strata,734000,-,8738,812,15-AUG-2016,Executive Condominium,99 Yrs From 13/09/2004,2008,Resale,Private,25,73,737894,North Region,Woodlands
THE BROWNSTONE,160 Canberra Drive  #03-45 ,1,101,Strata,926400,-,9172,852,15-AUG-2016,Executive Condominium,99 Yrs From 28/04/2014,Uncompleted,New Sale,HDB,27,76,767999,North Region,Sembawang
SKYPARK RESIDENCES,17 Sembawang Crescent  #05-29 ,1,148,Strata,1249000,-,8439,784,15-AUG-2016,Executive Condominium,99 Yrs From 18/03/2013,2016,New Sale,HDB,27,75,757061,North Region,Sembawang
SOL ACRES,4 Choa Chu Kang Grove  #20-09 ,1,102,Strata,903000,-,8853,822,14-AUG-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688239,West Region,Choa Chu Kang
WANDERVALE,363 Choa Chu Kang Avenue 3  #05-25 ,1,89,Strata,726000,-,8157,758,14-AUG-2016,Executive Condominium,99 Yrs From 08/12/2014,Uncompleted,New Sale,HDB,23,68,689885,West Region,Choa Chu Kang
BELLEWOODS,102 Woodlands Avenue 5  #06-05 ,1,114,Strata,980100,-,8597,799,14-AUG-2016,Executive Condominium,99 Yrs From 12/08/2013,Uncompleted,New Sale,HDB,25,73,739011,North Region,Woodlands
NORTHWAVE,103 Woodlands View  #06-06 ,1,92,Strata,728250,-,7916,735,14-AUG-2016,Executive Condominium,99 Yrs From 25/05/2015,Uncompleted,New Sale,HDB,25,73,737709,North Region,Woodlands
TREASURE CREST,50 Anchorvale Crescent  #14-02 ,1,100,Strata,834000,-,8340,775,14-AUG-2016,Executive Condominium,99 Yrs From 05/05/2015,Uncompleted,New Sale,HDB,19,54,544629,North East Region,Sengkang
SOL ACRES,14 Choa Chu Kang Grove  #08-38 ,1,57,Strata,478000,-,8386,779,14-AUG-2016,Executive Condominium,99 Yrs From 02/06/2014,2018,New Sale,HDB,23,68,688209,West Region,Choa Chu Kang
BELLEWATERS,15 Anchorvale Crescent  #16-12 ,1,125,Strata,945450,-,7564,703,14-AUG-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544651,North East Region,Sengkang
BELLEWOODS,106 Woodlands Avenue 5  #08-16 ,1,114,Strata,947000,-,8307,772,14-AUG-2016,Executive Condominium,99 Yrs From 12/08/2013,2017,New Sale,HDB,25,73,739013,North Region,Woodlands
PARC LIFE,33 Sembawang Crescent  #15-26 ,1,91,Strata,769500,767200,8431,783,14-AUG-2016,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,Private,27,75,756984,North Region,Sembawang
TREASURE CREST,66 Anchorvale Crescent  #14-33 ,1,107,Strata,881000,-,8234,765,14-AUG-2016,Executive Condominium,99 Yrs From 05/05/2015,Uncompleted,New Sale,HDB,19,54,544617,North East Region,Sengkang
TREASURE CREST,50 Anchorvale Crescent  #05-02 ,1,100,Strata,799000,-,7990,742,14-AUG-2016,Executive Condominium,99 Yrs From 05/05/2015,Uncompleted,New Sale,HDB,19,54,544629,North East Region,Sengkang
TREASURE CREST,66 Anchorvale Crescent  #04-34 ,1,100,Strata,810000,-,8100,753,14-AUG-2016,Executive Condominium,99 Yrs From 05/05/2015,Uncompleted,New Sale,Private,19,54,544617,North East Region,Sengkang
WANDERVALE,363 Choa Chu Kang Avenue 3  #13-25 ,1,89,Strata,751000,-,8438,784,14-AUG-2016,Executive Condominium,99 Yrs From 08/12/2014,Uncompleted,New Sale,HDB,23,68,689885,West Region,Choa Chu Kang
BELLEWOODS,108 Woodlands Avenue 5  #05-20 ,1,107,Strata,925650,-,8651,804,14-AUG-2016,Executive Condominium,99 Yrs From 12/08/2013,2017,New Sale,HDB,25,73,739014,North Region,Woodlands
THE VALES,79 Anchorvale Crescent  #12-17 ,1,70,Strata,635350,-,9076,843,14-AUG-2016,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,Private,19,54,544624,North East Region,Sengkang
THE VALES,81 Anchorvale Crescent  #01-22 ,1,155,Strata,1259700,-,8127,755,14-AUG-2016,Executive Condominium,99 Yrs From 19/05/2014,2017,New Sale,HDB,19,54,544625,North East Region,Sengkang
TREASURE CREST,52 Anchorvale Crescent  #02-11 ,1,100,Strata,753000,-,7530,700,14-AUG-2016,Executive Condominium,99 Yrs From 05/05/2015,Uncompleted,New Sale,HDB,19,54,544630,North East Region,Sengkang
WESTWOOD RESIDENCES,182 Westwood Avenue  #01-07 ,1,96,Strata,850000,-,8854,823,13-AUG-2016,Executive Condominium,99 Yrs From 14/04/2014,Uncompleted,New Sale,HDB,22,64,648146,West Region,Jurong West
TREASURE CREST,60 Anchorvale Crescent  #10-27 ,1,100,Strata,799000,-,7990,742,13-AUG-2016,Executive Condominium,99 Yrs From 05/05/2015,Uncompleted,New Sale,HDB,19,54,544614,North East Region,Sengkang
TREASURE CREST,60 Anchorvale Crescent  #03-28 ,1,89,Strata,699000,-,7854,730,13-AUG-2016,Executive Condominium,99 Yrs From 05/05/2015,Uncompleted,New Sale,N.A,19,54,544614,North East Region,Sengkang
SOL ACRES,16 Choa Chu Kang Grove  #13-41 ,1,66,Strata,580000,-,8788,816,13-AUG-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,Private,23,68,688210,West Region,Choa Chu Kang
THE TERRACE,92 Edgedale Plains  #15-27 ,1,93,Strata,808700,795700,8556,795,13-AUG-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828686,North East Region,Punggol
THE TERRACE,92 Edgedale Plains  #10-28 ,1,100,Strata,840100,-,8401,780,13-AUG-2016,Executive Condominium,99 Yrs From 30/10/2013,2017,New Sale,HDB,19,82,828686,North East Region,Punggol
THE BROWNSTONE,150 Canberra Drive  #10-04 ,1,82,Strata,729600,-,8898,827,13-AUG-2016,Executive Condominium,99 Yrs From 28/04/2014,Uncompleted,New Sale,HDB,27,76,768079,North Region,Sembawang
