Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
WATERWOODS,23 Punggol Field Walk  #15-19 ,1,119,Strata,1048000,-,8807,818,26-DEC-2014,Executive Condominium,99 Yrs From 11/03/2013,Uncompleted,New Sale,HDB,19,82,828750,North East Region,Punggol
LAKE LIFE,10 Tao Ching Road  #02-20 ,1,112,Strata,1012000,-,9036,839,26-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618725,West Region,Jurong West
LAKE LIFE,8 Tao Ching Road  #10-14 ,1,101,Strata,938000,-,9287,863,26-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618724,West Region,Jurong West
LAKE LIFE,12 Tao Ching Road  #17-30 ,1,117,Strata,1105000,-,9444,877,26-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618726,West Region,Jurong West
LAKE LIFE,2 Tao Ching Road  #11-04 ,1,69,Strata,658000,-,9536,886,26-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618721,West Region,Jurong West
LAKE LIFE,12 Tao Ching Road  #14-27 ,1,116,Strata,1144000,-,9862,916,26-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618726,West Region,Jurong West
LAKE LIFE,2 Tao Ching Road  #16-02 ,1,149,Strata,1412000,-,9477,880,24-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,Private,22,61,618721,West Region,Jurong West
LAKE LIFE,8 Tao Ching Road  #03-17 ,1,104,Strata,960000,-,9231,858,24-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618724,West Region,Jurong West
LAKE LIFE,12 Tao Ching Road  #20-29 ,1,96,Strata,946000,-,9854,915,24-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618726,West Region,Jurong West
LAKE LIFE,12 Tao Ching Road  #19-26 ,1,104,Strata,1051000,-,10106,939,23-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618726,West Region,Jurong West
LAKE LIFE,12 Tao Ching Road  #06-27 ,1,116,Strata,1069000,-,9216,856,23-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618726,West Region,Jurong West
LAKE LIFE,12 Tao Ching Road  #14-28 ,1,115,Strata,1103000,-,9591,891,23-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618726,West Region,Jurong West
BELLEWATERS,15 Anchorvale Crescent  #08-11 ,1,99,Strata,868000,-,8768,815,23-DEC-2014,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544651,North East Region,Sengkang
LAKE LIFE,10 Tao Ching Road  #12-21 ,1,116,Strata,1108000,-,9552,887,23-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,Private,22,61,618725,West Region,Jurong West
LAKE LIFE,12 Tao Ching Road  #09-28 ,1,115,Strata,1088000,-,9461,879,23-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618726,West Region,Jurong West
NUOVO,25 Ang Mo Kio Avenue 9  #11-16 ,1,104,Strata,983000,-,9452,878,23-DEC-2014,Executive Condominium,99 Yrs From 02/05/2001,2004,Resale,HDB,20,56,569788,North East Region,Ang Mo Kio
LAKE LIFE,8 Tao Ching Road  #02-15 ,1,133,Strata,1160000,-,8722,810,23-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618724,West Region,Jurong West
LAKE LIFE,2 Tao Ching Road  #11-05 ,1,69,Strata,680000,-,9855,916,23-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618721,West Region,Jurong West
LAKE LIFE,6 Tao Ching Road  #08-08 ,1,115,Strata,1054000,-,9165,851,23-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618723,West Region,Jurong West
LAKE LIFE,2 Tao Ching Road  #19-05 ,1,69,Strata,689000,-,9986,928,23-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618721,West Region,Jurong West
LAKE LIFE,12 Tao Ching Road  #10-28 ,1,115,Strata,1060000,-,9217,856,23-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618726,West Region,Jurong West
BELLEWATERS,21 Anchorvale Crescent  #11-21 ,1,105,Strata,926000,-,8819,819,23-DEC-2014,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,Private,19,54,544654,North East Region,Sengkang
LAKE LIFE,2 Tao Ching Road  #13-04 ,1,69,Strata,674000,-,9768,907,23-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618721,West Region,Jurong West
LAKE LIFE,2 Tao Ching Road  #11-01 ,1,100,Strata,975000,-,9750,906,23-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618721,West Region,Jurong West
LAKE LIFE,8 Tao Ching Road  #16-13 ,1,101,Strata,964000,-,9545,887,23-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618724,West Region,Jurong West
LAKE LIFE,10 Tao Ching Road  #09-24 ,1,101,Strata,954000,-,9446,878,23-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618725,West Region,Jurong West
LAKE LIFE,2 Tao Ching Road  #13-06 ,1,95,Strata,865000,-,9105,846,23-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618721,West Region,Jurong West
WATERWOODS,25 Punggol Field Walk  #02-23 ,1,119,Strata,985000,-,8277,769,23-DEC-2014,Executive Condominium,99 Yrs From 11/03/2013,Uncompleted,New Sale,HDB,19,82,828751,North East Region,Punggol
BELLEWOODS,112 Woodlands Avenue 5  #08-27 ,1,99,Strata,905000,-,9141,849,23-DEC-2014,Executive Condominium,99 Yrs From 12/08/2013,Uncompleted,New Sale,HDB,25,73,739016,North Region,Woodlands
BELLEWATERS,23 Anchorvale Crescent  #06-27 ,1,98,Strata,891000,-,9092,845,23-DEC-2014,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544655,North East Region,Sengkang
LAKE LIFE,10 Tao Ching Road  #04-22 ,1,116,Strata,1026000,-,8845,822,23-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618725,West Region,Jurong West
LAKE LIFE,8 Tao Ching Road  #11-15 ,1,116,Strata,1061000,-,9147,850,23-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618724,West Region,Jurong West
LAKE LIFE,8 Tao Ching Road  #03-18 ,1,111,Strata,1054000,-,9495,882,23-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618724,West Region,Jurong West
LAKE LIFE,12 Tao Ching Road  #16-27 ,1,116,Strata,1152000,-,9931,923,23-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618726,West Region,Jurong West
LAKE LIFE,8 Tao Ching Road  #02-16 ,1,117,Strata,1065000,-,9103,846,23-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618724,West Region,Jurong West
LAKE LIFE,2 Tao Ching Road  #01-01 ,1,108,Strata,982000,-,9093,845,23-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,Private,22,61,618721,West Region,Jurong West
LAKE LIFE,8 Tao Ching Road  #10-17 ,1,104,Strata,997000,-,9587,891,23-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,Private,22,61,618724,West Region,Jurong West
BELLEWATERS,17 Anchorvale Crescent  #09-15 ,1,98,Strata,875000,-,8929,829,22-DEC-2014,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544652,North East Region,Sengkang
LAKE LIFE,6 Tao Ching Road  #13-08 ,1,115,Strata,1085000,-,9435,877,22-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618723,West Region,Jurong West
LAKE LIFE,2 Tao Ching Road  #16-03 ,1,95,Strata,862000,-,9074,843,22-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618721,West Region,Jurong West
BELLEWATERS,17 Anchorvale Crescent  #08-16 ,1,86,Strata,771000,-,8965,833,22-DEC-2014,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544652,North East Region,Sengkang
BELLEWOODS,112 Woodlands Avenue 5  #11-28 ,1,73,Strata,675000,-,9247,859,22-DEC-2014,Executive Condominium,99 Yrs From 12/08/2013,Uncompleted,New Sale,HDB,25,73,739016,North Region,Woodlands
LAKE LIFE,6 Tao Ching Road  #11-10 ,1,104,Strata,986000,-,9481,881,22-DEC-2014,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,22,61,618723,West Region,Jurong West
BELLEWOODS,118 Woodlands Avenue 5  #01-39 ,1,116,Strata,954000,-,8224,764,22-DEC-2014,Executive Condominium,99 Yrs From 12/08/2013,Uncompleted,New Sale,HDB,25,73,739019,North Region,Woodlands
SEA HORIZON,17 Pasir Ris Rise  #02-34 ,1,121,Strata,1004112,-,8298,771,22-DEC-2014,Executive Condominium,99 Yrs From 25/02/2013,Uncompleted,New Sale,HDB,18,51,518088,East Region,Pasir Ris
BELLEWATERS,21 Anchorvale Crescent  #11-24 ,1,86,Strata,798000,-,9279,862,22-DEC-2014,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544654,North East Region,Sengkang
LILYDALE,550 Yishun Avenue 6  #03-02 ,1,111,Strata,858000,-,7730,718,22-DEC-2014,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768961,North Region,Yishun
BELLEWATERS,27 Anchorvale Crescent  #13-36 ,1,118,Strata,1018000,-,8627,801,22-DEC-2014,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544657,North East Region,Sengkang
