Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
THE EDEN AT TAMPINES,27 Tampines Street 34  #09-24 ,1,116,Strata,670000,-,5776,537,21-JUL-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529235,East Region,Tampines
PARK GREEN,10 Rivervale Link  #15-19 ,1,112,Strata,650000,-,5804,539,21-JUL-2009,Executive Condominium,99 Yrs From 17/08/2001,2004,Resale,HDB,19,54,545044,North East Region,Sengkang
BISHAN LOFT,33 Bishan Street 11  #27-12 ,1,128,Strata,930000,-,7266,675,21-JUL-2009,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,HDB,20,57,579820,Central Region,Bishan
WOODSVALE,5 Woodlands Drive 72  #09-09 ,1,120,Strata,605000,-,5042,468,21-JUL-2009,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738091,North Region,Woodlands
NORTHOAKS,30 Woodlands Crescent  #03-11 ,1,120,Strata,560000,-,4667,434,20-JUL-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands
NORTHOAKS,30 Woodlands Crescent  #04-11 ,1,120,Strata,555000,-,4625,430,20-JUL-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands
EASTVALE,31 Pasir Ris Drive 3  #02-06 ,1,99,Strata,550000,-,5556,516,20-JUL-2009,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519491,East Region,Pasir Ris
SUMMERDALE,2 Boon Lay Drive  #04-07 ,1,111,Strata,550000,-,4955,460,20-JUL-2009,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,22,64,649925,West Region,Jurong West
YEW MEI GREEN,50 Choa Chu Kang North 6  #16-10 ,1,124,Strata,650000,-,5242,487,20-JUL-2009,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689574,West Region,Choa Chu Kang
CHESTERVALE,37 Bangkit Road  #01-03 ,1,139,Strata,610000,-,4388,408,17-JUL-2009,Executive Condominium,99 Yrs From 17/03/1997,1999,Resale,Private,23,67,679976,West Region,Bukit Panjang
THE FLORAVALE,244 Westwood Avenue  #06-53 ,1,124,Strata,650000,-,5242,487,17-JUL-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648366,West Region,Jurong West
LILYDALE,558 Yishun Avenue 6  #04-21 ,1,115,Strata,572000,-,4974,462,17-JUL-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768965,North Region,Yishun
LILYDALE,552 Yishun Avenue 6  #04-08 ,1,111,Strata,550000,-,4955,460,16-JUL-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,27,76,768962,North Region,Yishun
NORTHOAKS,28 Woodlands Crescent  #09-17 ,1,116,Strata,600000,-,5172,481,16-JUL-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738085,North Region,Woodlands
NORTHOAKS,26 Woodlands Crescent  #01-27 ,1,149,Strata,680000,-,4564,424,16-JUL-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738084,North Region,Woodlands
SUMMERDALE,8 Boon Lay Drive  #06-24 ,1,113,Strata,620000,-,5487,510,15-JUL-2009,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,22,64,649928,West Region,Jurong West
THE EDEN AT TAMPINES,37 Tampines Street 34  #02-41 ,1,114,Strata,615000,-,5395,501,15-JUL-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529240,East Region,Tampines
THE FLORAVALE,218 Westwood Avenue  #05-03 ,1,131,Strata,620000,-,4733,440,15-JUL-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648351,West Region,Jurong West
LILYDALE,560 Yishun Avenue 6  #05-25 ,1,111,Strata,593000,-,5342,496,15-JUL-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,27,76,768966,North Region,Yishun
YEW MEI GREEN,50 Choa Chu Kang North 6  #10-12 ,1,120,Strata,636000,-,5300,492,14-JUL-2009,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689574,West Region,Choa Chu Kang
YEW MEI GREEN,56 Choa Chu Kang North 6  #02-25 ,1,120,Strata,645000,-,5375,499,14-JUL-2009,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,Private,23,68,689577,West Region,Choa Chu Kang
BISHAN LOFT,33 Bishan Street 11  #03-11 ,1,109,Strata,770000,-,7064,656,14-JUL-2009,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,HDB,20,57,579820,Central Region,Bishan
THE EDEN AT TAMPINES,37 Tampines Street 34  #04-41 ,1,114,Strata,645000,-,5658,526,13-JUL-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529240,East Region,Tampines
WOODSVALE,11 Woodlands Drive 72  #06-35 ,1,126,Strata,595000,-,4722,439,13-JUL-2009,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands
LILYDALE,560 Yishun Avenue 6  #05-23 ,1,111,Strata,535000,-,4820,448,13-JUL-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun
YEW MEI GREEN,56 Choa Chu Kang North 6  #01-31 ,1,158,Strata,620000,-,3924,365,13-JUL-2009,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,Private,23,68,689577,West Region,Choa Chu Kang
LILYDALE,556 Yishun Avenue 6  #03-15 ,1,118,Strata,522500,-,4428,411,13-JUL-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,27,76,768964,North Region,Yishun
WOODSVALE,11 Woodlands Drive 72  #06-40 ,1,114,Strata,581000,-,5096,473,12-JUL-2009,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands
THE EDEN AT TAMPINES,23 Tampines Street 34  #04-14 ,1,115,Strata,638000,-,5548,515,10-JUL-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529233,East Region,Tampines
WOODSVALE,15 Woodlands Drive 72  #08-43 ,1,119,Strata,588000,-,4941,459,10-JUL-2009,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738096,North Region,Woodlands
THE DEW,32 Bukit Batok Street 21  #16-16 ,1,173,Strata,825000,-,4769,443,10-JUL-2009,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,Private,23,65,659637,West Region,Bukit Batok
THE EDEN AT TAMPINES,29 Tampines Street 34  #05-26 ,1,115,Strata,689988,-,6000,557,10-JUL-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529236,East Region,Tampines
BISHAN LOFT,33 Bishan Street 11  #34-08 ,1,185,Strata,1238888,-,6697,622,10-JUL-2009,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,Private,20,57,579820,Central Region,Bishan
THE EDEN AT TAMPINES,21 Tampines Street 34  #02-04 ,1,110,Strata,625000,-,5682,528,09-JUL-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529232,East Region,Tampines
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #01-04 ,1,148,Strata,710000,-,4797,446,09-JUL-2009,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529866,East Region,Tampines
LILYDALE,550 Yishun Avenue 6  #13-02 ,1,237,Strata,925000,-,3903,363,09-JUL-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768961,North Region,Yishun
LILYDALE,558 Yishun Avenue 6  #10-19 ,1,112,Strata,570000,-,5089,473,08-JUL-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768965,North Region,Yishun
THE EDEN AT TAMPINES,21 Tampines Street 34  #01-07 ,1,136,Strata,653000,-,4801,446,08-JUL-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529232,East Region,Tampines
LILYDALE,556 Yishun Avenue 6  #06-15 ,1,118,Strata,573800,-,4863,452,08-JUL-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768964,North Region,Yishun
NORTHOAKS,20 Woodlands Crescent  #03-42 ,1,115,Strata,550000,-,4783,444,07-JUL-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738081,North Region,Woodlands
EASTVALE,35 Pasir Ris Drive 3  #05-01 ,1,112,Strata,650000,-,5804,539,07-JUL-2009,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519493,East Region,Pasir Ris
BISHAN LOFT,33 Bishan Street 11  #16-12 ,1,128,Strata,888000,-,6938,645,07-JUL-2009,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,HDB,20,57,579820,Central Region,Bishan
THE FLORAVALE,228 Westwood Avenue  #02-24 ,1,130,Strata,598000,-,4600,427,06-JUL-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648358,West Region,Jurong West
WINDERMERE,20 Choa Chu Kang Street 64  #15-01 ,1,135,Strata,670000,-,4963,461,06-JUL-2009,Executive Condominium,99 Yrs From 03/03/1997,1999,Resale,HDB,23,68,689093,West Region,Choa Chu Kang
LILYDALE,560 Yishun Avenue 6  #02-23 ,1,111,Strata,533000,-,4802,446,06-JUL-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun
CHESTERVALE,39 Bangkit Road  #08-03 ,1,131,Strata,595000,-,4542,422,05-JUL-2009,Executive Condominium,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679977,West Region,Bukit Panjang
WOODSVALE,9 Woodlands Drive 72  #10-24 ,1,120,Strata,600000,-,5000,465,04-JUL-2009,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738093,North Region,Woodlands
THE FLORIDA,76 Hougang Avenue 7  #11-22 ,1,113,Strata,620000,-,5487,510,03-JUL-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538807,North East Region,Hougang
NORTHOAKS,26 Woodlands Crescent  #13-29 ,1,138,Strata,680000,-,4928,458,03-JUL-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738084,North Region,Woodlands
THE DEW,30 Bukit Batok Street 21  #09-06 ,1,112,Strata,648000,-,5786,538,03-JUL-2009,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,Private,23,65,659636,West Region,Bukit Batok
LILYDALE,556 Yishun Avenue 6  #12-15 ,1,118,Strata,580000,-,4915,457,03-JUL-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768964,North Region,Yishun
THE FLORAVALE,230 Westwood Avenue  #09-27 ,1,116,Strata,568000,-,4897,455,03-JUL-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648359,West Region,Jurong West
THE FLORIDA,78 Hougang Avenue 7  #08-28 ,1,129,Strata,620000,-,4806,447,03-JUL-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,534260,North East Region,Hougang
NORTHOAKS,22 Woodlands Crescent  #13-35 ,1,120,Strata,560000,-,4667,434,02-JUL-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738082,North Region,Woodlands
WOODSVALE,9 Woodlands Drive 72  #08-19 ,1,120,Strata,600000,-,5000,465,02-JUL-2009,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738093,North Region,Woodlands
LILYDALE,556 Yishun Avenue 6  #02-11 ,1,115,Strata,520000,-,4522,420,02-JUL-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768964,North Region,Yishun
NORTHOAKS,30 Woodlands Crescent  #07-13 ,1,116,Strata,600000,-,5172,481,02-JUL-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands
WOODSVALE,17 Woodlands Drive 72  #05-45 ,1,122,Strata,573000,-,4697,436,01-JUL-2009,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738097,North Region,Woodlands
WOODSVALE,11 Woodlands Drive 72  #01-29 ,1,133,Strata,595000,-,4474,416,01-JUL-2009,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands
LILYDALE,560 Yishun Avenue 6  #12-25 ,1,111,Strata,558000,-,5027,467,30-JUN-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun
WOODSVALE,9 Woodlands Drive 72  #11-17 ,1,114,Strata,570000,-,5000,465,30-JUN-2009,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738093,North Region,Woodlands
LILYDALE,558 Yishun Avenue 6  #01-19 ,1,123,Strata,588000,-,4780,444,30-JUN-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768965,North Region,Yishun
NORTHOAKS,20 Woodlands Crescent  #09-41 ,1,116,Strata,558000,-,4810,447,30-JUN-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738081,North Region,Woodlands
WINDERMERE,32 Choa Chu Kang Street 64  #04-04 ,1,135,Strata,640000,-,4741,440,30-JUN-2009,Executive Condominium,99 Yrs From 03/03/1997,1999,Resale,HDB,23,68,689099,West Region,Choa Chu Kang
SUMMERDALE,6 Boon Lay Drive  #14-11 ,1,198,Strata,825000,-,4167,387,29-JUN-2009,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649927,West Region,Jurong West
YEW MEI GREEN,56 Choa Chu Kang North 6  #02-25 ,1,120,Strata,575000,-,4792,445,29-JUN-2009,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,Private,23,68,689577,West Region,Choa Chu Kang
WESTMERE,71 Jurong East Street 13  #04-02 ,1,122,Strata,670000,-,5492,510,29-JUN-2009,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,Private,22,60,609650,West Region,Jurong East
NORTHOAKS,28 Woodlands Crescent  #04-20 ,1,113,Strata,548000,-,4850,451,29-JUN-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738085,North Region,Woodlands
YEW MEI GREEN,56 Choa Chu Kang North 6  #08-34 ,1,124,Strata,646000,-,5210,484,26-JUN-2009,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,Private,23,68,689577,West Region,Choa Chu Kang
LILYDALE,556 Yishun Avenue 6  #05-12 ,1,114,Strata,580000,-,5088,473,26-JUN-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768964,North Region,Yishun
SUMMERDALE,8 Boon Lay Drive  #07-21 ,1,130,Strata,680000,-,5231,486,26-JUN-2009,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,22,64,649928,West Region,Jurong West
LILYDALE,556 Yishun Avenue 6  #05-11 ,1,115,Strata,575000,-,5000,465,26-JUN-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,27,76,768964,North Region,Yishun
THE FLORIDA,70 Hougang Avenue 7  #15-03 ,1,122,Strata,632000,-,5180,481,25-JUN-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538804,North East Region,Hougang
THE EDEN AT TAMPINES,29 Tampines Street 34  #06-27 ,1,116,Strata,650000,-,5603,521,25-JUN-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529236,East Region,Tampines
THE FLORAVALE,248 Westwood Avenue  #11-61 ,1,121,Strata,588000,-,4860,451,25-JUN-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648353,West Region,Jurong West
THE RIVERVALE,3 Rivervale Link  #07-22 ,1,117,Strata,615000,-,5256,488,25-JUN-2009,Executive Condominium,99 Yrs From 18/12/1997,2000,Resale,HDB,19,54,545119,North East Region,Sengkang
EASTVALE,39 Pasir Ris Drive 3  #01-02 ,1,147,Strata,720000,-,4898,455,25-JUN-2009,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519495,East Region,Pasir Ris
WOODSVALE,9 Woodlands Drive 72  #03-20 ,1,114,Strata,550000,-,4825,448,25-JUN-2009,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738093,North Region,Woodlands
THE FLORAVALE,224 Westwood Avenue  #02-16 ,1,131,Strata,620000,-,4733,440,25-JUN-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648356,West Region,Jurong West
LILYDALE,556 Yishun Avenue 6  #09-11 ,1,115,Strata,580000,-,5043,469,25-JUN-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768964,North Region,Yishun
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #06-02 ,1,111,Strata,658000,-,5928,551,24-JUN-2009,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529865,East Region,Tampines
YEW MEI GREEN,52 Choa Chu Kang North 6  #01-14 ,1,158,Strata,628000,-,3975,369,24-JUN-2009,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689575,West Region,Choa Chu Kang
THE FLORAVALE,230 Westwood Avenue  #03-28 ,1,115,Strata,570000,-,4957,460,23-JUN-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648359,West Region,Jurong West
WESTMERE,71 Jurong East Street 13  #15-09 ,1,116,Strata,648000,-,5586,519,23-JUN-2009,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609650,West Region,Jurong East
LILYDALE,558 Yishun Avenue 6  #13-21 ,1,252,Strata,815000,-,3234,300,22-JUN-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768965,North Region,Yishun
EASTVALE,37 Pasir Ris Drive 3  #03-01 ,1,102,Strata,603900,-,5921,550,22-JUN-2009,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519494,East Region,Pasir Ris
THE DEW,32 Bukit Batok Street 21  #03-12 ,1,112,Strata,638000,-,5696,529,22-JUN-2009,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,Private,23,65,659637,West Region,Bukit Batok
THE EDEN AT TAMPINES,21 Tampines Street 34  #07-06 ,1,116,Strata,630000,-,5431,505,22-JUN-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529232,East Region,Tampines
LILYDALE,550 Yishun Avenue 6  #02-03 ,1,111,Strata,530000,-,4775,444,22-JUN-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,27,76,768961,North Region,Yishun
THE EDEN AT TAMPINES,35 Tampines Street 34  #03-38 ,1,112,Strata,615000,-,5491,510,22-JUN-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529239,East Region,Tampines
NORTHOAKS,32 Woodlands Crescent  #04-02 ,1,115,Strata,556000,-,4835,449,22-JUN-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738087,North Region,Woodlands
THE EDEN AT TAMPINES,27 Tampines Street 34  #07-23 ,1,116,Strata,640000,-,5517,513,21-JUN-2009,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529235,East Region,Tampines
WOODSVALE,9 Woodlands Drive 72  #05-21 ,1,120,Strata,560000,-,4667,434,20-JUN-2009,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738093,North Region,Woodlands
NORTHOAKS,26 Woodlands Crescent  #05-25 ,1,116,Strata,527000,-,4543,422,19-JUN-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738084,North Region,Woodlands
THE FLORAVALE,234 Westwood Avenue  #04-35 ,1,115,Strata,565000,-,4913,456,19-JUN-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648361,West Region,Jurong West
NORTHOAKS,20 Woodlands Crescent  #12-42 ,1,115,Strata,550000,-,4783,444,19-JUN-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738081,North Region,Woodlands
THE FLORAVALE,244 Westwood Avenue  #10-56 ,1,113,Strata,580000,-,5133,477,19-JUN-2009,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648366,West Region,Jurong West
