Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
RIVERCOVE RESIDENCES,38 Anchorvale Lane  #15-35 ,1,100,Strata,1112400,-,11124,1033,14-APR-2018,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544593,North East Region,Sengkang
RIVERCOVE RESIDENCES,28 Anchorvale Lane  #12-15 ,1,110,Strata,1186100,-,10783,1002,14-APR-2018,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544588,North East Region,Sengkang
RIVERCOVE RESIDENCES,20 Anchorvale Lane  #15-04 ,1,89,Strata,939300,-,10554,980,14-APR-2018,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544584,North East Region,Sengkang
RIVERCOVE RESIDENCES,28 Anchorvale Lane  #15-13 ,1,103,Strata,1105500,-,10733,997,14-APR-2018,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544588,North East Region,Sengkang
RIVERCOVE RESIDENCES,28 Anchorvale Lane  #09-13 ,1,103,Strata,1078500,-,10471,973,14-APR-2018,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544588,North East Region,Sengkang
RIVERCOVE RESIDENCES,36 Anchorvale Lane  #10-30 ,1,110,Strata,1208200,-,10984,1020,14-APR-2018,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544592,North East Region,Sengkang
RIVERCOVE RESIDENCES,26 Anchorvale Lane  #05-12 ,1,84,Strata,863800,-,10283,955,14-APR-2018,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544587,North East Region,Sengkang
RIVERCOVE RESIDENCES,30 Anchorvale Lane  #06-20 ,1,89,Strata,921100,-,10349,961,14-APR-2018,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,Private,19,54,544589,North East Region,Sengkang
RIVERCOVE RESIDENCES,30 Anchorvale Lane  #06-18 ,1,110,Strata,1116600,-,10151,943,14-APR-2018,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,N.A,19,54,544589,North East Region,Sengkang
RIVERCOVE RESIDENCES,26 Anchorvale Lane  #01-11 ,1,113,Strata,1142600,-,10112,939,14-APR-2018,Executive Condominium,99 Yrs From 05/12/2016,Uncompleted,New Sale,HDB,19,54,544587,North East Region,Sengkang
