Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
BELLEWOODS,102 Woodlands Avenue 5  #02-06 ,1,125,Strata,1006860,-,8055,748,30-JUN-2016,Executive Condominium,99 Yrs From 12/08/2013,2017,New Sale,HDB,25,73,739011,North Region,Woodlands
THE AMORE,57 Edgedale Plains  #05-18 ,1,137,Strata,1157000,-,8445,785,30-JUN-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828681,North East Region,Punggol
THE AMORE,57A Edgedale Plains  #12-22 ,1,121,Strata,1068000,-,8826,820,30-JUN-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828682,North East Region,Punggol
BELLEWATERS,19 Anchorvale Crescent  #14-18 ,1,118,Strata,1012680,-,8582,797,30-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544653,North East Region,Sengkang
WANDERVALE,359 Choa Chu Kang Avenue 3  #01-18 ,1,89,Strata,726000,-,8157,758,30-JUN-2016,Executive Condominium,99 Yrs From 08/12/2014,Uncompleted,New Sale,N.A,23,68,689883,West Region,Choa Chu Kang
SUMMERDALE,2 Boon Lay Drive  #03-06 ,1,118,Strata,850000,-,7203,669,30-JUN-2016,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,22,64,649925,West Region,Jurong West
WESTWOOD RESIDENCES,186 Westwood Avenue  #14-16 ,1,96,Strata,824100,-,8584,798,29-JUN-2016,Executive Condominium,99 Yrs From 14/04/2014,Uncompleted,New Sale,HDB,22,64,648148,West Region,Jurong West
PARC LIFE,27 Sembawang Crescent  #10-15 ,1,119,Strata,1017450,1015150,8531,793,29-JUN-2016,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,HDB,27,75,757056,North Region,Sembawang
THE EDEN AT TAMPINES,21 Tampines Street 34  #05-04 ,1,110,Strata,860000,-,7818,726,29-JUN-2016,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529232,East Region,Tampines
WESTWOOD RESIDENCES,190 Westwood Avenue  #12-01 ,1,88,Strata,715500,-,8131,755,29-JUN-2016,Executive Condominium,99 Yrs From 14/04/2014,Uncompleted,New Sale,N.A,22,64,648150,West Region,Jurong West
BELLEWATERS,17 Anchorvale Crescent  #04-13 ,1,105,Strata,923160,-,8792,817,29-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,N.A,19,54,544652,North East Region,Sengkang
THE TERRACE,90 Edgedale Plains  #17-23 ,1,100,Strata,851500,-,8515,791,29-JUN-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828685,North East Region,Punggol
BELLEWOODS,116 Woodlands Avenue 5  #07-36 ,1,114,Strata,956340,-,8389,779,29-JUN-2016,Executive Condominium,99 Yrs From 12/08/2013,Uncompleted,New Sale,HDB,25,73,739018,North Region,Woodlands
THE VALES,75 Anchorvale Crescent  #04-09 ,1,96,Strata,798998,-,8323,773,28-JUN-2016,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,HDB,19,54,544662,North East Region,Sengkang
THE VALES,71 Anchorvale Crescent  #05-02 ,1,96,Strata,790000,-,8229,765,28-JUN-2016,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,HDB,19,54,544660,North East Region,Sengkang
WESTWOOD RESIDENCES,184 Westwood Avenue  #07-11 ,1,107,Strata,938124,-,8768,815,28-JUN-2016,Executive Condominium,99 Yrs From 14/04/2014,Uncompleted,New Sale,N.A,22,64,648147,West Region,Jurong West
THE VISIONAIRE,188 Canberra Drive  #04-38 ,1,106,Strata,946500,-,8929,830,28-JUN-2016,Executive Condominium,99 Yrs From 09/01/2015,2018,New Sale,HDB,27,76,767956,North Region,Sembawang
THE CRITERION,11 Yishun Street 51  #08-22 ,1,95,Strata,797600,-,8396,780,28-JUN-2016,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,Private,27,76,767971,North Region,Yishun
THE AMORE,57A Edgedale Plains  #11-22 ,1,121,Strata,1064000,-,8793,817,28-JUN-2016,Executive Condominium,99 Yrs From 30/10/2013,2016,New Sale,HDB,19,82,828682,North East Region,Punggol
THE VALES,75 Anchorvale Crescent  #07-12 ,1,96,Strata,836000,-,8708,809,28-JUN-2016,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,HDB,19,54,544662,North East Region,Sengkang
SOL ACRES,10 Choa Chu Kang Grove  #13-26 ,1,108,Strata,946000,-,8759,814,28-JUN-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,N.A,23,68,688207,West Region,Choa Chu Kang
WANDERVALE,353 Choa Chu Kang Avenue 3  #06-08 ,1,102,Strata,842000,-,8255,767,27-JUN-2016,Executive Condominium,99 Yrs From 08/12/2014,Uncompleted,New Sale,HDB,23,68,689880,West Region,Choa Chu Kang
THE TERRACE,86 Edgedale Plains  #13-16 ,1,122,Strata,1061700,1051700,8620,801,27-JUN-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828738,North East Region,Punggol
BELLEWATERS,13 Anchorvale Crescent  #02-07 ,1,99,Strata,848430,-,8570,796,27-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544650,North East Region,Sengkang
BELLEWATERS,11 Anchorvale Crescent  #14-03 ,1,118,Strata,987460,-,8368,777,27-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544649,North East Region,Sengkang
WESTWOOD RESIDENCES,194 Westwood Avenue  #08-31 ,1,115,Strata,982960,-,8547,794,26-JUN-2016,Executive Condominium,99 Yrs From 14/04/2014,Uncompleted,New Sale,HDB,22,64,648152,West Region,Jurong West
THE TERRACE,86 Edgedale Plains  #10-14 ,1,134,Strata,1147600,-,8564,796,26-JUN-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,Private,19,82,828738,North East Region,Punggol
SOL ACRES,26 Choa Chu Kang Grove  #11-59 ,1,86,Strata,704000,-,8186,761,26-JUN-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688215,West Region,Choa Chu Kang
THE AMORE,57A Edgedale Plains  #16-22 ,1,121,Strata,1078000,-,8909,828,26-JUN-2016,Executive Condominium,99 Yrs From 30/10/2013,2016,New Sale,HDB,19,82,828682,North East Region,Punggol
THE TERRACE,92 Edgedale Plains  #12-25 ,1,100,Strata,866300,856300,8563,796,26-JUN-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828686,North East Region,Punggol
BELLEWATERS,15 Anchorvale Crescent  #02-12 ,1,92,Strata,804000,-,8739,812,26-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544651,North East Region,Sengkang
SOL ACRES,26 Choa Chu Kang Grove  #08-60 ,1,86,Strata,705000,-,8198,762,26-JUN-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,N.A,23,68,688215,West Region,Choa Chu Kang
SOL ACRES,6 Choa Chu Kang Grove  #19-11 ,1,46,Strata,407000,-,8848,822,26-JUN-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688240,West Region,Choa Chu Kang
BELLEWATERS,27 Anchorvale Crescent  #14-36 ,1,121,Strata,1014620,-,8385,779,26-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,Private,19,54,544657,North East Region,Sengkang
PARC LIFE,27 Sembawang Crescent  #10-12 ,1,119,Strata,1014600,1012300,8507,790,25-JUN-2016,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,Private,27,75,757056,North Region,Sembawang
FORESTVILLE,28 Woodlands Drive 16  #04-19 ,1,139,Strata,1108000,-,7971,741,25-JUN-2016,Executive Condominium,99 Yrs From 06/08/2012,2016,New Sale,HDB,25,73,737768,North Region,Woodlands
THE TERRACE,96 Edgedale Plains  #17-33 ,1,93,Strata,849200,-,9131,848,25-JUN-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828688,North East Region,Punggol
WANDERVALE,353 Choa Chu Kang Avenue 3  #03-08 ,1,102,Strata,857000,-,8402,781,25-JUN-2016,Executive Condominium,99 Yrs From 08/12/2014,Uncompleted,New Sale,HDB,23,68,689880,West Region,Choa Chu Kang
BELLEWATERS,17 Anchorvale Crescent  #14-13 ,1,108,Strata,965300,-,8938,830,25-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,N.A,19,54,544652,North East Region,Sengkang
SOL ACRES,6 Choa Chu Kang Grove  #15-14 ,1,102,Strata,833000,-,8167,759,25-JUN-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,N.A,23,68,688240,West Region,Choa Chu Kang
FORESTVILLE,48 Woodlands Drive 16  #11-52 ,1,116,Strata,962000,-,8293,770,25-JUN-2016,Executive Condominium,99 Yrs From 06/08/2012,2016,New Sale,HDB,25,73,737763,North Region,Woodlands
THE TERRACE,84 Edgedale Plains  #15-12 ,1,122,Strata,1074600,1064600,8726,811,25-JUN-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828737,North East Region,Punggol
BELLEWATERS,27 Anchorvale Crescent  #05-36 ,1,118,Strata,966120,-,8187,761,25-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544657,North East Region,Sengkang
THE VALES,73 Anchorvale Crescent  #03-06 ,1,96,Strata,796000,-,8292,770,25-JUN-2016,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,HDB,19,54,544661,North East Region,Sengkang
THE TERRACE,86 Edgedale Plains  #15-16 ,1,122,Strata,1042200,-,8543,794,25-JUN-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,Private,19,82,828738,North East Region,Punggol
WESTWOOD RESIDENCES,186 Westwood Avenue  #04-14 ,1,88,Strata,688800,-,7827,727,24-JUN-2016,Executive Condominium,99 Yrs From 14/04/2014,Uncompleted,New Sale,HDB,22,64,648148,West Region,Jurong West
WANDERVALE,359 Choa Chu Kang Avenue 3  #11-19 ,1,89,Strata,745000,-,8371,778,24-JUN-2016,Executive Condominium,99 Yrs From 08/12/2014,Uncompleted,New Sale,N.A,23,68,689883,West Region,Choa Chu Kang
THE TERRACE,84 Edgedale Plains  #13-12 ,1,122,Strata,1060600,1050600,8611,800,24-JUN-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828737,North East Region,Punggol
SOL ACRES,26 Choa Chu Kang Grove  #14-60 ,1,86,Strata,720000,-,8372,778,24-JUN-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688215,West Region,Choa Chu Kang
SOL ACRES,18 Choa Chu Kang Grove  #21-44 ,1,109,Strata,936000,-,8587,798,24-JUN-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688211,West Region,Choa Chu Kang
THE AMORE,53 Edgedale Plains  #14-03 ,1,93,Strata,843000,-,9065,842,24-JUN-2016,Executive Condominium,99 Yrs From 30/10/2013,2016,New Sale,HDB,19,82,828692,North East Region,Punggol
SOL ACRES,12 Choa Chu Kang Grove  #20-29 ,1,97,Strata,842000,-,8680,806,24-JUN-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688208,West Region,Choa Chu Kang
THE TERRACE,90 Edgedale Plains  #05-23 ,1,100,Strata,815500,805500,8055,748,24-JUN-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828685,North East Region,Punggol
THE FLORAVALE,238 Westwood Avenue  #12-41 ,1,120,Strata,840000,-,7000,650,24-JUN-2016,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648363,West Region,Jurong West
THE TERRACE,90 Edgedale Plains  #10-23 ,1,100,Strata,830500,820500,8205,762,24-JUN-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828685,North East Region,Punggol
THE VISIONAIRE,180 Canberra Drive  #05-21 ,1,91,Strata,783000,-,8604,799,23-JUN-2016,Executive Condominium,99 Yrs From 09/01/2015,Uncompleted,New Sale,N.A,27,76,767952,North Region,Sembawang
YEW MEI GREEN,50 Choa Chu Kang North 6  #05-11 ,1,105,Strata,820000,-,7810,726,23-JUN-2016,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689574,West Region,Choa Chu Kang
SOL ACRES,22 Choa Chu Kang Grove  #11-54 ,1,93,Strata,791000,-,8505,790,23-JUN-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688213,West Region,Choa Chu Kang
LILYDALE,552 Yishun Avenue 6  #08-08 ,1,111,Strata,760000,-,6847,636,23-JUN-2016,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768962,North Region,Yishun
WANDERVALE,353 Choa Chu Kang Avenue 3  #09-08 ,1,102,Strata,854000,-,8373,778,23-JUN-2016,Executive Condominium,99 Yrs From 08/12/2014,Uncompleted,New Sale,N.A,23,68,689880,West Region,Choa Chu Kang
THE FLORIDA,70 Hougang Avenue 7  #07-01 ,1,121,Strata,820000,-,6777,630,23-JUN-2016,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538804,North East Region,Hougang
BELLEWATERS,25 Anchorvale Crescent  #14-30 ,1,101,Strata,862290,-,8538,793,22-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,2017,New Sale,Private,19,54,544656,North East Region,Sengkang
SOL ACRES,20 Choa Chu Kang Grove  #10-50 ,1,86,Strata,693000,-,8058,749,22-JUN-2016,Executive Condominium,99 Yrs From 02/06/2014,2018,New Sale,HDB,23,68,688212,West Region,Choa Chu Kang
BELLEWATERS,15 Anchorvale Crescent  #14-12 ,1,95,Strata,852390,-,8973,834,22-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544651,North East Region,Sengkang
THE VALES,79 Anchorvale Crescent  #09-18 ,1,71,Strata,640575,-,9022,838,22-JUN-2016,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,HDB,19,54,544624,North East Region,Sengkang
WANDERVALE,365 Choa Chu Kang Avenue 3  #14-30 ,1,89,Strata,755000,-,8483,788,22-JUN-2016,Executive Condominium,99 Yrs From 08/12/2014,Uncompleted,New Sale,N.A,23,68,689886,West Region,Choa Chu Kang
THE FLORIDA,72 Hougang Avenue 7  #05-14 ,1,121,Strata,780000,-,6446,599,22-JUN-2016,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang
BELLEWATERS,15 Anchorvale Crescent  #04-12 ,1,92,Strata,809820,-,8802,818,21-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544651,North East Region,Sengkang
NUOVO,21 Ang Mo Kio Avenue 9  #16-04 ,1,119,Strata,1180000,-,9916,921,21-JUN-2016,Executive Condominium,99 Yrs From 02/05/2001,2004,Resale,HDB,20,56,569786,North East Region,Ang Mo Kio
THE VALES,71 Anchorvale Crescent  #06-02 ,1,96,Strata,793000,-,8260,767,21-JUN-2016,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,Private,19,54,544660,North East Region,Sengkang
THE AMORE,57A Edgedale Plains  #04-23 ,1,114,Strata,950000,-,8333,774,21-JUN-2016,Executive Condominium,99 Yrs From 30/10/2013,2016,New Sale,HDB,19,82,828682,North East Region,Punggol
BELLEWOODS,116 Woodlands Avenue 5  #05-36 ,1,114,Strata,930000,-,8158,758,21-JUN-2016,Executive Condominium,99 Yrs From 12/08/2013,Uncompleted,New Sale,HDB,25,73,739018,North Region,Woodlands
BELLEWATERS,13 Anchorvale Crescent  #04-05 ,1,108,Strata,952380,-,8818,819,21-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,N.A,19,54,544650,North East Region,Sengkang
BELLEWATERS,29 Anchorvale Crescent  #14-39 ,1,101,Strata,864360,-,8558,795,21-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,N.A,19,54,544658,North East Region,Sengkang
PARC LIFE,35 Sembawang Crescent  #10-30 ,1,87,Strata,696350,694050,7978,741,21-JUN-2016,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,HDB,27,75,756985,North Region,Sembawang
EASTVALE,37 Pasir Ris Drive 3  #09-02 ,1,120,Strata,950000,-,7917,735,21-JUN-2016,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519494,East Region,Pasir Ris
SOL ACRES,26 Choa Chu Kang Grove  #16-62 ,1,93,Strata,811000,-,8720,810,21-JUN-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688215,West Region,Choa Chu Kang
THE VALES,75 Anchorvale Crescent  #03-09 ,1,96,Strata,796005,-,8292,770,20-JUN-2016,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,HDB,19,54,544662,North East Region,Sengkang
THE AMORE,57A Edgedale Plains  #08-21 ,1,102,Strata,926000,-,9078,843,20-JUN-2016,Executive Condominium,99 Yrs From 30/10/2013,2016,New Sale,HDB,19,82,828682,North East Region,Punggol
BELLEWATERS,15 Anchorvale Crescent  #15-12 ,1,95,Strata,855360,-,9004,836,20-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544651,North East Region,Sengkang
BELLEWATERS,13 Anchorvale Crescent  #03-05 ,1,108,Strata,948420,-,8782,816,20-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544650,North East Region,Sengkang
THE TERRACE,94 Edgedale Plains  #05-32 ,1,93,Strata,756700,743700,7997,743,20-JUN-2016,Executive Condominium,99 Yrs From 30/10/2013,Uncompleted,New Sale,HDB,19,82,828687,North East Region,Punggol
THE VALES,71 Anchorvale Crescent  #07-02 ,1,96,Strata,797000,-,8302,771,20-JUN-2016,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,N.A,19,54,544660,North East Region,Sengkang
SOL ACRES,24 Choa Chu Kang Grove  #13-57 ,1,86,Strata,688000,-,8000,743,19-JUN-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688214,West Region,Choa Chu Kang
SOL ACRES,4 Choa Chu Kang Grove  #10-07 ,1,102,Strata,866000,-,8490,789,19-JUN-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,HDB,23,68,688239,West Region,Choa Chu Kang
BELLEWATERS,29 Anchorvale Crescent  #16-39 ,1,101,Strata,879120,-,8704,809,19-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544658,North East Region,Sengkang
WESTWOOD RESIDENCES,194 Westwood Avenue  #10-29 ,1,137,Strata,1166517,-,8515,791,19-JUN-2016,Executive Condominium,99 Yrs From 14/04/2014,Uncompleted,New Sale,N.A,22,64,648152,West Region,Jurong West
SOL ACRES,18 Choa Chu Kang Grove  #07-45 ,1,66,Strata,562000,-,8515,791,19-JUN-2016,Executive Condominium,99 Yrs From 02/06/2014,Uncompleted,New Sale,N.A,23,68,688211,West Region,Choa Chu Kang
THE VALES,71 Anchorvale Crescent  #14-02 ,1,96,Strata,820000,-,8542,794,19-JUN-2016,Executive Condominium,99 Yrs From 19/05/2014,Uncompleted,New Sale,HDB,19,54,544660,North East Region,Sengkang
WANDERVALE,353 Choa Chu Kang Avenue 3  #13-08 ,1,102,Strata,876000,-,8588,798,19-JUN-2016,Executive Condominium,99 Yrs From 08/12/2014,Uncompleted,New Sale,HDB,23,68,689880,West Region,Choa Chu Kang
WANDERVALE,365 Choa Chu Kang Avenue 3  #10-32 ,1,102,Strata,787000,-,7716,717,19-JUN-2016,Executive Condominium,99 Yrs From 08/12/2014,Uncompleted,New Sale,HDB,23,68,689886,West Region,Choa Chu Kang
WESTWOOD RESIDENCES,196 Westwood Avenue  #13-36 ,1,88,Strata,787600,-,8950,831,19-JUN-2016,Executive Condominium,99 Yrs From 14/04/2014,Uncompleted,New Sale,HDB,22,64,648153,West Region,Jurong West
WANDERVALE,365 Choa Chu Kang Avenue 3  #09-32 ,1,102,Strata,783000,-,7676,713,19-JUN-2016,Executive Condominium,99 Yrs From 08/12/2014,Uncompleted,New Sale,HDB,23,68,689886,West Region,Choa Chu Kang
THE CRITERION,19 Yishun Street 51  #03-38 ,1,83,Strata,626400,-,7547,701,18-JUN-2016,Executive Condominium,99 Yrs From 25/08/2014,Uncompleted,New Sale,HDB,27,76,767975,North Region,Yishun
BELLEWATERS,15 Anchorvale Crescent  #13-12 ,1,95,Strata,832000,-,8758,814,18-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,HDB,19,54,544651,North East Region,Sengkang
PARC LIFE,33 Sembawang Crescent  #08-25 ,1,99,Strata,847400,845100,8536,793,18-JUN-2016,Executive Condominium,99 Yrs From 13/10/2014,Uncompleted,New Sale,N.A,27,75,756984,North Region,Sembawang
BELLEWATERS,15 Anchorvale Crescent  #01-12 ,1,92,Strata,803600,-,8735,811,18-JUN-2016,Executive Condominium,99 Yrs From 28/08/2013,Uncompleted,New Sale,N.A,19,54,544651,North East Region,Sengkang
THE BROWNSTONE,158 Canberra Drive  #02-34 ,1,89,Strata,816000,-,9169,852,18-JUN-2016,Executive Condominium,99 Yrs From 28/04/2014,Uncompleted,New Sale,HDB,27,76,768083,North Region,Sembawang
